ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
AL,Air Lease Corporation Class A,AL.2Q14,4800,4830,2Q14,2014/2F,38.2,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.51,0.52,0.53,39.83,24.13,3.46,2.560,38.58,2.558,34.53,2.485,38.74,36.16469,-10.867328,-10.265076,16.017008,2.2827983,-3.366536,3.8,1.3,2.4,2.473998774,1.530882761,1.866972682,43.4,42.3,1.31,1.23,0.48038447,655.746,858.675,1047.2383,0.066,0.074,0.064,-0.010,20.148,-13.150,-6.899,1.830832668,0.615353277,0.616060248,0.325139247,0.08,25.62,-2.40,-1.203,-2.791,59.70182052,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
AIRM,Air Methods Corporation,AIRM.2Q14,4600,4610,2Q14,2014/2F,25.2,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.65,0.68,0.69,52.54,-11.35,-3.33,2.881,51.65,2.925,50.59,2.891,47.36,24.741768,6.8200946,-5.633277,16.017008,2.2827983,-3.366536,33.0,27.2,17.7,25.17768891,24.24003158,21.86719872,60.8,60.2,1.00,1.29,0,850.812,881.601,1012.5698,0.056,0.058,0.061,0.003,8.725,4.537,-2.267,0.215298877,0.865618119,0.038682183,0.151390685,-0.29,20.25,-1.10,-3.510,-5.507,19.0121672,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
APD,"Air Products and Chemicals, Inc.",APD.2Q14,2200,2210,2Q14,2014/3F,122.1,07/23/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.45,1.45,1.47,40.46,15.07,8.05,6.214,118.90976,6.241,120.00068,6.106,109.52605,28.818619,9.563601,-0.7037997,16.157282,5.29629,0.98309517,1.5,3.9,2.5,1.364242324,1.041567595,1.455859791,115.0,111.3,1.82,1.75,0.5010811,9611.7,10180.4,10571.137,0.052,0.052,0.056,0.004,12.661,4.267,-1.687,-0.61956905,-0.405130907,0.309797205,-0.062930144,0.07,-4.13,-3.21,0.090,-1.667,9.981969891,7/22/2014,7/28/2014,7/16/2014,7/24/2013,6/25/2014,6/18/2014,4/23/2014
ARG,"Airgas, Inc.",ARG.2Q14,3250,3255,2Q14,2014/1F,55.1,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.17,1.18,1.30,14.09,-2.63,2.25,5.274,108.91,5.300,109.28,5.488,107.86,6.7672133,1.3165236,0.802505,15.672577,3.9031625,-0.3280878,5.1,6.7,6.4,4.563675052,4.193895753,4.328334823,113.1,115.3,1.74,1.74,0.58942896,4957.49,5072.53,5307.0483,0.048,0.048,0.051,0.002,-8.905,-2.587,1.131,-0.23863893,-0.205032449,0.088170837,0.054372002,0.00,3.49,1.93,-0.409,-9.759,7.051114576,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
AKS,AK Steel Holding Corporation,AKS.2Q14,1100,1105,2Q14,2014/2F,43.6,07/29/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.05,0.02,0.11,161.84,-2.93,10.25,0.463,7.96,0.543,8.93,0.320,6.88,132.75864,29.796516,17.191612,17.139482,5.4542184,1.5003324,4.1,7.6,5.8,26.7516534,27.90767139,30.04161609,7.3,6.7,1.94,2.09,0.6800735,5933.7,5570.4,5902.102,0.058,0.061,0.047,-0.014,115.619,24.342,15.691,-0.454259126,-0.2883718,-0.041422947,-0.109513505,-0.15,-17.77,-8.27,-377.067,-144.735,-0.532517653,7/28/2014,8/1/2014,7/22/2014,7/30/2013,7/1/2014,6/24/2014,4/29/2014
AKAM,"Akamai Technologies, Inc.",AKAM.2Q14,3300,3320,2Q14,2014/2F,121.9,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.56,0.55,0.53,43.50,29.42,4.90,2.492,61.06,2.518,59.8,2.365,54.53,30.163729,9.664404,-2.0154,16.199993,5.318427,1.3185978,3.0,2.7,1.8,2.817671505,3.109267367,2.170510618,67.5,64.5,1.21,1.45,0.4188539,1373.94,1577.92,1948.097,0.041,0.042,0.043,0.001,13.964,4.346,-3.334,0.112519582,0.684220004,-0.09378282,0.298160664,-0.24,12.93,-4.54,0.294,4.606,41.78908832,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
AKRX,"Akorn, Inc.",AKRX.2Q14,2300,2305,2Q14,2014/2F,22.8,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.20,0.20,0.20,145.93,35.05,51.14,1.031,33.25,1.094,34.68,0.936,25.38,109.791115,36.64303,1.4331698,15.542185,5.2048326,-0.597018,6.9,6.9,12.8,12.13607344,11.49611686,12.38065071,33.0,28.3,1.30,1.22,0.4830459,256.158,317.711,575.02234,0.031,0.032,0.037,0.005,94.249,31.438,2.030,0,-0.45884811,0.055667195,-0.0197548,0.08,-4.84,-14.39,1.966,0.833,124.4795556,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
ALK,"Alaska Air Group, Inc.",ALK.2Q14,4600,4610,2Q14,2014/2F,72.7,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.10,1.03,0.98,82.79,29.55,1.86,3.838,47.525,3.908,48.16,3.612,47.375,56.600964,1.6569972,1.5177131,15.672577,3.9031625,-0.3280878,5.3,5.6,3.7,6.451960257,4.823455655,3.760603612,55.1,51.2,1.44,1.41,0.60207975,4657,5156,5377.322,0.081,0.081,0.076,-0.005,40.928,-2.246,1.846,-0.056402081,0.418919912,0.33762197,0.715671451,0.03,14.43,-7.12,6.902,12.625,15.46751127,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
ALB,Albemarle Corporation,ALB.2Q14,2200,2210,2Q14,2014/2F,34.5,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.09,0.99,1.02,14.79,12.79,7.65,4.615,71.5,4.650,67.54,4.532,67.74,16.159021,-0.2952397,-4.9669323,16.199993,5.318427,1.3185978,5.1,5.9,3.3,3.045116007,3.726832832,2.162539075,74.1,71.5,1.85,1.82,0.4925922,2745.42,2616.41,2646.174,0.065,0.069,0.067,-0.002,-0.041,-5.614,-6.286,-0.13413589,0.569057574,-0.182921225,0.408120687,0.04,9.70,-3.50,9.802,6.836,-3.614966016,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
AA,Alcoa Corp.,AA.2Q14,1100,1115,2Q14,2014/2F,58.3,07/09/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.11,1.10,1.03,90.41,40.08,15.70,5.238,33.362526,5.244,33.272903,4.381,29.127792,79.04042,14.230776,7.4529767,17.531193,5.3640366,2.6114464,5.4,5.1,3.2,0.653486398,0.638358521,0.819533458,31.1,26.3,1.78,1.95,0.64676166,23700,23032,22389.938,0.157,0.158,0.150,-0.007,61.509,8.867,4.842,0.067805685,0.725836154,0.023698088,-0.202611691,-0.17,-6.40,-15.47,1.108,8.134,-5.527687764,7/8/2014,7/14/2014,7/2/2014,7/10/2013,6/11/2014,6/4/2014,4/9/2014
ALR,Alere Inc.,ALR.2Q14,2300,2325,2Q14,2014/2F,21.5,08/04/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.56,0.57,0.57,52.73,3.37,8.94,2.737,37.42,2.752,39.38,2.685,35.5,11.739004,10.9295845,5.2378535,15.644133,4.705858,0.5408883,10.5,10.5,6.2,5.379334345,5.744631271,8.186216089,39.6,38.6,1.56,1.56,0.52704626,2818.82,3031.68,3038.4316,0.073,0.070,0.076,0.006,-3.905,6.224,4.697,0,0.686405921,-0.063589273,-0.342879019,0.00,0.45,-2.53,-2.488,-2.488,7.790905414,8/1/2014,8/7/2014,7/28/2014,8/5/2013,7/7/2014,6/30/2014,5/5/2014
ARE,"Alexandria Real Estate Equities, Inc.",ARE.2Q14,4800,4890,2Q14,2014/2F,25.4,07/29/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.47,0.46,0.44,18.14,22.04,7.00,1.969,77.64,1.985,79.4,1.824,73.48,12.211657,8.056617,3.1973004,17.139482,5.4542184,1.5003324,7.4,8.3,6.8,3.513451023,3.598786928,3.857865195,79.2,75.6,1.54,1.50,0.49810246,586.073,631.151,718.791,0.025,0.025,0.025,0.000,-4.928,2.602,1.697,-0.102297839,0.094216998,-0.023712408,-0.089275844,0.04,-0.27,-4.48,1.421,5.829,22.64530187,7/28/2014,8/1/2014,7/22/2014,7/30/2013,7/1/2014,6/24/2014,4/29/2014
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.2Q14,2300,2320,2Q14,2014/2F,226.6,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.08,1.06,1.06,69.40,17.58,2.71,5.224,156.25,5.264,155.06,5.083,156.01,48.884346,-0.608933,-2.8993726,15.672577,3.9031625,-0.3280878,2.2,3.9,1.4,1.726120429,1.735319329,1.91690811,193.9,192.4,1.33,1.35,0.45643547,1134.11,1551.34,2180.775,0.033,0.034,0.033,-0.001,33.212,-4.512,-2.571,-0.422564553,0.552696873,-0.005300984,-0.099528861,-0.01,25.04,-0.77,1.589,2.329,92.28954863,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
ALGN,"Align Technology, Inc.",ALGN.2Q14,2300,2325,2Q14,2014/2F,59.6,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.38,0.39,0.39,51.30,-1.93,8.21,1.891,56.04,1.906,52.57,1.833,50,31.742691,5.1399946,0.3435731,15.935934,5.9188604,0.5394101,2.2,2.9,3.6,2.964889491,4.254734085,4.03781585,64.2,64.4,1.43,1.43,0.5135526,560.041,660.206,755.35583,0.034,0.036,0.037,0.000,15.807,-0.779,-0.196,-0.225029035,-0.378953258,-0.30315516,-0.265719488,0.00,22.12,0.25,-0.673,-1.151,34.87509486,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
ALKS,Alkermes Plc,ALKS.2Q14,2300,2320,2Q14,2014/2F,52.1,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.15,0.14,0.14,75.49,23.78,14.15,0.591,50.33,0.614,45.71,0.564,47.57,51.33611,-3.910029,-8.762473,16.199993,5.318427,1.3185978,5.2,6.9,2.9,3.362902312,3.122431685,2.802061025,50.9,50.7,1.57,1.62,0.67531025,575.548,432.911,595.966,0.012,0.013,0.012,-0.002,35.136,-9.228,-10.081,-0.246238684,0.788724198,0.077013895,0.200153131,-0.04,11.39,-0.37,3.764,5.329,3.547575528,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
Y,Alleghany Corporation,Y.2Q14,4800,4855,2Q14,2014/2F,24.1,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,8.00,7.89,7.32,14.30,9.54,7.55,28.815,438.12,29.072,419.6,28.557,408.63,7.8300834,2.6845813,-5.391085,15.542185,5.2048326,-0.597018,3.3,3.3,2.1,1.099435975,1.093433894,0.813816547,,,2.00,2.00,0,4222.9,4287.4,,0.066,0.069,0.070,0.001,-7.712,-2.520,-4.794,0,0.528872091,0.005489204,0.350962916,0.00,,,1.436,9.417,,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
ATI,Allegheny Technologies Incorporated,ATI.2Q14,1100,1105,2Q14,2014/2F,59.2,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.02,0.00,0.00,71.42,26.58,19.69,1.220,45.1,1.338,45.33,0.893,39.83,50.01793,13.808691,8.289539,15.075838,4.6806335,1.3637781,5.5,7.7,6.1,5.275681569,6.102953567,6.500277128,45.5,40.6,1.65,1.67,0.6887372,5031.5,4043.5,4268.8423,0.027,0.030,0.022,-0.007,34.942,9.128,6.926,-0.292003659,-0.097032132,-0.135552727,-0.188391285,-0.01,0.38,-10.69,-515.503,3625.451,-15.15766074,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
ALGT,Allegiant Travel Company,ALGT.2Q14,4600,4610,2Q14,2014/2F,12.9,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.80,1.57,1.53,11.11,11.69,5.22,6.542,117.77,6.778,118.36,6.228,119.38,25.925148,-0.85440874,0.05917549,15.672577,3.9031625,-0.3280878,3.6,4.6,5.4,3.400224247,3.873160566,3.815068871,125.5,118.8,1.64,1.71,0.5345225,908.719,996.15,1129.3833,0.056,0.057,0.052,-0.005,10.253,-4.758,0.387,-0.218630485,-0.323170027,-0.122106045,-0.108738436,-0.07,6.06,-5.33,14.430,17.638,24.28300718,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
ALLE,Allegion PLC,ALLE.2Q14,1200,1230,2Q14,2014/2F,36.2,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.63,0.64,0.64,,28.26,8.64,2.665,56.68,2.702,54.97,2.562,51.25,,7.2585344,-2.3970127,16.199993,5.318427,1.3185978,1.4,2.4,3.0,1.171134275,1.724329525,1.357689885,60.2,59.4,1.42,1.42,0.49159604,,2093.5,2126.0425,0.047,0.049,0.050,0.001,,1.940,-3.716,-0.397766992,-0.522535534,-0.320817594,-0.137406643,0.00,9.51,-1.33,-0.123,-0.724,,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
AGN,Allergan plc,AGN.2Q14,2300,2315,2Q14,2014/2F,501.1,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,3.39,3.35,3.33,76.72,32.77,8.36,15.150,223.05,15.430,214.85,14.614,203.19,59.924793,5.738473,-4.08482,15.542185,5.2048326,-0.597018,6.6,6.6,6.1,1.709194427,11.00855776,8.349746971,262.3,250.1,1.10,1.13,0.28867513,5914.9,8677.6,12506.654,0.068,0.072,0.072,0.000,44.383,0.534,-3.488,0,0.088050603,-0.844739478,-0.795299854,-0.02,22.06,-4.65,1.346,1.912,111.4432028,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
AGN.2,"Allergan, Inc.",AGN.2.2Q14,2300,2310,2Q14,2014/2F,708.2,07/21/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.43,1.43,1.36,100.88,52.34,36.36,6.250,169.22,6.309,167.02,5.700,142,81.320145,17.619717,4.800153,15.649629,5.39366,1.8906236,1.3,0.7,0.9,1.090637888,0.740753299,1.09681313,181.2,144.6,1.38,1.33,0.48327282,5806.1,6300.4,6984.57,0.037,0.038,0.040,0.002,65.671,12.226,2.910,0.842542994,0.410053584,0.472336187,-0.005630168,0.05,8.48,-20.20,-0.179,5.201,20.29710132,7/18/2014,7/24/2014,7/14/2014,7/22/2013,6/23/2014,6/16/2014,4/21/2014
ALE,"ALLETE, Inc.",ALE.2Q14,4700,4705,2Q14,2014/2F,11.4,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.43,0.44,0.45,3.01,2.95,-2.04,3.046,51.35,3.072,47.93,2.997,50.4,-5.379987,-4.900795,-5.9458375,16.06388,4.869294,0.556159,14.5,15.8,15.0,9.570645704,9.282451196,8.933186314,54.8,55.9,1.25,1.13,0.41833,961.2,1018.4,1100.55,0.059,0.064,0.059,-0.005,-21.444,-9.770,-6.502,-0.084387979,-0.035999646,0.031047242,0.071358569,0.13,14.23,2.05,-0.763,-2.622,14.49750312,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
ADS,Alliance Data Systems Corporation,ADS.2Q14,3300,3305,2Q14,2014/2F,227.1,07/17/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,2.73,2.73,2.76,55.36,6.97,3.23,13.368,281.25,13.424,273.99,12.909,245.06,43.675186,11.805272,4.099536,15.897894,5.1665306,1.6911507,9.2,9.7,2.6,9.973114214,10.73882112,6.475794513,296.0,290.8,1.28,1.33,0.43493295,3641.4,4319.1,5278.6475,0.048,0.049,0.053,0.004,27.777,6.639,2.408,-0.047833422,2.484659685,-0.071302697,0.540060327,-0.05,8.02,-1.74,0.154,-1.015,44.96203383,7/16/2014,7/22/2014,7/10/2014,7/18/2013,6/19/2014,6/12/2014,4/17/2014
LNT,Alliant Energy Corp,LNT.2Q14,4700,4705,2Q14,2014/2F,29.5,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.32,0.28,0.28,20.71,17.95,7.13,1.783,30.43,1.788,28.25,1.769,29.16,12.252593,-3.1207144,-3.5507023,15.533304,2.7583241,-3.0928135,6.3,5.2,3.2,2.730404011,2.312256085,1.664424236,30.3,30.3,1.44,1.45,0.52704626,3094.5,3276.8,3336.6067,0.059,0.063,0.061,-0.003,-3.281,-5.879,-0.458,0.211493843,0.9869589,0.1808398,0.640449564,-0.01,7.37,0.00,14.997,14.997,7.823774439,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
AWHHF,"Allied World Assurance Company Holdings, AG",AWHHF.2Q14,4800,4860,2Q14,2014/2F,19.8,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.86,0.71,0.70,24.64,1.11,10.53,3.022,38.02,3.040,38.43,2.906,35.99,21.819544,6.779659,1.4519572,15.672577,3.9031625,-0.3280878,2.8,2.6,2.2,1.914883374,1.596763961,0.908419372,40.8,39.7,1.50,1.50,0.5,2329.27,2005.83,2603.95,0.079,0.079,0.081,0.002,6.147,2.876,1.780,0.084591042,0.273654765,0.199227576,1.107928819,0.00,6.04,-2.45,21.608,22.692,11.79253586,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
ALSN,"Allison Transmission Holdings, Inc.",ALSN.2Q14,1200,1220,2Q14,2014/2F,64.2,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.33,0.32,0.32,34.75,12.64,3.87,1.325,31.1,1.344,31.53,1.283,30.31,30.843878,4.025078,1.9728303,15.672577,3.9031625,-0.3280878,0.7,1.0,1.2,1.045181601,0.882182505,0.994757837,35.2,34.9,1.46,1.50,0.49862447,2141.8,1926.8,2044.4587,0.043,0.043,0.042,0.000,15.171,0.122,2.301,-0.369095727,-0.471127118,0.184767999,0.050689486,-0.04,11.49,-0.67,3.601,3.353,-4.544836119,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.2Q14,3300,3308,2Q14,2014/2F,26.5,08/08/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.08,0.09,0.09,24.03,3.82,-10.98,0.472,16.05,0.482,15.47,0.444,14.98,2.0077705,3.2710314,-5.3822637,16.017008,2.2827983,-3.366536,4.3,3.7,3.1,4.120956423,3.269166032,3.775717694,18.9,18.7,1.57,1.60,0.55294406,1463.1,1382.9,1421.7773,0.029,0.031,0.030,-0.002,-14.009,0.988,-2.016,0.166710494,0.38940129,0.260552808,0.091436584,-0.03,22.41,-1.21,-13.131,-11.659,-2.824325063,8/7/2014,8/13/2014,8/1/2014,8/9/2013,7/11/2014,7/4/2014,5/9/2014
ALL,Allstate Corporation,ALL.2Q14,4800,4855,2Q14,2014/2F,134.4,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.70,0.87,1.20,22.03,7.66,3.78,5.303,58.72,5.267,58.49,5.315,57.29,12.926078,2.0946026,-0.102472305,16.199993,5.318427,1.3185978,2.2,4.2,4.5,1.086380149,1.936137172,2.462903235,62.8,60.6,1.46,1.48,0.4893036,26737,28164,29497.574,0.090,0.090,0.093,0.003,-3.274,-3.224,-1.421,-0.488562517,-0.515806493,-0.438892985,-0.558902626,-0.02,7.28,-3.51,-19.224,-41.270,10.32492052,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
ANRZQ,"Alpha Natural Resources, Inc.",ANRZQ.2Q14,2100,2125,2Q14,2014/2F,40.7,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.77,-0.75,-0.75,-29.20,-48.04,-12.71,-2.328,3.71,-2.368,3.45,-2.380,4.25,-32.52033,-18.823528,-4.9586773,16.529274,4.665315,-0.55469275,9.3,9.3,3.8,24.60974722,24.16024597,27.12478138,4.8,5.4,1.97,2.02,0.6340716,6974.88,4953.5,4190.7837,-0.627,-0.686,-0.560,0.126,-49.050,-23.489,-4.404,0,1.426670223,0.018604995,-0.0927209,-0.05,39.13,12.56,2.097,2.526,-39.91604587,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
GOOGL,Alphabet Inc. Class A,GOOGL.2Q14,3300,3320,2Q14,2014/2F,"1,333.3",07/18/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,6.21,6.25,6.23,32.70,4.24,4.82,29.277,584.67,29.412,586.65,28.175,543.34,26.248814,7.971072,4.693508,15.937054,5.278337,1.4870048,1.6,2.0,0.5,1.185440567,1.206541633,1.056725699,660.0,662.5,1.27,1.28,0.41203094,40419,47575,52245.98,0.050,0.050,0.052,0.002,10.312,2.693,3.207,-0.221612786,2.128109409,-0.017488884,0.121805373,-0.01,12.51,0.37,-0.702,-0.328,29.26094164,7/17/2014,7/23/2014,7/11/2014,7/19/2013,6/20/2014,6/13/2014,4/18/2014
ALTR.1,Altera Corporation,ALTR.1.2Q14,1300,1305,2Q14,2014/2F,108.6,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.37,0.37,0.37,5.37,6.92,-4.07,1.668,34.76,1.686,34.97,1.619,33.09,-1.4289796,5.681479,-0.19977093,15.935934,5.9188604,0.5394101,2.4,1.5,2.4,1.69179518,1.423471825,1.632224752,38.8,38.5,1.50,1.52,0.6324555,1783.03,1732.57,1929.1285,0.048,0.048,0.049,0.001,-17.365,-0.237,-0.739,0.609528442,-0.012381874,0.188499239,0.036496462,-0.02,10.84,-0.56,0.683,0.895,8.19383297,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
ASPS,Altisource Portfolio Solutions S.A.,ASPS.2Q14,4800,4830,2Q14,2014/2F,26.5,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,2.17,2.06,2.01,21.51,-27.77,-5.82,9.240,114.58,9.293,110.29,9.017,111.8,2.4258733,-1.3506293,-4.436362,15.672577,3.9031625,-0.3280878,5.0,9.2,6.8,16.91608923,11.21048012,9.152193472,125.5,136.5,1.67,1.50,0.57735026,568.36,768.357,994.95,0.081,0.084,0.081,-0.004,-13.247,-5.254,-4.108,-0.450806188,-0.257568764,0.508953145,0.848309838,0.17,13.79,8.76,4.927,7.711,75.05630234,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
MO,Altria Group Inc,MO.2Q14,2400,2430,2Q14,2014/2F,300.8,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.66,0.66,0.67,19.86,9.25,12.05,2.662,41.94,2.671,41.76,2.619,38.64,17.671562,8.074533,0.19193888,15.075838,4.6806335,1.3637781,2.5,3.0,2.4,1.012577556,1.164827168,0.862277718,42.1,38.7,1.71,1.71,0.4501683,17500,17663,17767.613,0.063,0.064,0.068,0.004,2.596,3.394,-1.172,-0.163705652,0.048205326,-0.130705753,0.174305603,0.00,0.84,-8.18,-0.122,-1.562,1.529217143,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
AMZN,"Amazon.com, Inc.",AMZN.2Q14,3500,3550,2Q14,2014/2F,"1,474.3",07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.15,-0.13,-0.12,16.96,-18.56,-3.44,2.035,324.78,2.144,358.66,1.785,303.83,4.025507,18.046284,10.629236,15.935934,5.9188604,0.5394101,2.1,2.0,1.6,2.013787059,1.973239864,1.523066358,410.2,417.5,1.33,1.30,0.434847,61093,74452,90996.84,0.006,0.006,0.006,0.000,-11.910,12.127,10.090,0.033925984,0.324662525,0.020548538,0.322192594,0.03,14.37,1.77,15.786,21.325,48.94806279,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
AMBC,"Ambac Financial Group, Inc.",AMBC.2Q14,4800,4875,2Q14,2014/2F,13.0,08/12/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,,0.99,0.99,14.60,11.20,-11.99,2.952,27.31,2.433,22.91,5.550,29.93,-7.293391,-23.454731,-4.7401247,16.109253,1.0582447,-2.3956954,9.4,12.4,8.0,8.318510817,10.2630875,10.35814184,33.0,21.0,2.00,2.50,1,414.604,213.518,280.5,0.108,0.106,0.185,0.079,-23.403,-24.513,-2.344,-0.243761792,0.168953033,-0.189472874,-0.196910899,-0.50,44.04,-36.36,0.000,0.000,-32.34508109,8/11/2014,8/15/2014,8/5/2014,8/13/2013,7/15/2014,7/8/2014,5/13/2014
AMBA,"Ambarella, Inc.",AMBA.2Q14,1300,1305,2Q14,2014/2F,26.3,09/05/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.28,0.28,0.28,85.26,-8.00,16.74,1.287,31.18,1.350,34.25,1.267,26.61,72.44898,28.71101,19.462849,16.415442,2.6098013,4.166186,6.2,10.2,6.8,22.83939436,26.27126075,17.39019839,34.3,32.0,1.38,1.43,0.51754916,121.066,157.608,184.93333,0.041,0.039,0.048,0.008,56.034,26.101,15.297,-0.394854848,-0.08928517,-0.130631964,0.313348695,-0.05,0.24,-6.80,-0.773,-0.773,52.75414237,9/4/2014,9/10/2014,8/29/2014,9/6/2013,8/8/2014,8/1/2014,6/6/2014
