ticker_symbol,co_name,factset_sector_num,FactSet Econ Sector,factset_ind_num,FactSet Ind
IRDM,Iridium Communications Inc.,4900,Communications,4915,Wireless Telecommunications
S,Sprint Corp.,4900,Communications,4915,Wireless Telecommunications
TMUS,"T-Mobile US, Inc.",4900,Communications,4915,Wireless Telecommunications
TDS,"Telephone and Data Systems, Inc.",4900,Communications,4915,Wireless Telecommunications
CTL,"CenturyLink, Inc.",4900,Communications,4910,Specialty Telecommunications
CCOI,Cogent Communications Holdings Inc,4900,Communications,4910,Specialty Telecommunications
DGI,"DigitalGlobe, Inc.",4900,Communications,4910,Specialty Telecommunications
FTR,Frontier Communications Corporation Class B,4900,Communications,4910,Specialty Telecommunications
PLCM,"Polycom, Inc.",4900,Communications,4910,Specialty Telecommunications
TWTC,tw telecom inc. Class A,4900,Communications,4910,Specialty Telecommunications
T,AT&T Inc.,4900,Communications,4905,Major Telecommunications
LVLT,"Level 3 Communications, Inc.",4900,Communications,4905,Major Telecommunications
VZ,Verizon Communications Inc.,4900,Communications,4905,Major Telecommunications
AGNC,AGNC Investment Corp.,4800,Finance,4890,Real Estate Investment Trusts
ACC,"American Campus Communities, Inc.",4800,Finance,4890,Real Estate Investment Trusts
AMH,American Homes 4 Rent Class A,4800,Finance,4890,Real Estate Investment Trusts
AMT,American Tower Corporation,4800,Finance,4890,Real Estate Investment Trusts
NLY,"Annaly Capital Management, Inc.",4800,Finance,4890,Real Estate Investment Trusts
AIV,Apartment Investment and Management Company Class A,4800,Finance,4890,Real Estate Investment Trusts
ARR,"ARMOUR Residential REIT, Inc.",4800,Finance,4890,Real Estate Investment Trusts
AVB,"AvalonBay Communities, Inc.",4800,Finance,4890,Real Estate Investment Trusts
BXP,"Boston Properties, Inc.",4800,Finance,4890,Real Estate Investment Trusts
BRE,"BRE Properties, Inc. Class A",4800,Finance,4890,Real Estate Investment Trusts
CPT,Camden Property Trust,4800,Finance,4890,Real Estate Investment Trusts
CMO,Capstead Mortgage Corporation,4800,Finance,4890,Real Estate Investment Trusts
COR,CoreSite Realty Corporation,4800,Finance,4890,Real Estate Investment Trusts
CCI,Crown Castle International Corp,4800,Finance,4890,Real Estate Investment Trusts
CUBE,CubeSmart,4800,Finance,4890,Real Estate Investment Trusts
CYS,"CYS Investments, Inc.",4800,Finance,4890,Real Estate Investment Trusts
DLR,"Digital Realty Trust, Inc.",4800,Finance,4890,Real Estate Investment Trusts
DFT,"DuPont Fabros Technology, Inc.",4800,Finance,4890,Real Estate Investment Trusts
EQIX,"Equinix, Inc.",4800,Finance,4890,Real Estate Investment Trusts
EQR,Equity Residential,4800,Finance,4890,Real Estate Investment Trusts
ESS,"Essex Property Trust, Inc.",4800,Finance,4890,Real Estate Investment Trusts
EXR,Extra Space Storage Inc.,4800,Finance,4890,Real Estate Investment Trusts
FRT,Federal Realty Investment Trust,4800,Finance,4890,Real Estate Investment Trusts
GLPI,"Gaming and Leisure Properties, Inc.",4800,Finance,4890,Real Estate Investment Trusts
GEO,GEO Group Inc,4800,Finance,4890,Real Estate Investment Trusts
GGP,"GGP, Inc.",4800,Finance,4890,Real Estate Investment Trusts
HCP,"HCP, Inc.",4800,Finance,4890,Real Estate Investment Trusts
HR,Healthcare Realty Trust Incorporated,4800,Finance,4890,Real Estate Investment Trusts
HME,"Home Properties, Inc.",4800,Finance,4890,Real Estate Investment Trusts
HST,"Host Hotels & Resorts, Inc.",4800,Finance,4890,Real Estate Investment Trusts
IVR,Invesco Mortgage Capital Inc.,4800,Finance,4890,Real Estate Investment Trusts
IRM,"Iron Mountain, Inc.",4800,Finance,4890,Real Estate Investment Trusts
KIM,Kimco Realty Corporation,4800,Finance,4890,Real Estate Investment Trusts
LAMR,Lamar Advertising Company Class A,4800,Finance,4890,Real Estate Investment Trusts
LHO,LaSalle Hotel Properties,4800,Finance,4890,Real Estate Investment Trusts
LPT,Liberty Property Trust,4800,Finance,4890,Real Estate Investment Trusts
LSI,"Life Storage, Inc.",4800,Finance,4890,Real Estate Investment Trusts
MAC,Macerich Company,4800,Finance,4890,Real Estate Investment Trusts
MFA,"MFA Financial, Inc.",4800,Finance,4890,Real Estate Investment Trusts
MTGE,MTGE Investment Corp.,4800,Finance,4890,Real Estate Investment Trusts
NHI,"National Health Investors, Inc.",4800,Finance,4890,Real Estate Investment Trusts
OHI,"Omega Healthcare Investors, Inc.",4800,Finance,4890,Real Estate Investment Trusts
PMT,PennyMac Mortgage Investment Trust,4800,Finance,4890,Real Estate Investment Trusts
PLD,"Prologis, Inc.",4800,Finance,4890,Real Estate Investment Trusts
PSA,Public Storage,4800,Finance,4890,Real Estate Investment Trusts
RYN,Rayonier Inc.,4800,Finance,4890,Real Estate Investment Trusts
REG,Regency Centers Corporation,4800,Finance,4890,Real Estate Investment Trusts
SBAC,SBA Communications Corp. Class A,4800,Finance,4890,Real Estate Investment Trusts
SPG,"Simon Property Group, Inc.",4800,Finance,4890,Real Estate Investment Trusts
SLG,SL Green Realty Corp.,4800,Finance,4890,Real Estate Investment Trusts
SRC,"Spirit Realty Capital, Inc.",4800,Finance,4890,Real Estate Investment Trusts
STWD,"Starwood Property Trust, Inc.",4800,Finance,4890,Real Estate Investment Trusts
SHO,"Sunstone Hotel Investors, Inc.",4800,Finance,4890,Real Estate Investment Trusts
TCO,"Taubman Centers, Inc.",4800,Finance,4890,Real Estate Investment Trusts
TWO,Two Harbors Investment Corp.,4800,Finance,4890,Real Estate Investment Trusts
VNO,Vornado Realty Trust,4800,Finance,4890,Real Estate Investment Trusts
WELL,"Welltower, Inc.",4800,Finance,4890,Real Estate Investment Trusts
WY,Weyerhaeuser Company,4800,Finance,4890,Real Estate Investment Trusts
CBRE,"CBRE Group, Inc. Class A",4800,Finance,4885,Real Estate Development
JLL,Jones Lang LaSalle Incorporated,4800,Finance,4885,Real Estate Development
KW,"Kennedy-Wilson Holdings, Inc.",4800,Finance,4885,Real Estate Development
RLGY,Realogy Holdings Corp.,4800,Finance,4885,Real Estate Development
AON,Aon plc,4800,Finance,4880,Insurance Brokers/Services
AJG,Arthur J. Gallagher & Co.,4800,Finance,4880,Insurance Brokers/Services
BRO,"Brown & Brown, Inc.",4800,Finance,4880,Insurance Brokers/Services
MMC,"Marsh & McLennan Companies, Inc.",4800,Finance,4880,Insurance Brokers/Services
VRSK,Verisk Analytics Inc,4800,Finance,4880,Insurance Brokers/Services
WLTW,Willis Towers Watson Public Limited Company,4800,Finance,4880,Insurance Brokers/Services
AIZ,"Assurant, Inc.",4800,Finance,4875,Specialty Insurance
FAF,First American Financial Corporation,4800,Finance,4875,Specialty Insurance
MKL,Markel Corporation,4800,Finance,4875,Specialty Insurance
MTG,MGIC Investment Corporation,4800,Finance,4875,Specialty Insurance
PRA,ProAssurance Corporation,4800,Finance,4875,Specialty Insurance
RDN,Radian Group Inc.,4800,Finance,4875,Specialty Insurance
AFL,Aflac Incorporated,4800,Finance,4865,Life/Health Insurance
AEL,American Equity Investment Life Holding Company,4800,Finance,4865,Life/Health Insurance
CNO,"CNO Financial Group, Inc.",4800,Finance,4865,Life/Health Insurance
GNW,"Genworth Financial, Inc. Class A",4800,Finance,4865,Life/Health Insurance
LNC,Lincoln National Corporation,4800,Finance,4865,Life/Health Insurance
MET,"MetLife, Inc.",4800,Finance,4865,Life/Health Insurance
PRI,"Primerica, Inc.",4800,Finance,4865,Life/Health Insurance
PFG,"Principal Financial Group, Inc.",4800,Finance,4865,Life/Health Insurance
PL,Protective Life Corporation,4800,Finance,4865,Life/Health Insurance
RGA,"Reinsurance Group of America, Incorporated",4800,Finance,4865,Life/Health Insurance
SFG,"StanCorp Financial Group, Inc.",4800,Finance,4865,Life/Health Insurance
SYA,Symetra Financial Corporation,4800,Finance,4865,Life/Health Insurance
TMK,Torchmark Corporation,4800,Finance,4865,Life/Health Insurance
UNM,Unum Group,4800,Finance,4865,Life/Health Insurance
VOYA,"Voya Financial, Inc.",4800,Finance,4865,Life/Health Insurance
AWHHF,"Allied World Assurance Company Holdings, AG",4800,Finance,4860,Multi-Line Insurance
AIG,"American International Group, Inc.",4800,Finance,4860,Multi-Line Insurance
BRK.B,Berkshire Hathaway Inc. Class B,4800,Finance,4860,Multi-Line Insurance
HIG,"Hartford Financial Services Group, Inc.",4800,Finance,4860,Multi-Line Insurance
HCC.1,"HCC Insurance Holdings, Inc.",4800,Finance,4860,Multi-Line Insurance
PRE,PartnerRe Ltd.,4800,Finance,4860,Multi-Line Insurance
XL,XL Group Ltd,4800,Finance,4860,Multi-Line Insurance
ALL,Allstate Corporation,4800,Finance,4855,Property/Casualty Insurance
AFG,"American Financial Group, Inc.",4800,Finance,4855,Property/Casualty Insurance
AFSI,"AmTrust Financial Services, Inc.",4800,Finance,4855,Property/Casualty Insurance
ACGL,Arch Capital Group Ltd.,4800,Finance,4855,Property/Casualty Insurance
AHL,Aspen Insurance Holdings Limited,4800,Finance,4855,Property/Casualty Insurance
AXS,Axis Capital Holdings Limited,4800,Finance,4855,Property/Casualty Insurance
CB.1,Chubb Corporation,4800,Finance,4855,Property/Casualty Insurance
CB,Chubb Limited,4800,Finance,4855,Property/Casualty Insurance
CINF,Cincinnati Financial Corporation,4800,Finance,4855,Property/Casualty Insurance
ENH,Endurance Specialty Holdings Ltd.,4800,Finance,4855,Property/Casualty Insurance
RE,"Everest Re Group, Ltd.",4800,Finance,4855,Property/Casualty Insurance
THG,"Hanover Insurance Group, Inc.",4800,Finance,4855,Property/Casualty Insurance
MRH,Montpelier Re Holdings Ltd.,4800,Finance,4855,Property/Casualty Insurance
PTP,"Platinum Underwriters Holdings, Ltd.",4800,Finance,4855,Property/Casualty Insurance
PGR,Progressive Corporation,4800,Finance,4855,Property/Casualty Insurance
RNR,RenaissanceRe Holdings Ltd.,4800,Finance,4855,Property/Casualty Insurance
TRV,"Travelers Companies, Inc.",4800,Finance,4855,Property/Casualty Insurance
VR,"Validus Holdings, Ltd.",4800,Finance,4855,Property/Casualty Insurance
WRB,W. R. Berkley Corporation,4800,Finance,4855,Property/Casualty Insurance
AXP,American Express Company,4800,Finance,4850,Financial Conglomerates
C,Citigroup Inc.,4800,Finance,4850,Financial Conglomerates
PRU,"Prudential Financial, Inc.",4800,Finance,4850,Financial Conglomerates
AMG,"Affiliated Managers Group, Inc.",4800,Finance,4845,Investment Managers
AB,AllianceBernstein Holding L.P.,4800,Finance,4845,Investment Managers
ACAS,"American Capital, Ltd.",4800,Finance,4845,Investment Managers
APO,"Apollo Global Management, LLC Class A",4800,Finance,4845,Investment Managers
ARCC,Ares Capital Corporation,4800,Finance,4845,Investment Managers
APAM,"Artisan Partners Asset Management, Inc. Class A",4800,Finance,4845,Investment Managers
BLK,"BlackRock, Inc.",4800,Finance,4845,Investment Managers
BX,Blackstone Group L.P.,4800,Finance,4845,Investment Managers
CG,Carlyle Group L.P.,4800,Finance,4845,Investment Managers
EV,Eaton Vance Corp.,4800,Finance,4845,Investment Managers
FII,"Federated Investors, Inc. Class B",4800,Finance,4845,Investment Managers
FNGN,"Financial Engines, Inc.",4800,Finance,4845,Investment Managers
FIG,Fortress Investment Group LLC Class A,4800,Finance,4845,Investment Managers
BEN,"Franklin Resources, Inc.",4800,Finance,4845,Investment Managers
IVZ,Invesco Ltd.,4800,Finance,4845,Investment Managers
JNS,Janus Capital Group Inc.,4800,Finance,4845,Investment Managers
KKR,KKR & Co. Inc. Class A,4800,Finance,4845,Investment Managers
LM,"Legg Mason, Inc.",4800,Finance,4845,Investment Managers
MAIN,Main Street Capital Corporation,4800,Finance,4845,Investment Managers
OAK,"Oaktree Capital Group, LLC Class A",4800,Finance,4845,Investment Managers
PSEC,Prospect Capital Corporation,4800,Finance,4845,Investment Managers
SEIC,SEI Investments Company,4800,Finance,4845,Investment Managers
TROW,T. Rowe Price Group,4800,Finance,4845,Investment Managers
WDR,"Waddell & Reed Financial, Inc. Class A",4800,Finance,4845,Investment Managers
WETF,"WisdomTree Investments, Inc.",4800,Finance,4845,Investment Managers
AMP,"Ameriprise Financial, Inc.",4800,Finance,4840,Investment Banks/Brokers
CBOE,Cboe Global Markets Inc,4800,Finance,4840,Investment Banks/Brokers
SCHW,Charles Schwab Corporation,4800,Finance,4840,Investment Banks/Brokers
CME,CME Group Inc. Class A,4800,Finance,4840,Investment Banks/Brokers
ETFC,E*TRADE Financial Corporation,4800,Finance,4840,Investment Banks/Brokers
EVR,Evercore Inc Class A,4800,Finance,4840,Investment Banks/Brokers
GS,"Goldman Sachs Group, Inc.",4800,Finance,4840,Investment Banks/Brokers
GHL,"Greenhill & Co., Inc.",4800,Finance,4840,Investment Banks/Brokers
IBKR,"Interactive Brokers Group, Inc. Class A",4800,Finance,4840,Investment Banks/Brokers
ICE,"Intercontinental Exchange, Inc.",4800,Finance,4840,Investment Banks/Brokers
LAZ,Lazard Ltd Class A,4800,Finance,4840,Investment Banks/Brokers
LPLA,LPL Financial Holdings Inc.,4800,Finance,4840,Investment Banks/Brokers
MKTX,MarketAxess Holdings Inc.,4800,Finance,4840,Investment Banks/Brokers
MS,Morgan Stanley,4800,Finance,4840,Investment Banks/Brokers
NDAQ,"Nasdaq, Inc.",4800,Finance,4840,Investment Banks/Brokers
RJF,"Raymond James Financial, Inc.",4800,Finance,4840,Investment Banks/Brokers
SF,Stifel Financial Corp.,4800,Finance,4840,Investment Banks/Brokers
AMTD,TD Ameritrade Holding Corporation,4800,Finance,4840,Investment Banks/Brokers
AAN,"Aaron's, Inc.",4800,Finance,4830,Finance/Rental/Leasing
AER,AerCap Holdings NV,4800,Finance,4830,Finance/Rental/Leasing
AL,Air Lease Corporation Class A,4800,Finance,4830,Finance/Rental/Leasing
AGO,Assured Guaranty Ltd.,4800,Finance,4830,Finance/Rental/Leasing
CAR,"Avis Budget Group, Inc.",4800,Finance,4830,Finance/Rental/Leasing
DHCPQ,Ditech Holding Corporation,4800,Finance,4830,Finance/Rental/Leasing
ECPG,"Encore Capital Group, Inc.",4800,Finance,4830,Finance/Rental/Leasing
FCFS,"FirstCash, Inc.",4800,Finance,4830,Finance/Rental/Leasing
GATX,GATX Corporation,4800,Finance,4830,Finance/Rental/Leasing
GDOT,Green Dot Corporation Class A,4800,Finance,4830,Finance/Rental/Leasing
HTZ,"Hertz Global Holdings, Inc.",4800,Finance,4830,Finance/Rental/Leasing
HLSSF,"Home Loan Servicing Solutions, Ltd.",4800,Finance,4830,Finance/Rental/Leasing
MA,Mastercard Incorporated Class A,4800,Finance,4830,Finance/Rental/Leasing
NSM,Nationstar Mortgage Holdings Inc.,4800,Finance,4830,Finance/Rental/Leasing
OCN,Ocwen Financial Corporation,4800,Finance,4830,Finance/Rental/Leasing
PHH,PHH Corporation,4800,Finance,4830,Finance/Rental/Leasing
RCII,Rent-A-Center Inc,4800,Finance,4830,Finance/Rental/Leasing
R,"Ryder System, Inc.",4800,Finance,4830,Finance/Rental/Leasing
SLM,SLM Corp,4800,Finance,4830,Finance/Rental/Leasing
TRTN,Triton International Ltd. Class A,4800,Finance,4830,Finance/Rental/Leasing
URI,"United Rentals, Inc.",4800,Finance,4830,Finance/Rental/Leasing
V,Visa Inc. Class A,4800,Finance,4830,Finance/Rental/Leasing
WU,Western Union Company,4800,Finance,4830,Finance/Rental/Leasing
WRLD,World Acceptance Corporation,4800,Finance,4830,Finance/Rental/Leasing
AX,"Axos Financial, Inc.",4800,Finance,4825,Savings Banks
CFFN,"Capitol Federal Financial, Inc.",4800,Finance,4825,Savings Banks
IBKC,IBERIABANK Corporation,4800,Finance,4825,Savings Banks
MBFI,"MB Financial, Inc.",4800,Finance,4825,Savings Banks
NYCB,"New York Community Bancorp, Inc.",4800,Finance,4825,Savings Banks
WBS,Webster Financial Corporation,4800,Finance,4825,Savings Banks
ASB,Associated Banc-Corp,4800,Finance,4810,Regional Banks
BXS,BancorpSouth Bank,4800,Finance,4810,Regional Banks
BOH,Bank of Hawaii Corporation,4800,Finance,4810,Regional Banks
OZK,Bank OZK,4800,Finance,4810,Regional Banks
BKU,"BankUnited, Inc.",4800,Finance,4810,Regional Banks
HAWK,Blackhawk Network Holdings Inc Class A,4800,Finance,4810,Regional Banks
CATY,Cathay General Bancorp,4800,Finance,4810,Regional Banks
CBSH,"Commerce Bancshares, Inc.",4800,Finance,4810,Regional Banks
BAP,Credicorp Ltd.,4800,Finance,4810,Regional Banks
CFR,"Cullen/Frost Bankers, Inc.",4800,Finance,4810,Regional Banks
DFS,Discover Financial Services,4800,Finance,4810,Regional Banks
EWBC,"East West Bancorp, Inc.",4800,Finance,4810,Regional Banks
FNB,F.N.B. Corporation,4800,Finance,4810,Regional Banks
FITB,Fifth Third Bancorp,4800,Finance,4810,Regional Banks
FFIN,First Financial Bankshares Inc,4800,Finance,4810,Regional Banks
FHN,First Horizon National Corporation,4800,Finance,4810,Regional Banks
FRC,First Republic Bank,4800,Finance,4810,Regional Banks
FMER,FirstMerit Corporation,4800,Finance,4810,Regional Banks
FULT,Fulton Financial Corporation,4800,Finance,4810,Regional Banks
GBCI,"Glacier Bancorp, Inc.",4800,Finance,4810,Regional Banks
HWC,Hancock Whitney Corporation,4800,Finance,4810,Regional Banks
HOMB,"Home BancShares, Inc.",4800,Finance,4810,Regional Banks
HBAN,Huntington Bancshares Incorporated,4800,Finance,4810,Regional Banks
MTB,M&T Bank Corporation,4800,Finance,4810,Regional Banks
NTRS,Northern Trust Corporation,4800,Finance,4810,Regional Banks
PACW,PacWest Bancorp,4800,Finance,4810,Regional Banks
BPOP,"Popular, Inc.",4800,Finance,4810,Regional Banks
PVTB,"PrivateBancorp, Inc.",4800,Finance,4810,Regional Banks
PB,"Prosperity Bancshares, Inc.(R)",4800,Finance,4810,Regional Banks
SBNY,Signature Bank,4800,Finance,4810,Regional Banks
STT,State Street Corporation,4800,Finance,4810,Regional Banks
STI,"SunTrust Banks, Inc.",4800,Finance,4810,Regional Banks
SUSQ,"Susquehanna Bancshares, Inc.",4800,Finance,4810,Regional Banks
SIVB,SVB Financial Group,4800,Finance,4810,Regional Banks
SNV,Synovus Financial Corp.,4800,Finance,4810,Regional Banks
TCBI,"Texas Capital Bancshares, Inc.",4800,Finance,4810,Regional Banks
TRMK,Trustmark Corporation,4800,Finance,4810,Regional Banks
UMBF,UMB Financial Corporation,4800,Finance,4810,Regional Banks
UMPQ,Umpqua Holdings Corporation,4800,Finance,4810,Regional Banks
UBSI,"United Bankshares, Inc.",4800,Finance,4810,Regional Banks
UCBI,"United Community Banks, Inc.",4800,Finance,4810,Regional Banks
VLY,Valley National Bancorp,4800,Finance,4810,Regional Banks
WABC,Westamerica Bancorporation,4800,Finance,4810,Regional Banks
WAL,Western Alliance Bancorp,4800,Finance,4810,Regional Banks
WTFC,Wintrust Financial Corporation,4800,Finance,4810,Regional Banks
ZION,"Zions Bancorporation, N.A.",4800,Finance,4810,Regional Banks
BAC,Bank of America Corp,4800,Finance,4805,Major Banks
BK,Bank of New York Mellon Corporation,4800,Finance,4805,Major Banks
BBT,BB&T Corporation,4800,Finance,4805,Major Banks
COF,Capital One Financial Corporation,4800,Finance,4805,Major Banks
CIT,CIT Group Inc.,4800,Finance,4805,Major Banks
CYN,City National Corporation,4800,Finance,4805,Major Banks
CMA,Comerica Incorporated,4800,Finance,4805,Major Banks
FNFG,"First Niagara Financial Group, Inc.",4800,Finance,4805,Major Banks
HCBK,"Hudson City Bancorp, Inc.",4800,Finance,4805,Major Banks
JPM,JPMorgan Chase & Co.,4800,Finance,4805,Major Banks
KEY,KeyCorp,4800,Finance,4805,Major Banks
PBCT,"People's United Financial, Inc.",4800,Finance,4805,Major Banks
PNC,"PNC Financial Services Group, Inc.",4800,Finance,4805,Major Banks
RF,Regions Financial Corporation,4800,Finance,4805,Major Banks
TCF,TCF Financial Corporation,4800,Finance,4805,Major Banks
USB,U.S. Bancorp,4800,Finance,4805,Major Banks
WFC,Wells Fargo & Company,4800,Finance,4805,Major Banks
AWK,"American Water Works Company, Inc.",4700,Utilities,4755,Water Utilities
WTR,"Aqua America, Inc.",4700,Utilities,4755,Water Utilities
MDU,MDU Resources Group Inc,4700,Utilities,4735,Gas Distributors
NJR,New Jersey Resources Corporation,4700,Utilities,4735,Gas Distributors
NI,NiSource Inc,4700,Utilities,4735,Gas Distributors
STR,Questar Corporation,4700,Utilities,4735,Gas Distributors
SRE,Sempra Energy,4700,Utilities,4735,Gas Distributors
SUSS,Susser Holdings Corporation,4700,Utilities,4735,Gas Distributors
VVC,Vectren Corporation,4700,Utilities,4735,Gas Distributors
WGL,"WGL Holdings, Inc.",4700,Utilities,4735,Gas Distributors
AES,AES Corporation,4700,Utilities,4705,Electric Utilities
AEE,Ameren Corporation,4700,Utilities,4705,Electric Utilities
AEP,"American Electric Power Company, Inc.",4700,Utilities,4705,Electric Utilities
AGR,"Avangrid, Inc.",4700,Utilities,4705,Electric Utilities
CPN,Calpine Corporation,4700,Utilities,4705,Electric Utilities
CNP,"CenterPoint Energy, Inc.",4700,Utilities,4705,Electric Utilities
CMS,CMS Energy Corporation,4700,Utilities,4705,Electric Utilities
ED,"Consolidated Edison, Inc.",4700,Utilities,4705,Electric Utilities
D,Dominion Energy Inc,4700,Utilities,4705,Electric Utilities
DTE,DTE Energy Company,4700,Utilities,4705,Electric Utilities
DUK,Duke Energy Corporation,4700,Utilities,4705,Electric Utilities
EIX,Edison International,4700,Utilities,4705,Electric Utilities
ETR,Entergy Corporation,4700,Utilities,4705,Electric Utilities
ES,Eversource Energy,4700,Utilities,4705,Electric Utilities
EXC,Exelon Corporation,4700,Utilities,4705,Electric Utilities
FE,FirstEnergy Corp.,4700,Utilities,4705,Electric Utilities
NEE,"NextEra Energy, Inc.",4700,Utilities,4705,Electric Utilities
POM,"Pepco Holdings, Inc.",4700,Utilities,4705,Electric Utilities
PCG,PG&E Corporation,4700,Utilities,4705,Electric Utilities
PNW,Pinnacle West Capital Corporation,4700,Utilities,4705,Electric Utilities
POR,Portland General Electric Company,4700,Utilities,4705,Electric Utilities
PPL,PPL Corporation,4700,Utilities,4705,Electric Utilities
PEG,Public Service Enterprise Group Inc,4700,Utilities,4705,Electric Utilities
SCG,SCANA Corporation,4700,Utilities,4705,Electric Utilities
SO,Southern Company,4700,Utilities,4705,Electric Utilities
TE,"TECO Energy, Inc.",4700,Utilities,4705,Electric Utilities
WEC,WEC Energy Group Inc,4700,Utilities,4705,Electric Utilities
XEL,Xcel Energy Inc.,4700,Utilities,4705,Electric Utilities
MATX,"Matson, Inc.",4600,Transportation,4630,Other Transportation
GLOG,GasLog Ltd.,4600,Transportation,4625,Marine Shipping
KEX,Kirby Corporation,4600,Transportation,4625,Marine Shipping
TK,Teekay Corporation,4600,Transportation,4625,Marine Shipping
ARII,"American Railcar Industries, Inc.",4600,Transportation,4620,Railroads
CSX,CSX Corporation,4600,Transportation,4620,Railroads
GWR,"Genesee & Wyoming, Inc. Class A",4600,Transportation,4620,Railroads
KSU,Kansas City Southern,4600,Transportation,4620,Railroads
NSC,Norfolk Southern Corporation,4600,Transportation,4620,Railroads
UNP,Union Pacific Corporation,4600,Transportation,4620,Railroads
ARCB,ArcBest Corporation,4600,Transportation,4615,Trucking
HTLD,"Heartland Express, Inc.",4600,Transportation,4615,Trucking
JBHT,"J.B. Hunt Transport Services, Inc.",4600,Transportation,4615,Trucking
KNX,Knight-Swift Transportation Holdings Inc. Class A,4600,Transportation,4615,Trucking
LSTR,"Landstar System, Inc.",4600,Transportation,4615,Trucking
ODFL,"Old Dominion Freight Line, Inc.",4600,Transportation,4615,Trucking
SAIA,"Saia, Inc.",4600,Transportation,4615,Trucking
SWFT,Swift Transportation Company Class A,4600,Transportation,4615,Trucking
WERN,"Werner Enterprises, Inc.",4600,Transportation,4615,Trucking
XPO,"XPO Logistics, Inc.",4600,Transportation,4615,Trucking
YRCW,YRC Worldwide Inc.,4600,Transportation,4615,Trucking
AIRM,Air Methods Corporation,4600,Transportation,4610,Airlines
ALK,"Alaska Air Group, Inc.",4600,Transportation,4610,Airlines
ALGT,Allegiant Travel Company,4600,Transportation,4610,Airlines
AAL,"American Airlines Group, Inc.",4600,Transportation,4610,Airlines
CPA,"Copa Holdings, S.A. Class A",4600,Transportation,4610,Airlines
DAL,"Delta Air Lines, Inc.",4600,Transportation,4610,Airlines
HA,"Hawaiian Holdings, Inc.",4600,Transportation,4610,Airlines
JBLU,JetBlue Airways Corporation,4600,Transportation,4610,Airlines
SKYW,"SkyWest, Inc",4600,Transportation,4610,Airlines
LUV,Southwest Airlines Co.,4600,Transportation,4610,Airlines
SAVE,"Spirit Airlines, Inc.",4600,Transportation,4610,Airlines
UAL,"United Continental Holdings, Inc.",4600,Transportation,4610,Airlines
AAWW,"Atlas Air Worldwide Holdings, Inc.",4600,Transportation,4605,Air Freight/Couriers
CHRW,"C.H. Robinson Worldwide, Inc.",4600,Transportation,4605,Air Freight/Couriers
CNW,Con-way Inc.,4600,Transportation,4605,Air Freight/Couriers
EXPD,"Expeditors International of Washington, Inc.",4600,Transportation,4605,Air Freight/Couriers
FDX,FedEx Corporation,4600,Transportation,4605,Air Freight/Couriers
HUBG,"Hub Group, Inc. Class A",4600,Transportation,4605,Air Freight/Couriers
UPS,"United Parcel Service, Inc. Class B",4600,Transportation,4605,Air Freight/Couriers
UTIW,UTi Worldwide Inc.,4600,Transportation,4605,Air Freight/Couriers
AMZN,"Amazon.com, Inc.",3500,Retail Trade,3550,Internet Retail
HSNI,"HSN, Inc.",3500,Retail Trade,3545,Catalog/Specialty Distribution
QRTEA,"Qurate Retail, Inc. Class A",3500,Retail Trade,3545,Catalog/Specialty Distribution
AAP,"Advance Auto Parts, Inc.",3500,Retail Trade,3540,Specialty Stores
ABG,"Asbury Automotive Group, Inc.",3500,Retail Trade,3540,Specialty Stores
AN,"AutoNation, Inc.",3500,Retail Trade,3540,Specialty Stores
AZO,"AutoZone, Inc.",3500,Retail Trade,3540,Specialty Stores
BKS,"Barnes & Noble, Inc.",3500,Retail Trade,3540,Specialty Stores
BBBY,Bed Bath & Beyond Inc.,3500,Retail Trade,3540,Specialty Stores
CAB,Cabela's Incorporated,3500,Retail Trade,3540,Specialty Stores
KMX,"CarMax, Inc.",3500,Retail Trade,3540,Specialty Stores
COST,Costco Wholesale Corporation,3500,Retail Trade,3540,Specialty Stores
CST,"CST Brands, Inc.",3500,Retail Trade,3540,Specialty Stores
DKS,"Dick's Sporting Goods, Inc.",3500,Retail Trade,3540,Specialty Stores
GME,GameStop Corp. Class A,3500,Retail Trade,3540,Specialty Stores
GNC,"GNC Holdings, Inc. Class A",3500,Retail Trade,3540,Specialty Stores
GPI,"Group 1 Automotive, Inc.",3500,Retail Trade,3540,Specialty Stores
HIBB,"Hibbett Sports, Inc.",3500,Retail Trade,3540,Specialty Stores
LAD,"Lithia Motors, Inc. Class A",3500,Retail Trade,3540,Specialty Stores
LL,"Lumber Liquidators Holdings, Inc.",3500,Retail Trade,3540,Specialty Stores
MFRM,Mattress Firm Holding Corp.,3500,Retail Trade,3540,Specialty Stores
MNRO,Monro Inc,3500,Retail Trade,3540,Specialty Stores
ORLY,"O'Reilly Automotive, Inc.",3500,Retail Trade,3540,Specialty Stores
ODP,"Office Depot, Inc.",3500,Retail Trade,3540,Specialty Stores
OUTR,Outerwall Inc.,3500,Retail Trade,3540,Specialty Stores
PAG,"Penske Automotive Group, Inc.",3500,Retail Trade,3540,Specialty Stores
PETM,"PetSmart, Inc.",3500,Retail Trade,3540,Specialty Stores
PIR,"Pier 1 Imports, Inc.",3500,Retail Trade,3540,Specialty Stores
RH,RH,3500,Retail Trade,3540,Specialty Stores
SBH,"Sally Beauty Holdings, Inc.",3500,Retail Trade,3540,Specialty Stores
SIG,Signet Jewelers Limited,3500,Retail Trade,3540,Specialty Stores
