ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
CHFC,Chemical Financial Corporation,CHFC.3Q16,4800,4810,3Q16,2016/3F,23.7,10/26/2016,3,9/30/2016,0.68,0.69,0.70,3.016,44.13,3.036,43.96,2.960,40.99,26.558495,7.24566,-1.9843936,4.2482853,-1.0096967,-0.8828461,6.3,3.6,13.1,2.975055899,7.714918616,10.85601224,48.6,45.0,1.43,1.40,0.5345225,275.646,354.224,501.26666,0.068,0.069,0.072,0.003,22.310,8.255,-1.102,0.746067467,-0.518583761,-0.614376243,-0.725953156,0.03,10.56,-7.41,-0.872,-2.011,81.85159952,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
KHC,Kraft Heinz Company,KHC.3Q16,2400,2405,3Q16,2016/3F,214.3,11/04/2016,5,9/30/2016,0.74,0.75,0.75,3.730,89.51,3.786,88.08,3.628,88.79,21.372032,-0.79963803,-1.5975893,2.851832,-2.7256072,-2.1344543,5.6,5.6,6.7,1.332190553,1.413068364,1.518867071,97.1,95.7,1.43,1.43,0.6129094,18205,27447,26614.521,0.042,0.043,0.041,-0.002,18.520,1.926,0.537,0,-0.168220574,-0.057235597,-0.122905106,0.00,10.26,-1.45,-1.296,-1.662,46.19346883,11/3/2016,11/9/2016,10/28/2016,11/6/2015,10/7/2016,9/30/2016,8/5/2016
MIC,Macquarie Infrastructure Corporation,MIC.3Q16,4800,4845,3Q16,2016/3F,33.3,11/01/2016,2,9/30/2016,0.53,0.47,0.46,1.615,83.24,1.636,82.85,1.679,77.49,2.134037,6.9170237,-0.40870905,2.2528172,-0.6435871,-0.87482333,5.0,8.7,8.4,3.46020605,3.17948245,3.500473873,92.8,92.8,1.00,1.00,0,1662.45,1639.25,1282.4065,0.019,0.020,0.022,0.002,-0.119,7.561,0.466,-0.428114671,-0.402201544,0.088292231,-0.011503535,0.00,12.05,0.00,14.410,15.012,-22.86044693,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
SRCI,SRC Energy Inc,SRCI.3Q16,2100,2105,3Q16,2016/4F,31.2,02/24/2017,5,9/30/2016,0.02,0.01,0.01,0.137,6.93,0.320,8.7,0.209,8.83,35.64669,-1.4722526,0.23040771,18.834877,6.1023593,3.5099506,16.3,18.6,9.9,23.23232235,22.31029533,29.15948175,10.9,9.8,1.16,1.13,0.35811555,104.219,124.843,105.58788,0.020,0.037,0.024,-0.013,16.812,-7.575,-3.280,-0.124256614,0.652685521,0.041327423,-0.203266967,0.03,25.30,-10.02,127.184,102.890,1.313464915,2/23/2017,3/1/2017,2/17/2017,2/26/2016,1/27/2017,1/20/2017,11/25/2016
TXRH,"Texas Roadhouse, Inc.",TXRH.3Q16,3400,3435,3Q16,2016/3F,43.1,11/02/2016,3,9/30/2016,0.37,0.38,0.37,1.963,39.03,1.978,38.86,1.925,42.64,9.103966,-8.864916,-2.704054,3.055656,-1.1961102,-1.6424477,4.6,9.6,6.1,8.223918324,8.181659558,9.239778782,44.7,45.6,1.91,1.90,0.52636135,1582.14,1807.36,2008.5122,0.050,0.051,0.045,-0.006,6.048,-7.669,-1.062,-0.519397133,-0.242099169,0.00516506,-0.10994424,0.00,15.00,2.10,-0.177,0.197,26.94908162,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
TPR,"Tapestry, Inc.",TPR.3Q16,3500,3525,3Q16,2017/1F,144.5,11/01/2016,2,9/30/2016,0.44,0.45,0.48,2.226,36.56,2.241,35.65,2.229,41.67,12.964678,-14.446836,0,2.2528172,-0.6435871,-0.87482333,4.5,5.4,4.7,5.129660491,5.277677129,5.109528805,44.4,43.3,1.54,1.61,0.59369814,4191.6,4491.8,4611.013,0.061,0.063,0.053,-0.009,10.712,-13.803,0.875,-0.160149422,-0.024870688,-0.028045792,0.003940028,-0.07,24.44,-2.44,-2.263,-8.141,10.00603588,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
MDR,"McDermott International, Inc.",MDR.3Q16,3100,3110,3Q16,2016/3F,12.3,10/26/2016,3,9/30/2016,-0.28,-0.24,-0.22,0.152,15.029985,0.158,16.289982,0.091,15.419984,-0.41407347,5.6420207,13.125002,4.2482853,-1.0096967,-0.8828461,10.4,14.2,9.9,9.769546577,13.13375038,13.73524429,17.0,17.2,1.80,1.75,0.6324555,2300.88,3070.27,2701.5,0.010,0.010,0.006,-0.004,-4.662,6.652,14.008,-0.269753075,0.04332839,-0.256149516,-0.288724221,0.05,4.26,1.49,19.149,30.065,17.41159904,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
CIT,CIT Group Inc.,CIT.3Q16,4800,4805,3Q16,2016/3F,52.0,10/25/2016,2,9/30/2016,0.79,0.78,0.81,3.288,36.3,3.277,36.62,3.454,34.4,-20.162016,6.4534783,5.2298784,5.008626,-1.3757706,-0.018048286,5.3,6.5,3.6,4.536650519,4.376447271,4.17497958,41.0,41.7,1.73,1.62,0.4577377,1726.2,1909.9,2548.725,0.091,0.089,0.100,0.011,-25.171,7.829,5.248,-0.178527981,0.460776921,0.036605776,0.086628193,0.12,11.96,1.68,0.818,-2.745,47.64946124,10/24/2016,10/28/2016,10/18/2016,10/27/2015,9/27/2016,9/20/2016,7/26/2016
SHOP,"Shopify, Inc. Class A",SHOP.3Q16,3300,3308,3Q16,2016/3F,41.3,11/02/2016,3,9/30/2016,-0.03,-0.03,-0.04,-0.081,42.92,-0.064,43.03,-0.105,36.79,37.858273,16.96112,0.6549716,3.055656,-1.1961102,-1.6424477,2.1,1.0,1.5,3.355305194,3.445677981,3.439456706,46.9,40.4,1.26,1.20,0.42059553,105.0072,205.233,368.16733,-0.002,-0.001,-0.003,-0.001,34.803,18.157,2.297,1.092884769,0.392346085,-0.026227868,-0.024466513,0.06,9.10,-14.04,-5.922,-26.205,250.6115104,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
GPT,Gramercy Property Trust,GPT.3Q16,4800,4890,3Q16,2016/3F,26.2,11/02/2016,3,9/30/2016,0.06,0.06,0.08,0.301,28.919971,0.278,28.079967,0.335,29.549969,22.357714,-4.9746275,-3.802681,3.055656,-1.1961102,-1.6424477,6.2,8.8,8.4,4.763343579,5.070769321,4.577010934,32.0,30.8,1.20,1.20,0.42163703,271.69,237.272,513.85,0.010,0.010,0.011,0.001,19.302,-3.779,-2.160,-0.299398719,-0.262989624,-0.060627041,0.040710553,0.00,13.78,-3.52,0.000,-20.000,89.13099488,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
AHL,Aspen Insurance Holdings Limited,AHL.3Q16,4800,4855,3Q16,2016/3F,11.9,10/27/2016,4,9/30/2016,0.97,0.71,0.64,4.314,46.59,4.382,49.04,4.175,46.05,-5.8823466,6.4929485,4.4293046,3.3689141,-1.3340473,-1.7566442,0.9,1.8,0.6,0.643981589,0.587305672,0.476407657,49.8,48.5,1.83,1.83,0.4082483,2515.2,2646.2,2916.92,0.093,0.089,0.091,0.001,-9.251,7.827,6.186,-0.513616774,0.391293436,0.096501567,0.351744832,0.00,1.45,-2.51,37.205,52.881,15.97169211,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
AJG,Arthur J. Gallagher & Co.,AJG.3Q16,4800,4880,3Q16,2016/3F,52.8,10/28/2016,5,9/30/2016,0.76,0.77,0.78,2.993,50.87,3.007,48.97,2.951,49.19,16.327465,-0.4472375,-3.3741117,4.6696186,-1.5310884,-1.1922657,3.9,1.9,3.7,1.962655591,2.040288875,1.961565704,52.9,51.7,1.45,1.45,0.5984874,4626.5,5392.4,5533.797,0.059,0.061,0.060,-0.001,11.658,1.084,-2.182,1.018856972,0.068893043,-0.038050143,0.000555621,0.00,7.96,-2.14,-0.642,-2.013,19.61087215,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
MKC,"McCormick & Company, Incorporated",MKC.3Q16,2400,2410,3Q16,2016/3F,60.7,09/30/2016,5,9/30/2016,0.95,0.95,0.95,4.057,99.92,4.051,96.71,3.977,105.87,27.93268,-8.652121,-4.5310974,12.0049715,3.0906081,-0.18885732,11.3,10.6,5.6,4.71820755,4.508759144,4.706904028,102.2,103.0,1.96,1.93,0.43115824,4243.2,4296.3,4408.05,0.041,0.042,0.038,-0.004,15.928,-11.743,-4.342,0.068207447,1.004754282,0.046453669,0.002401477,0.03,5.68,0.78,-0.007,-0.033,3.885039593,9/29/2016,10/5/2016,9/23/2016,10/2/2015,9/2/2016,8/26/2016,7/1/2016
CGNX,Cognex Corporation,CGNX.3Q16,1300,1355,3Q16,2016/3F,17.7,11/01/2016,2,9/30/2016,0.24,0.24,0.23,0.789,26.43,0.799,26.835,0.756,24.47,51.6186,9.664893,2.8357863,2.2528172,-0.6435871,-0.87482333,8.6,12.8,16.1,4.550980247,4.298622957,4.809821045,26.8,25.5,1.75,1.75,0.5400617,486.27,450.557,498.0486,0.030,0.030,0.031,0.001,49.366,10.308,3.711,-0.327776078,-0.467186291,0.058706542,-0.053815058,0.00,-0.18,-4.78,0.948,2.756,2.422234561,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
BECN,"Beacon Roofing Supply, Inc.",BECN.3Q16,3250,3255,3Q16,2016/4F,26.1,11/22/2016,2,9/30/2016,0.91,0.91,0.92,2.477,42.07,2.509,46.19,2.450,47.17,-0.735116,-2.0775914,8.733522,2.761221,0.009512901,2.2782087,8.0,5.0,6.8,5.851290007,6.001784274,6.013290448,50.7,51.2,1.47,1.43,0.48057505,2326.9,2515.16,4214.078,0.059,0.054,0.052,-0.002,-3.496,-2.087,6.455,0.608596133,0.18016749,-0.025074921,-0.026940398,0.04,9.82,0.93,-0.267,-0.904,81.10266879,11/21/2016,11/25/2016,11/15/2016,11/24/2015,10/25/2016,10/18/2016,8/23/2016
CTXS,"Citrix Systems, Inc.",CTXS.3Q16,3300,3310,3Q16,2016/3F,87.5,10/20/2016,4,9/30/2016,0.95,0.95,0.94,4.267,67.86426,4.276,66.40695,4.147,67.86426,5.6837916,-2.1473825,-0.5604625,6.4611435,-1.4528751,-0.67356825,8.7,8.7,6.0,5.54179592,5.897603466,6.201326879,72.0,70.0,1.79,1.69,0.65868235,3142.85,3275.59,3388.675,0.063,0.064,0.061,-0.003,-0.777,-0.695,0.113,-0.002423737,0.451956557,-0.06033087,-0.1063532,0.10,8.50,-2.84,-0.006,1.058,7.821722322,10/19/2016,10/25/2016,10/13/2016,10/22/2015,9/22/2016,9/15/2016,7/21/2016
CAB,Cabela's Incorporated,CAB.3Q16,3500,3540,3Q16,2016/3F,34.1,10/26/2016,3,9/30/2016,0.82,0.82,0.82,3.424,54.93,3.433,62.15,3.414,53.83,33.367302,15.456068,24.101437,4.2482853,-1.0096967,-0.8828461,4.3,7.9,7.1,9.187228782,8.283897188,9.529372429,61.4,51.6,1.93,1.78,0.26726124,3647.65,3997.7,4278.2188,0.062,0.055,0.063,0.008,29.119,16.466,24.984,-0.462559087,-0.398697383,0.109046693,-0.035904111,0.15,-1.14,-16.02,-0.371,0.091,17.28698751,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
UPS,"United Parcel Service, Inc. Class B",UPS.3Q16,4600,4605,3Q16,2016/3F,252.8,10/27/2016,4,9/30/2016,1.43,1.44,1.47,6.084,109.36,6.091,107.4,6.040,108.73,4.581034,-1.2232125,-2.0698428,3.3689141,-1.3340473,-1.7566442,4.6,6.6,4.2,1.700170753,1.828183347,2.090819699,111.8,109.3,1.77,1.72,0.5053823,58232,58363,60686.99,0.056,0.057,0.056,-0.001,1.212,0.111,-0.313,-0.309881296,0.094534183,-0.070021748,-0.186840092,0.05,4.12,-2.29,-0.204,-2.620,4.215877868,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
LRCX,Lam Research Corporation,LRCX.3Q16,1300,1355,3Q16,2017/1F,197.0,10/20/2016,4,9/30/2016,1.78,1.78,1.73,7.090,94.71,7.142,97.73,6.910,89.32,27.6546,9.41559,4.6808124,6.4611435,-1.4528751,-0.67356825,11.0,14.1,11.1,14.26490234,15.89680916,19.79947473,103.1,94.2,1.17,1.11,0.36514837,5259.31,5885.89,6461.801,0.075,0.073,0.077,0.004,21.193,10.868,5.354,-0.21878343,-0.00580334,-0.10265625,-0.279531274,0.05,5.44,-8.64,0.417,2.756,22.8640449,10/19/2016,10/25/2016,10/13/2016,10/22/2015,9/22/2016,9/15/2016,7/21/2016
CRM,"salesforce.com, inc.",CRM.3Q16,3300,3310,3Q16,2016/3F,410.8,11/18/2016,5,9/30/2016,0.21,0.21,0.24,1.165,71.33,1.200,74.59,1.154,77.48,-8.630693,-3.730005,0.43085814,2.7963758,-0.6579697,1.7200589,3.7,1.5,4.4,3.000272631,2.83122699,1.860083405,93.7,96.7,1.10,1.13,0.3126136,5373.58,6667.21,8313.084,0.016,0.016,0.015,-0.001,-11.427,-3.072,-1.289,1.445490788,-0.156884744,0.059707555,0.612977474,-0.02,25.67,3.12,-0.401,-12.278,54.70289825,11/17/2016,11/23/2016,11/11/2016,11/20/2015,10/21/2016,10/14/2016,8/19/2016
FR,"First Industrial Realty Trust, Inc.",FR.3Q16,4800,4890,3Q16,2016/3F,24.0,10/28/2016,5,9/30/2016,,0.12,0.11,0.605,28.22,0.589,26.98,0.460,29.47,30.166042,-8.449268,-5.9274793,4.6696186,-1.5310884,-1.1922657,4.0,5.2,6.1,3.293973341,3.603369009,4.305657726,29.6,27.6,1.63,1.63,0.44320264,344.599,365.762,377.73868,0.021,0.022,0.016,-0.006,25.496,-6.918,-4.735,-0.235773475,-0.351302489,-0.085862888,-0.234966281,0.00,9.60,-6.76,0.000,0.000,9.616882231,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
ICUI,"ICU Medical, Inc.",ICUI.3Q16,2300,2325,3Q16,2016/3F,11.2,11/10/2016,4,9/30/2016,1.17,1.15,1.09,4.723,126.38,4.855,139.05,4.687,125,35.609974,11.2400055,-3.891337,4.563868,-4.5422373,-3.521371,4.5,2.8,3.6,5.645620957,1.916855107,2.103401176,162.4,135.4,1.17,1.17,0.4082483,308.77,341.254,370.28,0.037,0.035,0.037,0.003,31.046,15.782,-0.370,0.646080237,0.271556365,1.945251802,1.684043833,0.00,16.79,-16.63,2.402,7.816,19.92097678,11/9/2016,11/15/2016,11/3/2016,11/12/2015,10/13/2016,10/6/2016,8/11/2016
SLM,SLM Corp,SLM.3Q16,4800,4830,3Q16,2016/3F,16.4,10/20/2016,4,9/30/2016,0.11,0.11,0.11,0.634,7.47,0.639,7.08,0.604,7,6.2767386,1.1428595,-5.4739656,6.4611435,-1.4528751,-0.67356825,8.4,9.2,4.8,3.799197707,3.830839958,4.459738151,9.7,9.7,1.11,1.11,0.33333334,735.763,885.092,946.993,0.085,0.090,0.086,-0.004,-0.184,2.596,-4.800,-0.094051125,0.7300316,-0.008259873,-0.148111934,0.00,37.32,0.00,-2.633,-2.633,28.70897286,10/19/2016,10/25/2016,10/13/2016,10/22/2015,9/22/2016,9/15/2016,7/21/2016
WTR,"Aqua America, Inc.",WTR.3Q16,4700,4755,3Q16,2016/3F,23.2,11/02/2016,3,9/30/2016,0.40,0.40,0.40,1.383,30.48,1.388,29.86,1.370,33.82,-0.03400445,-11.709046,-4.631102,3.055656,-1.1961102,-1.6424477,5.6,7.0,7.9,2.942081891,2.587793446,2.82212827,33.5,34.4,1.91,1.91,0.700649,779.903,814.204,828.45465,0.045,0.046,0.041,-0.006,-3.090,-10.513,-2.989,-0.191403453,-0.286443726,0.136907544,0.042504667,0.00,12.19,2.77,-0.093,-1.400,6.22534469,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
MU,"Micron Technology, Inc.",MU.3Q16,1300,1305,3Q16,2016/4F,401.5,10/05/2016,3,9/30/2016,-0.10,-0.17,-0.18,0.820,17.78,0.815,17.44,0.448,11.73,-7.8410387,48.67861,5.761075,9.723568,3.6193132,0.003361702,2.9,2.9,1.7,7.464594423,7.172303319,6.445090065,18.9,14.8,1.44,1.43,0.60974985,16358,16192,12340.947,0.046,0.047,0.038,-0.009,-17.565,45.059,5.758,0,0.704504505,0.040752753,0.158183105,0.01,8.08,-21.53,-40.792,-42.878,-24.55711578,10/4/2016,10/10/2016,9/28/2016,10/7/2015,9/7/2016,8/31/2016,7/6/2016
PCAR,PACCAR Inc,PCAR.3Q16,1200,1220,3Q16,2016/3F,121.7,10/25/2016,2,9/30/2016,0.99,0.99,0.99,3.728,58.78,3.695,56.92,3.807,58.36,12.070311,-2.4674475,-0.6284952,5.008626,-1.3757706,-0.018048286,4.9,7.0,4.6,2.909320997,2.944152495,4.095207425,58.8,56.3,1.86,1.92,0.6538348,18997,19115.1,17223.3,0.063,0.065,0.065,0.000,7.062,-1.092,-0.610,-0.293792183,0.063850372,-0.011830738,-0.289579087,-0.06,3.25,-4.18,0.472,0.766,-9.33673738,10/24/2016,10/28/2016,10/18/2016,10/27/2015,9/27/2016,9/20/2016,7/26/2016
MDC,"M.D.C. Holdings, Inc.",MDC.3Q16,1400,1415,3Q16,2016/3F,10.5,11/01/2016,2,9/30/2016,0.51,0.51,0.50,1.985,21.066038,2.009,19.408518,1.932,21.0987,-3.6552489,-8.010835,-7.7609596,2.2528172,-0.6435871,-0.87482333,7.7,8.6,7.4,6.12440306,6.213651242,6.758685351,21.4,20.2,2.05,1.93,0.49721447,1650.63,1909.03,2320.18,0.094,0.104,0.092,-0.012,-5.908,-7.367,-6.886,-0.108130559,0.039453358,-0.014363243,-0.093846992,0.12,10.43,-5.71,-0.381,0.364,40.56330007,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
TECH,Bio-Techne Corporation,TECH.3Q16,2300,2320,3Q16,2017/1F,18.9,10/31/2016,1,9/30/2016,0.79,0.79,0.82,3.728,109.5,3.751,105.52,3.783,113.78,21.265066,-7.2596254,-2.521944,3.036189,-0.91377497,0.1388669,8.2,9.3,9.8,4.181848191,4.145665922,4.147601454,120.5,112.8,1.30,1.30,0.4472136,452.246,499.023,558.9592,0.034,0.036,0.033,-0.002,18.229,-6.346,-2.661,-0.123076727,-0.169276266,0.008727734,0.008256998,0.00,14.20,-6.43,0.000,-3.708,23.59627282,10/28/2016,11/3/2016,10/24/2016,11/2/2015,10/3/2016,9/26/2016,8/1/2016
AIG,"American International Group, Inc.",AIG.3Q16,4800,4860,3Q16,2016/3F,325.7,11/03/2016,4,9/30/2016,1.21,1.18,1.16,5.177,59.34,5.278,61.42,4.935,57.61,-3.3064485,6.6134334,5.1712275,3.2037616,-1.5806377,-1.0593474,1.7,3.7,3.5,1.391396838,1.833549829,1.191670577,65.5,64.4,1.39,1.40,0.4756938,52374,56304.6,51996,0.087,0.086,0.086,0.000,-6.510,8.194,6.231,-0.544321905,-0.512551951,-0.241145882,0.167601907,0.00,6.59,-1.57,2.033,3.562,-0.721732157,11/2/2016,11/8/2016,10/27/2016,11/5/2015,10/6/2016,9/29/2016,8/4/2016
ILMN,"Illumina, Inc.",ILMN.3Q16,2300,2320,3Q16,2016/3F,172.9,11/02/2016,3,9/30/2016,0.86,0.91,0.91,3.945,181.66,3.791,139.95,3.852,165.05,17.043888,-15.207518,-22.671015,3.055656,-1.1961102,-1.6424477,5.7,3.8,5.2,3.650544512,3.482303652,4.446957176,146.2,155.5,1.83,1.73,0.5762081,1861.35,2219.76,2415.8782,0.022,0.027,0.023,-0.004,13.988,-14.011,-21.029,0.48043647,0.09579237,0.048313093,-0.179091597,0.10,4.49,6.35,-4.796,-4.897,29.79172106,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
WELL,"Welltower, Inc.",WELL.3Q16,4800,4890,3Q16,2016/3F,142.9,11/02/2016,3,9/30/2016,0.51,0.55,0.54,2.150,74.77,2.161,69.69,2.106,77.46,8.661413,-10.030979,-8.842373,3.055656,-1.1961102,-1.6424477,5.3,9.0,11.9,3.181938384,3.852823413,4.639547053,77.1,74.4,1.84,1.87,0.55377495,3343.54,3859.82,4226.8755,0.029,0.031,0.027,-0.004,5.606,-8.835,-7.200,-0.4040201,-0.551634874,-0.174128154,-0.314170468,-0.03,10.64,-3.52,-6.445,-5.774,26.4191695,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
RGC,Regal Entertainment Group Class A,RGC.3Q16,3400,3430,3Q16,2016/3F,29.7,10/28/2016,5,9/30/2016,0.27,0.22,0.20,1.142,21.75,1.189,22.73,1.089,23.52,12.229109,-3.358847,5.426717,4.6696186,-1.5310884,-1.1922657,21.6,14.1,15.5,13.78824085,13.38136591,15.61979056,24.0,23.7,1.75,1.74,0.5501196,2990.1,3127.3,3188.5962,0.053,0.052,0.046,-0.006,7.559,-1.828,6.619,0.536404806,0.399065378,0.030406084,-0.117258276,0.01,5.46,-1.25,22.638,37.349,6.638446875,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
APO,"Apollo Global Management, LLC Class A",APO.3Q16,4800,4845,3Q16,2016/3F,11.8,10/28/2016,5,9/30/2016,0.46,0.46,0.36,1.896,17.96,1.912,17.75,1.403,17.15,-1.6967773,3.4985423,-1.0039032,4.6696186,-1.5310884,-1.1922657,9.2,9.1,10.7,3.025346017,3.395213332,3.428365499,20.7,18.4,1.59,1.74,0.55433893,1560.08,966.704,1556.6528,0.106,0.108,0.082,-0.026,-6.366,5.030,0.188,0.010758711,-0.142277075,-0.108937872,-0.11755441,-0.14,16.58,-10.97,-1.954,25.475,-0.219681042,10/27/2016,11/2/2016,10/21/2016,10/30/2015,9/30/2016,9/23/2016,7/29/2016
JCOM,"j2 Global, Inc.",JCOM.3Q16,3300,3320,3Q16,2016/3F,23.9,11/02/2016,3,9/30/2016,1.22,1.23,1.23,5.351,66.61,5.433,71.25,5.232,67.65,-15.618193,5.3215027,5.618143,3.055656,-1.1961102,-1.6424477,17.1,17.3,15.2,9.466763897,10.44965958,10.47737912,88.8,88.4,1.07,1.00,0.18898223,599.03,720.815,854.0507,0.080,0.076,0.077,0.001,-18.674,6.518,7.261,-0.012273215,0.12652873,-0.094060067,-0.096456872,0.07,24.68,-0.49,-1.052,-0.913,42.57227518,11/1/2016,11/7/2016,10/26/2016,11/4/2015,10/5/2016,9/28/2016,8/3/2016
WMT,Walmart Inc.,WMT.3Q16,3500,3540,3Q16,2016/3F,599.3,11/17/2016,4,9/30/2016,0.96,0.96,0.96,4.424,72.12,4.345,71.39,4.395,74.3,13.229,-3.9165616,4.631388,3.2293677,-0.80860853,1.7066598,4.8,3.8,5.7,2.247976265,1.956303544,1.889927203,74.5,73.1,1.79,1.95,0.6024145,485651,482130,487182.72,0.061,0.061,0.059,-0.002,10.000,-3.108,2.925,0.2467529,-0.158510671,0.149093796,0.189451245,-0.16,4.31,-1.77,0.149,-0.209,0.315395212,11/16/2016,11/22/2016,11/10/2016,11/19/2015,10/20/2016,10/13/2016,8/18/2016
COF,Capital One Financial Corporation,COF.3Q16,4800,4805,3Q16,2016/3F,222.9,10/26/2016,3,9/30/2016,1.95,1.96,1.97,7.757,71.83,7.802,73.62,7.633,67.91,-11.572588,8.408189,2.70648,4.2482853,-1.0096967,-0.8828461,3.5,2.9,1.2,2.12017526,1.790881879,1.875897317,80.3,79.8,1.54,1.50,0.5762036,22290,23413,25501.42,0.108,0.106,0.112,0.006,-15.821,9.418,3.589,0.235134581,1.996962825,0.183872194,0.130219251,0.04,9.11,-0.70,-0.632,-1.252,14.40744729,10/25/2016,10/31/2016,10/19/2016,10/28/2015,9/28/2016,9/21/2016,7/27/2016
DISCA,"Discovery, Inc. Class A",DISCA.3Q16,3400,3415,3Q16,2016/3F,85.0,11/01/2016,2,9/30/2016,0.43,0.45,0.45,2.272,26.92,2.284,26.18,2.201,26.42,-11.840415,-0.9084046,-0.7205188,2.2528172,-0.6435871,-0.87482333,5.8,11.5,9.2,18.69292498,18.56691722,15.25407981,29.0,28.9,1.91,1.88,0.58353853,6265,6394,6556.409,0.084,0.087,0.083,-0.004,-14.093,-0.265,0.154,-0.494327492,-0.367752037,0.006786682,0.225437733,0.03,10.95,-0.46,-4.313,-5.778,4.651380686,10/31/2016,11/4/2016,10/25/2016,11/3/2015,10/4/2016,9/27/2016,8/2/2016
BX,Blackstone Group L.P.,BX.3Q16,4800,4845,3Q16,2016/3F,102.6,10/27/2016,4,9/30/2016,0.48,0.65,0.66,2.754,25.53,2.733,23.62,2.603,26.99,-25.814093,-12.4861,-9.328211,3.3689141,-1.3340473,-1.7566442,2.4,3.9,2.8,1.834184192,1.681018467,2.036947071,32.1,31.9,1.22,1.22,0.42779264,7537.29,4555.93,4755.333,0.108,0.116,0.096,-0.019,-29.183,-11.152,-7.572,-0.3650355,-0.134178736,0.091114838,-0.099542537,0.00,35.76,-0.62,-26.964,-27.276,-36.90924722,10/26/2016,11/1/2016,10/20/2016,10/29/2015,9/29/2016,9/22/2016,7/28/2016
ABT,Abbott Laboratories,ABT.3Q16,2300,2325,3Q16,2016/3F,407.1,10/19/2016,3,9/30/2016,0.58,0.58,0.58,2.392,42.29,2.396,40.98,2.350,42.65,-0.66351295,-3.915596,0.41656494,7.3607445,-1.4878452,0.6853342,10.1,5.4,5.8,4.920609642,4.409937107,4.421244094,47.6,47.4,1.34,1.33,0.47295266,20247,20405,20945.578,0.057,0.058,0.055,-0.003,-8.024,-2.428,-0.269,0.893342861,0.737316293,0.115800412,0.11294684,0.02,16.17,-0.44,-0.747,-0.849,3.450279054,10/18/2016,10/24/2016,10/12/2016,10/21/2015,9/21/2016,9/14/2016,7/20/2016
