ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
MSM,"MSC Industrial Direct Co., Inc. Class A",MSM.3Q15,3250,3255,3Q15,2015/4F,32.2,10/27/2015,2,9/30/2015,0.96,0.96,0.97,4.066,61.03,4.000,59.69,4.095,69.02,-27.257622,-13.51782,-6.442004,-4.8960266,-2.9390097,4.3584585,15.6,19.2,12.1,12.62528824,14.02994221,16.19072806,71.2,75.4,1.83,1.83,0.5232681,2457.64,2787.12,2922.801,0.067,0.067,0.059,-0.008,-22.362,-10.579,-10.800,-0.189649373,0.283370442,-0.100118301,-0.220214916,0.00,19.32,5.93,-0.463,-1.131,18.92714149,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
LOW,"Lowe's Companies, Inc.",LOW.3Q15,3500,3530,3Q15,2015/3F,371.6,11/18/2015,3,9/30/2015,0.78,0.78,0.78,3.725,68.92,3.799,72.12,3.649,74.37,16.800522,-3.0254126,0.111055374,-1.2816727,-0.44980645,3.879571,3.1,3.3,3.0,1.235489308,1.642952948,1.067112314,80.5,80.5,1.38,1.38,0.48352486,53417,56223,58847.473,0.054,0.053,0.049,-0.004,18.082,-2.576,-3.769,-0.044398143,0.052725786,-0.248006883,0.157787509,0.00,11.62,-0.03,-0.049,0.095,10.16618867,11/17/2015,11/23/2015,11/11/2015,11/19/2014,10/21/2015,10/14/2015,8/19/2015
NBR,Nabors Industries Ltd.,NBR.3Q15,3100,3105,3Q15,2015/3F,97.3,10/28/2015,3,9/30/2015,-0.14,-0.12,-0.18,-0.609,9.45,-0.779,10.2,-0.208,12.26,-47.265625,-16.802614,9.0909,-3.0101478,-4.3025312,3.8896918,1.3,1.6,2.0,5.29291687,5.098504077,4.560575388,13.1,17.3,1.50,1.50,0.5824824,6248.63,6809.72,3791.9607,-0.064,-0.076,-0.017,0.059,-44.255,-12.500,5.201,-0.189696232,-0.344851179,0.03813134,0.16058094,0.00,28.38,32.25,11.984,-24.078,-39.31532672,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
KKD,"Krispy Kreme Doughnuts, Inc.",KKD.3Q15,2400,2410,3Q15,2015/3F,11.9,12/09/2015,3,9/30/2015,0.19,0.19,0.22,0.880,14.63,0.892,14.15,0.937,17.73,-25.214594,-20.191765,1.2884736,2.4689317,6.7635655,-1.0058761,4.3,7.2,8.1,3.492537876,4.477357353,6.967986404,21.6,25.0,1.25,1.10,0.41833,460.331,490.334,527.8132,0.060,0.063,0.053,-0.010,-27.684,-26.955,2.294,-0.412322944,-0.476606645,-0.219955523,-0.498773724,0.15,52.53,15.83,3.943,-10.078,14.65949502,12/8/2015,12/14/2015,12/2/2015,12/10/2014,11/11/2015,11/4/2015,9/9/2015
A,"Agilent Technologies, Inc.",A.3Q15,2300,2320,3Q15,2015/4F,93.2,11/17/2015,2,9/30/2015,0.47,0.47,0.47,1.950,34.33,1.981,37.98,1.916,39.02,-10.9803915,-2.6653051,6.595564,-0.8259654,-0.9400606,3.718853,2.6,1.9,1.2,1.94295565,1.377000349,0.831485844,44.4,45.5,1.53,1.56,0.51449573,6782,6981,4040.415,0.057,0.052,0.049,-0.003,-10.154,-1.725,2.877,0.366240149,1.135232748,0.411005925,1.336727275,-0.03,16.90,2.40,0.206,0.339,-40.42443232,11/16/2015,11/20/2015,11/10/2015,11/18/2014,10/20/2015,10/13/2015,8/18/2015
NXST,"Nexstar Media Group, Inc. Class A",NXST.3Q15,3400,3410,3Q15,2015/3F,21.3,11/03/2015,2,9/30/2015,0.58,0.58,0.61,3.867,47.35,4.024,51.4,3.498,55.96,10.715914,-8.148676,9.384977,-1.4871061,-1.6685367,9.200692,5.2,6.1,8.7,11.93379438,9.62473153,8.947423413,62.0,62.0,1.00,1.17,0,502.33,631.311,892.1285,0.082,0.078,0.063,-0.016,12.203,-6.480,0.184,-0.136482637,-0.399886725,0.239909326,0.333768822,-0.17,20.62,0.00,0.000,-5.435,77.59809289,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
NUE,Nucor Corporation,NUE.3Q15,1100,1105,3Q15,2015/3F,109.6,10/22/2015,4,9/30/2015,0.48,0.45,0.51,2.565,37.55,2.590,42.18,2.361,43.49,-24.432701,-3.0121922,2.007258,-0.64062476,-3.7244916,1.5040159,2.6,3.7,4.2,1.97294198,2.292348,2.500226503,50.2,52.2,1.48,1.50,0.49934167,19052,21105.1,17488.254,0.068,0.061,0.054,-0.007,-23.792,0.712,0.503,-0.312381529,-0.392296642,-0.139335747,-0.210894702,-0.02,19.07,3.89,5.030,-6.519,-8.207778711,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
BK,Bank of New York Mellon Corporation,BK.3Q15,4800,4805,3Q15,2015/3F,250.0,10/20/2015,2,9/30/2015,0.71,0.72,0.72,3.091,39.15,3.039,39.84,3.015,44.15,5.57065,-9.76218,-0.5491793,0.38092136,-5.378419,1.1952758,2.2,1.3,1.4,1.208161625,1.083084152,0.786679918,46.1,47.1,1.64,1.81,0.5509732,14880,15692,15373.283,0.079,0.076,0.068,-0.008,5.190,-4.384,-1.744,0.655020622,0.607032857,0.115482691,0.535772805,-0.17,15.73,2.23,-0.783,-0.571,3.315073925,10/19/2015,10/23/2015,10/13/2015,10/21/2014,9/22/2015,9/15/2015,7/21/2015
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",HOT.3Q15,3400,3440,3Q15,2015/3F,154.8,10/28/2015,3,9/30/2015,0.71,0.72,0.74,3.302,61.532696,3.307,62.930317,3.234,76.49935,-13.120741,-17.737448,-1.9893408,-3.0101478,-4.3025312,3.8896918,2.0,1.3,1.0,2.131667854,1.981687927,1.25261565,84.8,89.1,1.52,1.46,0.4995469,6115,5983,5801.021,0.054,0.053,0.042,-0.010,-10.111,-13.435,-5.879,0.606088018,1.061824359,0.075682919,0.701773289,0.06,34.76,5.05,-0.604,-3.354,-5.134570728,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
WMB,"Williams Companies, Inc.",WMB.3Q15,3100,3130,3Q15,2015/3F,432.2,10/29/2015,4,9/30/2015,0.17,0.18,0.22,1.050,36.85,1.044,39.81,1.046,52.98,-29.127275,-24.858433,-4.8063097,-3.4476638,-2.8292418,5.8754086,1.2,2.1,0.9,2.090927129,2.555844497,2.863915069,53.6,60.9,1.75,1.54,0.4249183,6860,7609.7144,7940.3477,0.029,0.026,0.020,-0.006,-25.680,-22.029,-10.682,-0.436066283,0.370145159,-0.181903621,-0.269906028,0.21,34.57,13.68,-5.440,-24.344,15.74850875,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
BXS,BancorpSouth Bank,BXS.3Q15,4800,4810,3Q15,2015/3F,15.4,10/20/2015,2,9/30/2015,0.37,0.37,0.37,1.611,23.77,1.610,24.18,1.586,25.96,11.646771,-6.856698,-1.2254894,0.38092136,-5.378419,1.1952758,9.4,7.0,7.3,7.511735317,7.387651524,7.066213709,25.9,26.9,1.95,1.96,0.3503245,674.015,685.808,736.5628,0.068,0.067,0.061,-0.005,11.266,-1.478,-2.421,0.348321748,0.28960934,0.016796108,0.063049552,0.00,7.07,3.71,-0.061,-0.061,9.279882495,10/19/2015,10/23/2015,10/13/2015,10/21/2014,9/22/2015,9/15/2015,7/21/2015
TSCO,Tractor Supply Company,TSCO.3Q15,3500,3540,3Q15,2015/3F,99.8,10/22/2015,4,9/30/2015,0.62,0.63,0.63,3.451,84.32,3.469,84.69,3.352,95.46,15.985918,-11.282211,-2.6439786,-0.64062476,-3.7244916,1.5040159,2.6,3.7,7.6,3.554911097,3.564463906,3.927734173,103.2,102.5,1.41,1.43,0.4916633,5164.78,5711.71,6325.7383,0.041,0.041,0.035,-0.006,16.627,-7.558,-4.148,-0.296191239,-0.65728969,-0.002680013,-0.094920649,-0.02,21.81,-0.65,-1.395,-1.040,22.47836888,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
CONN,"Conn's, Inc.",CONN.3Q15,3500,3535,3Q15,2015/3F,25.7,12/08/2015,2,9/30/2015,0.24,0.33,0.59,2.462,24.04,2.414,25.08,2.807,29.94,14.066256,-16.232468,9.85545,1.1092544,6.4893723,-0.24561286,14.6,10.4,17.8,35.84367314,33.08580566,40.5309513,41.0,46.8,1.43,1.43,0.5345225,1193.76,1485.21,1625.1183,0.102,0.096,0.094,-0.002,12.957,-22.722,10.101,0.400304913,-0.180826259,0.083355004,-0.115646883,0.00,63.48,14.15,-25.292,-59.035,36.134424,12/7/2015,12/11/2015,12/1/2015,12/9/2014,11/10/2015,11/3/2015,9/8/2015
SGEN,"Seattle Genetics, Inc.",SGEN.3Q15,2300,2320,3Q15,2015/3F,48.4,10/30/2015,5,9/30/2015,-0.21,-0.21,-0.21,-0.606,38.56,-0.597,40.42,-0.675,47.87,9.953642,-15.562987,2.7452946,-3.2268822,-1.6364574,7.051623,13.2,18.0,20.8,11.72260471,13.72054267,14.16256845,48.7,48.6,1.62,1.62,0.6504436,269.264,286.758,326.3263,-0.016,-0.015,-0.014,0.001,13.181,-13.927,-4.306,-0.267423093,-0.365988411,-0.145616541,-0.172282573,0.00,20.36,-0.21,-1.442,-1.442,21.19195288,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
MAS,Masco Corporation,MAS.3Q15,1200,1230,3Q15,2015/3F,131.0,10/27/2015,2,9/30/2015,0.32,0.32,0.32,1.361,25.18,1.381,26.67,1.306,25.63,26.277374,4.057753,-0.07493496,-4.8960266,-2.9390097,4.3584585,2.1,1.9,4.2,3.037909202,3.194586991,3.366749927,28.9,28.0,1.52,1.59,0.4995469,8173,8521,7372.287,0.054,0.052,0.051,-0.001,31.173,6.997,-4.433,0.140539224,-0.493277843,-0.049044772,-0.097673047,-0.07,8.52,-3.25,0.570,0.398,-9.797051266,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
LLY,Eli Lilly and Company,LLY.3Q15,2300,2305,3Q15,2015/3F,434.3,10/22/2015,4,9/30/2015,0.75,0.75,0.75,3.522,83.69,3.533,79.86,3.409,86.76,32.634033,-7.952976,-11.246943,-0.64062476,-3.7244916,1.5040159,1.6,1.9,2.5,1.357382741,1.2721483,1.748188175,95.0,89.5,1.48,1.58,0.49945858,23113.1,19615.6,19925.936,0.042,0.044,0.039,-0.005,33.275,-4.228,-12.751,-0.176918421,-0.38136139,0.067000396,-0.223548837,-0.10,18.96,-5.82,0.406,0.252,-13.78942678,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
WAFD,"Washington Federal, Inc.",WAFD.3Q15,4800,4825,3Q15,2015/4F,12.8,10/21/2015,3,9/30/2015,0.39,0.39,0.39,1.614,22.75,1.612,23.21,1.617,23.93,8.5755825,-3.0087829,1.7982483,0.95380545,-5.683613,-0.1970768,7.8,6.3,6.2,4.768061938,5.110636047,4.694748852,22.6,23.0,2.13,2.13,0.35355338,402.065,436.279,449.75967,0.071,0.069,0.068,-0.002,7.622,2.675,1.995,0.232988803,0.257577142,-0.0670316,0.015615976,0.00,-2.44,1.58,-1.932,-1.932,11.86242772,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
NBL,"Noble Energy, Inc.",NBL.3Q15,2100,2105,3Q15,2015/3F,220.8,11/02/2015,1,9/30/2015,-0.17,-0.14,-0.01,0.086,30.18,-0.035,34.59,0.473,33.75,-40.46895,2.4888873,16.937124,-1.4117658,-1.5478015,9.659028,2.7,2.2,2.4,3.468116443,3.096074694,3.376151416,43.9,52.6,1.43,1.44,0.48822471,5015,5101,3608.368,0.003,-0.001,0.014,0.015,-39.057,4.037,7.278,0.22752509,0.130226454,0.120165624,0.027239604,-0.01,26.91,19.73,16.693,2448.013,-28.04849452,10/30/2015,11/5/2015,10/26/2015,11/3/2014,10/5/2015,9/28/2015,8/3/2015
LB,"L Brands, Inc.",LB.3Q15,3500,3525,3Q15,2015/3F,173.0,11/19/2015,4,9/30/2015,0.53,0.48,0.46,4.032,90.13,4.096,93.02,3.978,83.94,20.829165,10.817242,-3.1445265,0.013530254,0.21734238,0.87008476,4.5,4.1,4.0,2.390406818,2.602660585,2.685118519,100.9,93.7,1.68,1.62,0.45650038,10773.2,11454.1,12045.8545,0.045,0.044,0.047,0.003,20.816,10.600,-4.015,0.100144476,0.114102003,-0.081552611,-0.109757427,0.07,8.44,-7.13,10.030,14.211,11.81315208,11/18/2015,11/24/2015,11/12/2015,11/20/2014,10/22/2015,10/15/2015,8/20/2015
MDRX,"Allscripts Healthcare Solutions, Inc.",MDRX.3Q15,3300,3308,3Q15,2015/3F,41.9,11/06/2015,5,9/30/2015,0.11,0.12,0.12,0.546,12.4,0.556,14.06,0.531,14.55,9.965336,-3.3676982,12.390089,-0.62617064,-0.20252466,6.341243,5.9,3.6,3.7,6.833567378,5.978435789,7.37997942,15.6,15.4,1.61,1.68,0.47836804,1382.9,1389.4669,1403.4175,0.044,0.040,0.036,-0.003,10.592,-3.165,6.049,0.63583939,0.60646577,0.143036008,-0.074039779,-0.07,10.73,-1.08,-0.946,-1.287,1.483657531,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
GPRE,Green Plains Inc.,GPRE.3Q15,2200,2210,3Q15,2015/3F,20.0,11/03/2015,2,9/30/2015,0.08,0.28,0.28,1.586,19.46,1.480,18.82,1.493,21.09,-34.622246,-10.763395,0.91153383,-1.4871061,-1.6685367,9.200692,4.6,3.9,4.2,13.41577921,9.930958168,12.44606859,28.0,30.3,1.57,1.71,0.5345225,3041.01,3235.61,2981.21,0.082,0.079,0.071,-0.008,-33.135,-9.095,-8.289,0.175988283,0.100954724,0.350904815,0.077913006,-0.14,48.78,8.30,-72.106,-71.981,-1.966451935,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
HAL,Halliburton Company,HAL.3Q15,3100,3110,3Q15,2015/3F,563.8,10/19/2015,1,9/30/2015,0.27,0.32,0.34,1.519,35.35,1.435,38.87,1.810,40.72,-29.2328,-4.543227,5.3958774,3.6584616,-5.112672,3.2252073,4.4,3.4,3.8,6.164236594,6.94921524,5.901702548,48.2,53.5,1.30,1.32,0.46337318,29402,32870,24169.814,0.043,0.037,0.044,0.008,-32.891,0.569,2.171,0.2648683,0.15041697,-0.112959323,0.044484459,-0.03,23.99,10.98,-15.576,-19.410,-17.79534045,10/16/2015,10/22/2015,10/12/2015,10/20/2014,9/21/2015,9/14/2015,7/20/2015
DD,E. I. du Pont de Nemours and Company,DD.3Q15,2200,2210,3Q15,2015/3F,333.8,10/27/2015,2,9/30/2015,0.10,0.19,0.25,3.452,48.2,3.183,57.19,3.450,55.9,-26.413452,2.3076892,17.747581,-4.8960266,-2.9390097,4.3584585,4.0,5.0,2.6,2.775272058,3.203490299,1.514089832,58.6,61.8,1.73,1.80,0.48125017,35734,34723,28832.008,0.072,0.056,0.062,0.006,-21.517,5.247,13.389,-0.196642928,0.545330418,-0.133672401,0.832963936,-0.07,2.39,5.48,-47.910,-60.360,-19.31491577,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
PM,Philip Morris International Inc.,PM.3Q15,2400,2430,3Q15,2015/3F,330.0,10/15/2015,4,9/30/2015,1.11,1.13,1.14,4.584,79.33,4.580,84.15,4.605,85.29,-3.7297666,-1.3366163,6.6945553,7.1309566,-5.2286205,3.0649662,3.6,2.5,1.9,1.015022138,0.823466013,0.567578545,87.7,87.9,1.59,1.70,0.5925394,31217,29767,26735.746,0.058,0.054,0.054,0.000,-10.861,3.892,3.630,0.416962312,0.895001371,0.232621774,0.78833775,-0.11,4.24,0.18,-0.956,-2.358,-14.35517186,10/14/2015,10/20/2015,10/8/2015,10/16/2014,9/17/2015,9/10/2015,7/16/2015
TEL,TE Connectivity Ltd.,TEL.3Q15,1300,1310,3Q15,2015/4F,146.1,10/28/2015,3,9/30/2015,0.92,0.93,0.93,4.085,59.89,4.082,61.18,4.023,60.63,3.1519055,0.907135,4.0299296,-3.0101478,-4.3025312,3.8896918,1.8,1.3,1.0,1.001069307,1.075590363,0.47463955,70.8,73.3,1.35,1.35,0.5547002,13280,13912,12330.237,0.068,0.067,0.066,0.000,6.162,5.210,0.140,0.343731747,0.785272187,-0.069283864,1.109114814,0.00,15.78,3.53,-0.600,-0.681,-7.151829819,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
NGL,NGL Energy Partners LP,NGL.3Q15,3100,3130,3Q15,2015/2F,10.4,11/10/2015,2,9/30/2015,-0.13,-0.08,-0.09,0.567,19.97,0.627,18.98,0.725,25.63,-30.212074,-25.946157,-15.230012,-1.6042769,0.95227957,6.3486695,1.7,1.7,3.2,1.007576535,1.163474032,1.45630393,31.6,34.4,1.25,1.22,0.4249183,9699.27,16802,14903.85,0.028,0.033,0.028,-0.005,-28.608,-26.898,-21.579,-0.027905799,-0.475920597,-0.133993104,-0.308127573,0.03,66.26,8.93,61.766,39.893,53.65950221,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
HELE,Helen of Troy Limited,HELE.3Q15,1400,1425,3Q15,2015/2F,25.2,10/09/2015,5,9/30/2015,1.02,1.03,1.02,5.882,89.3,5.885,92.05,5.831,86.71,62.187206,6.158459,9.857977,3.5335302,-6.2695923,1.3639927,3.6,3.6,1.7,3.683228597,2.734816436,2.072999079,101.3,101.0,1.50,1.33,0.57735026,1317.15,1445.13,1504.095,0.066,0.064,0.067,0.003,58.654,12.428,8.494,-0.005592728,1.104367866,0.34679189,0.776763258,0.17,10.09,-0.33,-0.971,0.328,14.19314429,10/8/2015,10/14/2015,10/2/2015,10/10/2014,9/11/2015,9/4/2015,7/10/2015
SUN,Sunoco LP,SUN.3Q15,3250,3255,3Q15,2015/3F,18.4,11/05/2015,4,9/30/2015,0.46,0.58,0.65,2.320,33.85,2.185,34.07,2.359,36.25,-20.833332,-6.013793,-0.23426414,-0.6691277,-0.04284382,8.338261,6.3,6.3,1.0,9.361667152,10.30278889,4.178712828,48.8,52.9,1.40,1.40,0.47056198,4492.57,5382.01,12667.25,0.069,0.064,0.065,0.001,-20.164,-5.971,-8.573,0,5.440249463,-0.091346309,1.240323166,0.00,43.19,8.35,-19.745,-29.154,181.9599917,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
ISRG,"Intuitive Surgical, Inc.",ISRG.3Q15,2300,2325,3Q15,2015/3F,152.5,10/21/2015,3,9/30/2015,1.42,1.41,1.40,6.383,153.19333,6.415,151.62,6.180,183.29333,1.6749382,-17.280138,-11.59184,0.95380545,-5.683613,-0.1970768,3.1,3.8,5.0,2.995629258,3.179514952,3.293846456,193.9,196.1,1.43,1.43,0.5910517,2265.1,2131.7,2348.0715,0.042,0.042,0.034,-0.009,0.721,-11.597,-11.395,-0.177442772,-0.382707542,-0.057834512,-0.090537675,-0.01,27.86,1.18,0.636,0.910,3.663039159,10/20/2015,10/26/2015,10/14/2015,10/22/2014,9/23/2015,9/16/2015,7/22/2015
AXL,"American Axle & Manufacturing Holdings, Inc.",AXL.3Q15,1200,1225,3Q15,2015/3F,27.9,10/30/2015,5,9/30/2015,0.67,0.68,0.68,2.898,19.94,2.890,21.04,2.866,19.98,-3.569585,5.305314,8.621586,-3.2268822,-1.6364574,7.051623,4.5,5.2,3.3,7.758841673,6.422903132,8.988873685,23.8,23.8,1.58,1.58,0.6405126,3207.3,3696,3963.6372,0.145,0.137,0.143,0.006,-0.343,6.942,1.570,-0.128672061,0.389631799,0.207996059,-0.136839392,0.00,13.34,-0.32,-1.523,-1.915,23.58174165,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
ODFL,"Old Dominion Freight Line, Inc.",ODFL.3Q15,4600,4615,3Q15,2015/3F,45.2,10/29/2015,4,9/30/2015,1.01,1.02,1.02,4.084,61,4.087,64.68,3.994,72.73,-15.533447,-11.068338,6.3465953,-3.4476638,-2.8292418,5.8754086,4.0,4.4,2.5,4.573025895,4.349674667,3.194620779,76.6,80.3,1.39,1.36,0.5016313,2337.64,2787.89,3012.865,0.067,0.063,0.055,-0.008,-12.086,-8.239,0.471,-0.099501906,0.589507359,0.05134895,0.431476914,0.03,18.47,4.75,-0.471,-1.012,28.88490101,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
NOC,Northrop Grumman Corporation,NOC.3Q15,1300,1330,3Q15,2015/3F,190.7,10/28/2015,3,9/30/2015,2.20,2.18,2.20,10.597,165.95,10.683,174.13,10.284,173.44,22.327877,0.39783716,4.007888,-3.0101478,-4.3025312,3.8896918,2.4,1.9,2.7,1.283176374,1.551666944,1.510220056,181.5,175.9,1.65,1.70,0.48936048,24661,23979,23682.31,0.064,0.061,0.059,-0.002,25.338,4.700,0.118,0.254630512,-0.098612763,-0.173033634,-0.150338145,-0.05,4.25,-3.12,0.773,-0.207,-3.968573862,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
NUVA,"NuVasive, Inc.",NUVA.3Q15,2300,2325,3Q15,2015/3F,25.7,10/28/2015,3,9/30/2015,0.27,0.27,0.27,1.373,48.22,1.386,48.61,1.325,54.59,25.084316,-10.954386,-9.66363,-3.0101478,-4.3025312,3.8896918,5.6,5.4,7.8,5.517661218,5.366429779,5.053951859,58.8,57.6,1.38,1.47,0.52212936,685.173,762.415,814.5026,0.028,0.029,0.024,-0.004,28.094,-6.652,-13.553,0.044519335,-0.27416303,0.028181015,0.091751836,-0.09,20.86,-2.01,2.047,2.606,18.87546649,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
CPB,Campbell Soup Company,CPB.3Q15,2400,2405,3Q15,2016/1F,71.5,11/24/2015,2,9/30/2015,0.76,0.75,0.76,2.614,50.68,2.637,48.04,2.538,46.15,14.6729355,4.09534,-2.9298842,-0.20645857,9.287286,0.7292032,5.2,6.3,9.6,4.0169658,5.980389089,5.755151555,48.1,46.3,2.22,2.31,0.5208088,8268,8082,8095.7026,0.052,0.055,0.055,0.000,14.879,-5.192,-3.659,-0.168084732,-0.455388852,-0.328310292,-0.302022586,-0.09,0.08,-3.63,0.248,-1.164,-2.083906628,11/23/2015,11/27/2015,11/17/2015,11/25/2014,10/27/2015,10/20/2015,8/25/2015
OAK,"Oaktree Capital Group, LLC Class A",OAK.3Q15,4800,4845,3Q15,2015/3F,11.5,10/29/2015,4,9/30/2015,0.09,0.42,0.50,3.573,49.5,3.381,48.26,3.420,55.08,1.0752678,-12.381994,-5.8525143,-3.4476638,-2.8292418,5.8754086,4.1,5.0,8.1,2.407538539,2.548229189,2.61740119,59.2,61.3,1.36,1.40,0.504525,2038.75,1373.55,1177.3862,0.072,0.070,0.062,-0.008,4.523,-9.553,-11.728,-0.177662894,-0.49214845,-0.055211145,-0.08017978,-0.04,22.67,3.60,-77.973,-81.649,-42.24960392,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
INSY,"Insys Therapeutics, Inc.",INSY.3Q15,2300,2320,3Q15,2015/3F,29.0,11/05/2015,4,9/30/2015,0.25,0.25,0.25,1.268,28.46,1.295,26.03,1.217,39.95,33.85068,-34.84355,-3.3778787,-0.6691277,-0.04284382,8.338261,16.8,16.8,21.3,75.54295315,69.97229488,55.93904639,49.3,49.3,1.20,1.20,0.4472136,99.289,222.125,319.66666,0.045,0.050,0.030,-0.019,34.520,-34.801,-11.716,0,-0.209929972,0.079612342,0.350451215,0.00,89.20,0.00,2.041,2.041,221.9557655,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
IART,Integra LifeSciences Holdings Corporation,IART.3Q15,2300,2325,3Q15,2015/3F,21.4,11/03/2015,2,9/30/2015,0.37,0.37,0.38,1.666,29.775,1.676,28.39,1.658,31.02,38.24035,-8.478403,-4.5232954,-1.4871061,-1.6685367,9.200692,5.4,4.7,6.1,5.78339939,6.024174981,5.540524709,35.7,35.9,1.50,1.57,0.5,836.214,928.305,879.7553,0.056,0.059,0.053,-0.006,39.727,-6.810,-13.724,0.159323409,-0.101320512,-0.039968227,0.043836043,-0.07,25.57,0.70,-0.918,-2.798,5.206956592,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
AXE,Anixter International Inc.,AXE.3Q15,3250,3255,3Q15,2015/3F,13.2,10/27/2015,2,9/30/2015,1.19,1.27,1.28,4.708,57.78,4.895,62.14,4.746,61.57,-31.735188,0.92577934,3.7395597,-4.8960266,-2.9390097,4.3584585,7.2,5.5,4.5,3.874520349,4.093643681,4.19517288,74.0,74.4,1.67,1.90,0.5,6226.5,6445.5,5879,0.081,0.079,0.077,-0.002,-26.839,3.865,-0.619,0.314048865,0.621820563,-0.0535277,-0.076433687,-0.23,19.09,0.54,-6.250,-7.265,-5.580984502,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
NKTR,Nektar Therapeutics,NKTR.3Q15,2300,2320,3Q15,2015/3F,16.6,11/06/2015,5,9/30/2015,-0.21,-0.32,-0.32,-0.999,10.96,-1.036,11.87,-0.942,11.34,-15.056181,4.6737194,6.2667847,-0.62617064,-0.20252466,6.341243,16.8,11.8,16.9,16.17301776,17.32383145,16.21851352,16.8,16.7,1.00,1.00,0,148.921,200.707,226.6068,-0.091,-0.087,-0.083,0.004,-14.430,4.876,-0.074,0.419578635,-0.006406504,-0.066429513,-0.002805174,0.00,41.81,-0.99,-34.031,-34.031,52.16577917,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
