ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
SPXC,SPX Corporation,SPXC.4Q14,1200,1255,4Q14,2014/4F,12.5,02/12/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,2.21,2.22,2.23,-13.74,-20.60,-8.53,6.300,21.636402,6.204,22.336462,6.239,23.12466,-20.949072,-3.4084737,7.6064467,8.383644,1.3770223,0.22599697,2.5,2.7,1.6,3.019147216,3.546855899,2.738652145,97.5,108.3,1.69,1.64,0.5123475,5100.2,4717.2,4760.886,0.291,0.278,0.270,-0.008,-29.333,-4.785,7.380,-0.075828865,0.597658079,-0.148782104,0.102420847,0.04,336.66,11.02,-0.385,-0.882,-6.652954786,2/11/2015,2/17/2015,2/5/2015,2/13/2014,1/15/2015,1/8/2015,11/13/2014
SRCI,SRC Energy Inc,SRCI.4Q14,2100,2105,4Q14,2015/1F,14.8,01/09/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.11,0.12,0.16,35.42,-5.36,2.87,0.434,12.54,0.432,12.72,0.805,10.19,9.219086,24.828266,39.320923,8.009148,8.391916,-0.66054463,4.7,6.6,10.8,11.17016419,10.78110217,11.52188682,15.3,15.9,1.09,1.03,0.2719528,46.223,104.219,186.03813,0.035,0.034,0.079,0.045,1.210,16.436,39.981,-0.284670964,-0.563419394,0.036087407,-0.030526478,0.06,20.45,3.56,-12.655,-33.036,302.4795664,1/8/2015,1/14/2015,1/2/2015,1/10/2014,12/12/2014,12/5/2014,10/10/2014
SSNC,"SS&C Technologies Holdings, Inc.",SSNC.4Q14,3300,3308,4Q14,2014/4F,13.3,02/13/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.31,0.31,0.31,32.15,32.27,33.26,1.305,29.245,1.318,30.5,1.263,25.09,41.18544,21.562374,12.380255,9.354806,1.0211587,0.7372856,2.6,4.2,5.5,1.431092521,1.653425995,1.814088484,31.1,24.8,1.25,1.50,0.46291006,551.842,712.702,768.20557,0.045,0.043,0.050,0.007,31.831,20.541,11.643,-0.379318243,-0.523857925,-0.134468355,-0.211123088,-0.25,1.91,-20.11,0.145,0.233,39.20752136,2/12/2015,2/18/2015,2/6/2015,2/14/2014,1/16/2015,1/9/2015,11/14/2014
STJ,"St. Jude Medical, Inc.",STJ.4Q14,2300,2325,4Q14,2014/4F,120.7,01/28/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.03,1.03,1.03,4.97,-6.09,8.15,4.193,65.03,4.152,65.29,4.173,61.9,6.624031,5.47657,-2.0698905,15.448368,2.4863482,-2.3827076,6.1,3.8,4.3,2.676977027,2.559474759,2.43797727,71.9,70.6,1.43,1.46,0.5727498,5503,5501,5619.4126,0.064,0.064,0.067,0.004,-8.824,2.990,0.313,0.612867795,0.429549319,0.045908743,0.098031988,-0.04,10.14,-1.83,-0.022,-0.154,2.115438852,1/27/2015,2/2/2015,1/21/2015,1/29/2014,12/31/2014,12/24/2014,10/29/2014
STAG,"STAG Industrial, Inc.",STAG.4Q14,4800,4890,4Q14,2014/4F,11.6,02/23/2015,1,12/31/2014,12/31/2013,6/30/2014,9/30/2014,-0.03,-0.03,-0.03,20.16,2.04,18.30,-0.013,24.5,-0.028,25.49,-0.044,23.52,17.711056,8.375847,-5.1005244,10.816252,1.5477419,3.94094,7.6,6.8,3.5,3.305754811,4.060527139,4.353474903,27.1,25.7,1.46,1.32,0.45843738,75.39,116.344,145.8216,-0.001,-0.001,-0.002,-0.001,6.895,6.828,-9.041,0.113033738,1.197195164,-0.18588038,-0.240662945,0.14,6.38,-5.11,12.341,-8.072,93.4230004,2/20/2015,2/26/2015,2/16/2015,2/24/2014,1/26/2015,1/19/2015,11/24/2014
SFG,"StanCorp Financial Group, Inc.",SFG.4Q14,4800,4865,4Q14,2014/4F,13.6,01/30/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.35,1.37,1.37,5.45,9.16,10.57,5.569,69.86,5.607,65.63,5.499,69.56,7.626462,-5.6497993,-7.000142,14.785624,1.7126799,-1.7114103,3.9,5.1,4.2,1.690706364,1.788893294,2.452766261,67.1,66.8,2.00,2.00,0.5345225,2898.4,2860.1,2772.15,0.080,0.085,0.079,-0.006,-7.159,-7.362,-5.289,-0.231178796,-0.059528292,-0.054886968,-0.310694055,0.00,2.31,-0.46,-1.222,-1.221,-4.355851504,1/29/2015,2/4/2015,1/23/2015,1/31/2014,1/2/2015,12/26/2014,10/31/2014
SWK,"Stanley Black & Decker, Inc.",SWK.4Q14,1400,1430,4Q14,2014/4F,109.4,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.52,1.52,1.52,19.07,9.41,8.21,6.154,96.08,6.137,93.87,6.083,92.07,23.385132,1.9550323,-3.5846293,14.130378,3.4763098,-0.8483827,3.7,2.6,2.9,2.487313647,2.38438053,2.057711475,99.2,97.4,1.69,1.61,0.5723761,10190.5,11001.2,11300.475,0.064,0.065,0.066,0.001,9.255,-1.521,-2.736,0.439036243,0.274112575,0.043169753,0.208776681,0.09,5.63,-1.74,-0.313,-0.091,10.89225259,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
SPLS,"Staples, Inc.",SPLS.4Q14,3250,3255,4Q14,2014/4F,176.9,03/06/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.30,0.30,0.30,14.03,67.16,49.75,0.962,18.12,0.952,16.765,0.963,14.375,44.33799,16.626083,-1.6715527,8.930516,1.7174006,5.462146,3.4,4.7,4.9,4.966621155,5.915346961,11.64205059,16.9,13.1,1.89,2.24,0.45883146,24381,23114.2,22567.045,0.053,0.057,0.067,0.010,35.407,14.909,-7.134,-0.269042829,-0.291931618,-0.160383797,-0.573389489,-0.34,0.87,-22.39,0.850,1.334,-7.440035273,3/5/2015,3/11/2015,2/27/2015,3/7/2014,2/6/2015,1/30/2015,12/5/2014
SBUX,Starbucks Corporation,SBUX.4Q14,3400,3435,4Q14,2015/1F,363.1,01/23/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.40,0.40,0.42,4.67,6.04,8.73,1.632,41.025,1.644,40.305,1.600,37.905,9.135771,6.3316226,1.4728069,15.955103,2.9519439,-2.3338735,2.7,2.7,1.5,1.381994719,1.622107781,1.010810149,45.5,45.1,1.21,1.21,0.37876317,14892.2,16447.8,18979.148,0.040,0.041,0.042,0.001,-6.819,3.380,3.807,-0.007010859,0.811076715,-0.148025344,0.367214922,0.00,12.89,-0.94,0.178,-3.490,27.44354763,1/22/2015,1/28/2015,1/16/2015,1/24/2014,12/26/2014,12/19/2014,10/24/2014
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",HOT.4Q14,3400,3440,4Q14,2014/4F,179.0,02/10/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.76,0.76,0.76,2.04,0.31,-2.57,3.191,75.036934,3.201,68.74297,3.144,72.05656,-3.5565436,-4.598588,-2.3148715,10.771704,0.7087946,2.554369,1.0,1.2,1.1,1.199358555,1.33460858,1.893422706,85.3,86.2,1.43,1.30,0.49426916,6321,6115,6015.898,0.043,0.047,0.044,-0.003,-14.328,-5.307,-4.869,-0.180494219,-0.04284065,-0.101340593,-0.366565875,0.12,24.01,1.11,-0.945,-0.977,-4.826799557,2/9/2015,2/13/2015,2/3/2015,2/11/2014,1/13/2015,1/6/2015,11/11/2014
STWD,"Starwood Property Trust, Inc.",STWD.4Q14,4800,4890,4Q14,2014/4F,44.6,02/25/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.50,0.49,0.49,4.06,-2.23,5.83,2.172,23.24,2.171,24.34,2.171,23.85,0.5865097,2.0545006,3.530407,8.0214615,1.5460253,3.5287857,8.9,8.6,6.7,7.10444029,6.836532138,6.0466932,25.9,25.9,1.10,1.11,0.31622776,263.47,565.695,625.07,0.093,0.089,0.091,0.002,-7.435,0.508,0.002,0.036214499,0.318647415,0.039187727,0.174929843,-0.01,6.48,-0.04,1.416,1.699,137.2452272,2/24/2015,3/2/2015,2/18/2015,2/26/2014,1/28/2015,1/21/2015,11/26/2014
STRZA,Starz Class A,STRZA.4Q14,3400,3430,4Q14,2014/4F,29.8,02/25/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.51,0.54,0.53,1.57,-0.30,-10.22,2.357,29.7,2.386,31.4,2.354,32.83,-10.319948,-4.3557763,9.560358,8.0214615,1.5460253,3.5287857,13.4,11.2,7.6,11.17701221,10.18484977,8.055447988,34.4,34.4,1.62,1.80,0.5063697,1630.69,1777.52,1664.0675,0.079,0.076,0.072,-0.004,-18.341,-5.902,6.032,0.194449692,0.771468034,0.09741552,0.387509699,-0.18,9.47,0.16,-4.230,-2.572,2.046832936,2/24/2015,3/2/2015,2/18/2015,2/26/2014,1/28/2015,1/21/2015,11/26/2014
STT,State Street Corporation,STT.4Q14,4800,4810,4Q14,2014/4F,162.9,01/23/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.27,1.25,1.26,6.96,16.71,6.64,5.368,78.5,5.375,73.66,5.305,71.88,14.9309635,2.4763584,-7.613194,15.955103,2.9519439,-2.3338735,3.0,2.7,2.3,1.16437023,1.211782614,1.035376368,81.8,77.9,1.62,1.67,0.6104253,9649,9884,10533.071,0.068,0.073,0.074,0.001,-1.024,-0.476,-5.279,0.111486462,0.317561362,-0.039126147,0.124586445,-0.05,11.10,-4.79,1.074,0.947,9.162306975,1/22/2015,1/28/2015,1/16/2015,1/24/2014,12/26/2014,12/19/2014,10/24/2014
STLD,"Steel Dynamics, Inc.",STLD.4Q14,1100,1105,4Q14,2014/4F,80.7,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.41,0.45,0.44,1.02,9.97,-12.69,2.067,19.74,1.954,17.83,1.942,22.56,18.132866,-20.966309,-8.069092,14.130378,3.4763098,-0.8483827,0.6,3.2,1.1,1.097226723,2.859469571,2.42701849,25.7,26.3,1.18,1.26,0.38044295,7290.23,7372.92,8761.51,0.105,0.110,0.086,-0.024,4.002,-24.443,-7.221,-0.829334487,-0.505469551,-0.616283127,-0.547911675,-0.08,44.17,2.36,-9.577,-7.433,20.18153062,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
SRCL,"Stericycle, Inc.",SRCL.4Q14,3350,3370,4Q14,2014/4F,51.1,02/06/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.12,1.12,1.12,12.83,10.69,12.46,4.740,131.08,4.781,131.29,4.669,127.54,13.401532,2.9402494,-0.26587844,13.284052,-1.6276658,-2.9094696,8.7,8.3,4.9,3.624694301,3.545281668,3.07138861,135.4,128.6,1.50,1.53,0.48507124,1913.14,2142.8,2562.114,0.036,0.036,0.037,0.000,0.117,4.568,2.644,0.037331649,0.756886349,0.022399527,0.180148383,-0.03,3.10,-4.98,0.103,0.096,33.92192939,2/5/2015,2/11/2015,1/30/2015,2/7/2014,1/9/2015,1/2/2015,11/7/2014
STE,STERIS Plc,STE.4Q14,2300,2325,4Q14,2014/3F,36.1,02/04/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.74,0.73,0.73,34.96,21.26,20.18,3.185,64.85,3.214,65.36,3.126,62.66,49.140503,4.3089747,0.7864356,15.125155,-0.8066416,-2.5786102,12.3,12.3,9.4,9.990677483,9.027329792,8.86235493,72.7,69.3,1.33,1.33,0.5,1501.9,1622.25,1886.9475,0.049,0.049,0.050,0.001,34.015,5.116,3.365,0,0.310215908,0.106714578,0.127316336,0.00,11.18,-4.65,1.609,1.609,25.63735934,2/3/2015,2/9/2015,1/28/2015,2/5/2014,1/7/2015,12/31/2014,11/5/2014
SHOO,"Steven Madden, Ltd.",SHOO.4Q14,2400,2440,4Q14,2014/4F,17.4,02/24/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.23,0.23,0.29,-13.01,-7.20,-1.24,1.369,21.220001,1.342,23.36,1.368,22.686666,-4.743302,2.9679775,9.05695,9.573197,1.8005371,3.9942622,4.3,5.3,3.4,4.74374035,3.914894068,4.414174189,24.4,23.6,1.62,1.50,0.5063697,1227.07,1314.22,1300,0.065,0.057,0.060,0.003,-14.316,1.167,5.063,-0.175088431,0.289231295,0.211716145,0.074660887,0.12,4.45,-3.13,-2.334,-21.395,5.94342621,2/23/2015,2/27/2015,2/17/2015,2/25/2014,1/27/2015,1/20/2015,11/25/2014
SF,Stifel Financial Corp.,SF.4Q14,4800,4840,4Q14,2014/4F,16.9,02/24/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.79,0.78,0.78,6.47,7.75,8.81,3.073,51.02,3.173,51.99,3.058,47.98,2.1003962,8.3576565,9.8457575,9.573197,1.8005371,3.9942622,8.2,7.6,10.2,4.655591207,3.965996551,4.285277431,50.7,48.3,1.75,2.00,0.4249183,1612.65,1973.44,2213.5442,0.060,0.061,0.064,0.003,-7.473,6.557,5.851,0.079929643,-0.194942722,0.173876767,0.086415356,-0.25,-2.45,-4.69,1.584,1.318,37.26129042,2/23/2015,2/27/2015,2/17/2015,2/25/2014,1/27/2015,1/20/2015,11/25/2014
SWC,Stillwater Mining Company,SWC.4Q14,1100,1125,4Q14,2014/4F,26.7,02/20/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.10,0.11,0.14,19.45,-16.01,-1.93,0.716,14.74,0.613,14.45,0.730,13.41,0.6019592,7.7554107,8.974361,11.112917,1.8971205,3.94094,11.1,9.2,9.1,13.50857905,13.44804728,14.04640093,17.1,17.6,1.25,1.43,0.46291006,800.244,1039.5,964.4922,0.049,0.042,0.054,0.012,-10.511,5.858,5.033,0.212190998,0.222384321,0.004501156,-0.038288946,-0.18,18.14,3.00,-8.235,-22.963,20.52476495,2/19/2015,2/25/2015,2/13/2015,2/21/2014,1/23/2015,1/16/2015,11/21/2014
SSYS,Stratasys Ltd.,SSYS.4Q14,1300,1315,4Q14,2014/4F,150.2,03/02/2015,1,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.48,0.74,0.73,-38.30,-26.86,-31.19,2.915,83.11,2.272,62.6,2.904,97.32,-35.414143,-35.67612,-21.109009,8.931279,3.1416893,2.5956511,10.3,5.2,8.9,21.42860691,22.52004406,20.31167708,77.8,129.9,1.59,1.23,0.50123,359.054,484.403,748.9872,0.035,0.036,0.030,-0.006,-44.345,-38.818,-23.705,1.000480132,0.161980517,-0.048465143,0.054989542,0.36,24.31,66.88,-34.288,-33.896,108.6001549,2/27/2015,3/5/2015,2/23/2015,3/3/2014,2/2/2015,1/26/2015,12/1/2014
BEE,"Strategic Hotels & Resorts, Inc.",BEE.4Q14,4800,4890,4Q14,2014/4F,24.9,02/24/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.02,0.02,0.02,40.00,12.98,13.56,0.287,13.23,0.294,13.02,0.393,13.02,47.439922,0,-5.2401724,9.573197,1.8005371,3.9942622,3.3,2.6,3.5,1.654740088,1.565297717,2.648508355,14.6,13.8,1.35,1.45,0.47434166,808.317,900.013,1069.815,0.022,0.023,0.030,0.008,37.867,-1.801,-9.234,0.248572285,-0.081143236,0.057140805,-0.375218098,-0.10,12.22,-5.32,0.000,0.000,32.35092173,2/23/2015,2/27/2015,2/17/2015,2/25/2014,1/27/2015,1/20/2015,11/25/2014
SYK,Stryker Corporation,SYK.4Q14,2300,2325,4Q14,2014/4F,121.4,01/28/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.45,1.46,1.46,25.54,11.87,16.82,5.193,94.33,5.167,92.11,5.124,86.68,22.665798,6.2644243,-4.052085,15.448368,2.4863482,-2.3827076,3.4,4.1,3.5,1.23686785,1.23851229,1.550768206,96.1,90.5,1.43,1.40,0.4766726,8657,9021,9674.554,0.055,0.056,0.059,0.003,7.217,3.778,-1.669,-0.168324339,-0.00757309,-0.001327755,-0.202416038,0.03,4.37,-5.91,-0.700,-0.726,11.75411805,1/27/2015,2/2/2015,1/21/2015,1/29/2014,12/31/2014,12/24/2014,10/29/2014
RGR,"Sturm, Ruger & Company, Inc.",RGR.4Q14,1400,1435,4Q14,2014/4F,15.0,02/26/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.47,0.47,0.43,-52.62,-41.32,-28.88,2.057,34.63,2.205,43.15,2.844,39.16,-35.441864,10.188972,9.378958,8.526743,1.4328241,1.8130898,8.0,10.8,14.2,17.6235288,18.948267,26.78532971,35.5,35.5,2.17,2.17,0.28867513,491.824,688.276,530.25,0.059,0.051,0.073,0.022,-43.969,8.756,7.566,-0.26139089,-0.436933631,-0.069913422,-0.342045478,0.00,-17.73,0.00,0.000,10.588,7.812957481,2/25/2015,3/3/2015,2/19/2015,2/27/2014,1/29/2015,1/22/2015,11/27/2014
SUI,"Sun Communities, Inc.",SUI.4Q14,4800,4890,4Q14,2014/4F,13.4,02/24/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,,,0.01,41.79,21.31,19.72,0.550,60.46,0.550,66.89,0.537,57.94,52.712833,15.447021,1.1492491,9.573197,1.8005371,3.9942622,4.0,4.4,8.1,3.301333629,3.280257969,3.958276046,52.8,52.3,1.90,1.88,0.5477226,339.616,415.222,474.48,0.009,0.008,0.009,0.001,43.140,13.646,-2.845,-0.100922598,-0.511914975,0.006425001,-0.165966802,0.02,-21.14,-0.95,0.000,0.000,39.71073212,2/23/2015,2/27/2015,2/17/2015,2/25/2014,1/27/2015,1/20/2015,11/25/2014
SXC,"SunCoke Energy, Inc.",SXC.4Q14,2100,2125,4Q14,2014/4F,10.4,01/29/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.22,0.22,0.22,-15.21,-10.05,-13.85,0.609,19.34,0.610,17.54,0.489,23.65,-11.487412,-25.83509,-9.7272215,14.130378,3.4763098,-0.8483827,3.1,4.2,4.2,2.278424654,2.731059638,3.91668195,25.4,27.6,1.00,1.17,0,1914.1,1647.7,1487.494,0.031,0.035,0.021,-0.014,-25.618,-29.311,-8.879,-0.272818233,-0.264755856,-0.165736031,-0.418276826,-0.17,44.81,8.66,-2.411,-1.529,-22.28755028,1/28/2015,2/3/2015,1/22/2015,1/30/2014,1/1/2015,12/25/2014,10/30/2014
SUNEQ,"SunEdison, Inc.",SUNEQ.4Q14,1300,1305,4Q14,2014/4F,262.3,02/19/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,-0.37,-0.32,-0.32,49.50,-13.67,3.34,-0.896,19.51,-0.841,21.15,-0.908,22.12,17.348803,-4.3851795,11.315786,11.524879,1.9805312,4.9162865,7.2,9.3,4.9,29.49472103,30.03700006,26.36898612,29.5,29.4,1.08,1.08,0.28867513,2870.4,2555.6,2336.8,-0.046,-0.040,-0.041,-0.001,5.824,-6.366,6.399,-0.222609085,0.47920182,-0.018053701,0.118538305,0.01,39.69,-0.44,16.295,13.837,-18.58974359,2/18/2015,2/24/2015,2/12/2015,2/20/2014,1/22/2015,1/15/2015,11/20/2014
SUN,Sunoco LP,SUN.4Q14,3250,3255,4Q14,2014/4F,15.9,02/19/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.55,0.51,0.55,50.36,6.05,-9.51,2.065,49.77,2.124,50.12,2.020,46.21,41.76073,8.461369,3.7681103,11.524879,1.9805312,4.9162865,0.5,1.0,0.3,0.822713311,1.064456884,0.998228803,57.0,58.1,1.55,1.56,0.4719399,4285.55,4492.57,5183.284,0.041,0.042,0.044,0.001,30.236,6.481,-1.148,-0.48445987,1.027402375,-0.227105087,-0.175826916,-0.01,13.73,1.97,7.113,-0.915,20.94792967,2/18/2015,2/24/2015,2/12/2015,2/20/2014,1/22/2015,1/15/2015,11/20/2014
SPWR,SunPower Corporation,SPWR.4Q14,1200,1235,4Q14,2014/4F,70.0,02/24/2015,2,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.23,0.24,0.24,-13.35,-36.97,-23.76,1.355,25.83,1.411,28.485,1.416,29.12,-26.12114,-2.18063,19.684875,9.573197,1.8005371,3.9942622,4.9,6.1,4.4,18.87300165,19.94228716,20.07257902,37.3,39.1,1.40,1.40,0.60356086,2622.11,2602.31,2644.58,0.052,0.050,0.049,-0.001,-35.694,-3.981,15.691,-0.194231527,0.11695787,-0.053619001,-0.059761995,0.00,30.83,5.01,-1.157,-1.348,0.856943454,2/23/2015,2/27/2015,2/17/2015,2/25/2014,1/27/2015,1/20/2015,11/25/2014
SHO,"Sunstone Hotel Investors, Inc.",SHO.4Q14,4800,4890,4Q14,2014/4F,26.4,02/18/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.09,0.06,0.06,23.21,10.58,19.46,0.454,16.51,0.481,17.35,0.446,15.55,30.64878,11.575567,-0.57306886,10.496532,1.2473106,2.9007912,3.1,2.3,3.7,2.333034299,2.392711149,2.481959783,17.1,16.3,1.93,1.82,0.26726124,829.084,923.824,1130.0872,0.027,0.028,0.029,0.001,20.152,10.328,-3.474,0.347483427,-0.162472915,-0.0249411,-0.060003182,0.11,-1.23,-4.77,44.000,44.000,36.30551307,2/17/2015,2/23/2015,2/11/2015,2/19/2014,1/21/2015,1/14/2015,11/19/2014
STI,"SunTrust Banks, Inc.",STI.4Q14,4800,4810,4Q14,2014/4F,129.2,01/16/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.63,0.81,0.81,13.83,4.59,10.18,3.232,41.9,3.233,38.82,3.240,35.84,6.634474,8.314729,-3.5048485,11.888897,8.446634,2.1854281,3.3,4.1,2.4,1.882079808,1.53312471,1.418743069,43.1,42.8,1.59,1.52,0.5453247,8624,8192,8234.663,0.077,0.083,0.090,0.007,-5.254,-0.132,-5.690,-0.182148716,0.380980587,0.22761038,0.326582557,0.08,11.00,-0.76,-22.064,-21.655,-4.514575603,1/15/2015,1/21/2015,1/9/2015,1/17/2014,12/19/2014,12/12/2014,10/17/2014
SMCI,"Super Micro Computer, Inc.",SMCI.4Q14,1300,1352,4Q14,2015/2F,15.2,01/21/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.45,0.47,0.47,103.26,38.03,18.56,1.947,34.88,1.950,33.7,1.918,28.81,58.42403,16.973282,3.247559,12.106276,4.535103,-0.030428171,2.5,2.9,5.4,2.660676237,2.535658681,6.788685661,38.0,33.8,1.00,1.00,0,1162.56,1467.2,1869.185,0.056,0.058,0.067,0.009,46.318,12.438,3.278,-0.124525009,-0.533518001,0.04930378,-0.608071964,0.00,12.76,-11.18,-3.226,-3.226,60.78180911,1/20/2015,1/26/2015,1/14/2015,1/22/2014,12/24/2014,12/17/2014,10/22/2014
SPN,"Superior Energy Services, Inc.",SPN.4Q14,3100,3110,4Q14,2014/4F,83.9,02/20/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.49,0.49,0.52,-24.28,-44.24,-38.70,1.500,20.15,0.939,21.72,2.065,25.66,-30.092924,-15.354639,14.920628,11.112917,1.8971205,3.94094,1.6,1.4,0.9,4.598425413,3.348865122,1.96157559,25.3,30.7,1.44,1.52,0.4965264,4568.06,4611.82,4572.2944,0.074,0.043,0.080,0.037,-41.206,-17.252,10.980,0.18670703,0.861053337,0.373129477,1.344250936,-0.08,16.36,21.34,0.108,-4.029,0.092695805,2/19/2015,2/25/2015,2/13/2015,2/21/2014,1/23/2015,1/16/2015,11/21/2014
SVU,SUPERVALU INC.,SVU.4Q14,3500,3505,4Q14,2014/3F,20.9,01/07/2015,3,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.95,0.96,0.98,33.06,18.00,8.50,4.516,67.9,4.516,67.9,4.539,62.79,25.889051,8.138239,3.854382,9.593463,4.9200654,-0.55490136,5.4,10.1,5.8,5.897582311,6.498364597,8.241158451,58.6,59.2,2.09,2.08,0.53935987,17097,17155,17626.26,0.067,0.067,0.072,0.006,16.296,3.218,4.409,-0.467073074,-0.067237435,-0.092451305,-0.2843746,0.01,-13.66,0.90,-1.050,-3.486,3.095630812,1/6/2015,1/12/2015,12/31/2014,1/8/2014,12/10/2014,12/3/2014,10/8/2014
SUSQ,"Susquehanna Bancshares, Inc.",SUSQ.4Q14,4800,4810,4Q14,2014/4F,32.9,01/22/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,0.18,0.18,0.18,4.60,27.18,34.30,0.759,13.43,0.760,12.65,0.767,9.4,10.08197,34.574474,-4.2392135,13.098801,2.2396922,-3.2275915,0.9,1.4,3.7,1.483695238,2.311668875,2.489667886,12.6,10.3,2.11,1.92,0.33333334,757.997,769.669,740.73334,0.057,0.060,0.082,0.021,-3.017,32.335,-1.012,-0.367989943,-0.752767842,-0.358171383,-0.404058973,0.19,-0.18,-18.43,0.621,0.935,-2.277536718,1/21/2015,1/27/2015,1/15/2015,1/23/2014,12/25/2014,12/18/2014,10/23/2014
SIVB,SVB Financial Group,SIVB.4Q14,4800,4810,4Q14,2014/4F,43.4,01/23/2015,5,12/31/2014,12/31/2013,6/30/2014,9/30/2014,1.30,1.29,1.28,10.69,-0.47,3.55,5.640,116.07,5.691,106.03,5.528,103.71,2.6147246,2.23701,-7.824045,15.955103,2.9519439,-2.3338735,2.8,3.3,2.0,2.106074669,1.846569152,1.431923325,129.6,125.5,1.19,1.31,0.4031129,953.41,1370.5,1349.3534,0.049,0.054,0.053,0.000,-13.340,-0.715,-5.490,-0.129825366,0.451852621,0.140533874,0.470801286,-0.13,22.23,-3.14,0.868,1.182,41.52918472,1/22/2015,1/28/2015,1/16/2015,1/24/2014,12/26/2014,12/19/2014,10/24/2014
SFYWQ,Swift Energy Company,SFYWQ.4Q14,2100,2105,4Q14,2014/4F,16.7,02/26/2015,4,12/31/2014,12/31/2013,6/30/2014,9/30/2014,-0.33,-0.30,-0.16,-70.00,-68.80,-57.81,-1.406,4.05,-2.468,3.04,-0.793,6.41,-78.97385,-52.5741,43.396233,8.526743,1.4328241,1.8130898,5.6,4.2,7.7,36.11477488,33.44306192,37.88770322,4.6,11.1,1.96,1.82,0.82818925,557.29,587.713,543.95825,-0.347,-0.812,-0.124,0.688,-87.501,-54.007,41.583,0.357244516,-0.264252667,0.079888407,-0.046794295,0.14,52.14,140.79,8.453,99.731,-2.392246407,2/25/2015,3/3/2015,2/19/2015,2/27/2014,1/29/2015,1/22/2015,11/27/2014
