ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
QLYS,"Qualys, Inc.",QLYS.1Q15,3300,3310,1Q15,2015/1F,15.8,05/05/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.11,0.11,0.09,82.78,74.74,23.13,0.573,46.48,0.585,52.7,0.513,37.56,134.83255,40.308834,13.382101,11.335397,3.2539845,2.0448089,1.8,1.8,4.3,3.61508353,2.597924877,3.721180334,45.1,33.8,1.86,1.89,0.5345225,107.962,133.579,168.56943,0.012,0.011,0.014,0.003,123.497,37.055,11.337,0,-0.57872707,0.391527354,-0.0285116,-0.04,-14.49,-25.02,0.711,28.068,56.13774291,5/4/2015,5/8/2015,4/28/2015,5/6/2014,4/7/2015,3/31/2015,2/3/2015
PWR,"Quanta Services, Inc.",PWR.1Q15,3100,3115,1Q15,2015/1F,61.6,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.41,0.41,0.47,-22.68,-21.38,0.49,2.300,28.53,2.316,29.21,2.367,26.79,-19.135624,9.033215,3.4348369,9.962332,4.695761,2.7262926,2.7,1.5,1.3,2.106100179,1.969430092,1.704128732,36.1,37.5,1.03,1.13,0.12909944,6522.84,7851.25,8448.029,0.081,0.079,0.088,0.009,-29.098,4.337,0.709,0.761558801,1.050433693,0.069395754,0.235880916,-0.10,23.49,3.96,-0.099,-13.420,29.51458261,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
DGX,Quest Diagnostics Incorporated,DGX.1Q15,3350,3370,1Q15,2015/1F,113.0,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.03,1.03,0.98,32.68,26.65,14.60,4.824,76.85,4.840,76.15,4.452,72.01,31.787395,5.749202,-0.03938079,9.446251,2.384758,0.76304674,8.9,13.0,15.0,10.3619153,12.41672832,11.93128098,74.0,66.5,2.02,1.92,0.50990194,7146,7435,7622.169,0.063,0.064,0.062,-0.002,22.341,3.364,-0.802,-0.315552686,-0.406074737,-0.165487475,-0.131533713,0.10,-2.86,-10.17,-0.519,4.684,6.663434089,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
STR,Questar Corporation,STR.1Q15,4700,4735,1Q15,2015/1F,24.7,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.47,0.48,0.48,0.34,7.04,-5.62,1.302,23.86,1.304,24.12,1.337,26.11,-0.29081702,-7.6215982,3.8759708,9.962332,4.695761,2.7262926,3.9,1.6,1.9,2.207688657,1.547278998,1.215080868,25.0,25.1,2.06,1.94,0.3004626,1220,1189.3,1292.055,0.055,0.054,0.051,-0.003,-10.253,-12.317,1.150,1.414451004,0.996896871,0.426820024,0.816906771,0.11,3.65,0.57,-1.119,-1.648,5.906147541,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
QUOT,Quotient Technology Incorporated,QUOT.1Q15,3200,3210,1Q15,2015/1F,13.4,05/06/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.02,-0.04,0.05,-52.37,-1.84,-33.86,0.192,11.74,0.289,12.43,0.375,14.38,-16.46415,-13.560497,3.497088,11.055565,3.2569647,2.0187259,21.4,21.4,8.3,16.04187813,16.76188107,13.20641117,12.5,21.8,2.00,1.50,0.8164966,167.892,221.761,273.56775,0.016,0.023,0.026,0.003,-27.520,-16.817,1.478,0,1.577184443,-0.042954781,0.214703823,0.50,0.56,74.00,-42.857,-142.857,62.9426953,5/5/2015,5/11/2015,4/29/2015,5/7/2014,4/8/2015,4/1/2015,2/4/2015
QRTEA,"Qurate Retail, Inc. Class A",QRTEA.1Q15,3500,3545,1Q15,2015/1F,44.2,05/08/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.23,0.22,0.24,19.47,20.94,-0.78,1.299,29.19,1.305,29.14,1.312,27.99,23.62815,4.108608,-0.7831156,12.041593,2.531433,1.6517401,1.2,1.0,1.2,0.338760523,0.276785126,0.439857506,33.9,33.8,1.11,1.00,0.33333334,10307,10499,8836.174,0.044,0.045,0.047,0.002,11.587,1.577,-2.435,0.204994059,-0.003608023,0.223911587,-0.229840305,0.11,16.43,-0.38,3.179,-5.313,-14.27016591,5/7/2015,5/13/2015,5/1/2015,5/9/2014,4/10/2015,4/3/2015,2/6/2015
RRD,R.R. Donnelley & Sons Company,RRD.1Q15,3200,3215,1Q15,2015/1F,14.9,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.71,0.69,0.98,7.21,16.59,14.19,4.796,27.173563,4.849,26.366428,4.957,23.704298,17.367458,11.230576,-3.6231875,11.692095,1.1141062,0.5849719,13.3,9.3,18.9,8.358319251,9.139579912,10.02605141,65.3,63.6,1.60,1.40,0.5477226,10480.3,11603.4,11721.866,0.176,0.184,0.209,0.025,5.675,10.116,-4.208,0.429722232,-0.299013907,-0.085481025,-0.166339877,0.20,147.47,-2.53,1.720,-28.305,11.84666469,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
RAX,"Rackspace Hosting, Inc.",RAX.1Q15,3300,3308,1Q15,2015/1F,63.9,05/12/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.20,0.20,0.21,57.19,58.49,10.21,0.999,51.59,1.016,53.45,0.956,48.97,77.34271,9.148455,3.165412,10.604835,1.0414004,0.3523469,5.6,5.4,6.0,4.479569866,4.848178392,6.655282633,54.4,48.7,1.56,1.62,0.64794827,1534.78,1794.35,2053.91,0.019,0.019,0.020,0.001,66.738,8.107,2.813,0.039426822,-0.077927897,-0.076030314,-0.326915157,-0.05,1.82,-10.44,0.563,-5.634,33.82439177,5/11/2015,5/15/2015,5/5/2015,5/13/2014,4/14/2015,4/7/2015,2/10/2015
RDN,Radian Group Inc.,RDN.1Q15,4800,4875,1Q15,2015/1F,44.5,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.32,0.32,0.39,11.71,17.74,0.42,1.502,16.79,1.511,18.45,1.574,16.12,20.74392,14.45409,12.226284,9.962332,4.695761,2.7262926,19.9,13.7,20.9,20.56225511,22.95081221,21.69346559,20.8,19.6,1.17,1.20,0.38924947,758.987,1295.01,1120.9366,0.089,0.082,0.098,0.016,10.782,9.758,9.500,0.456562113,-0.049233116,-0.104072879,-0.052145218,-0.03,12.59,-5.59,-2.018,-18.563,47.68851113,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
RDWR,Radware Ltd.,RDWR.1Q15,1300,1352,1Q15,2015/1F,10.0,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.22,0.22,0.22,18.27,18.40,-5.04,1.074,20.91,1.080,23.92,1.046,19.6,26.071215,22.040821,17.774498,9.962332,4.695761,2.7262926,1.4,1.4,0.7,1.205836322,1.55330603,0.769527734,25.7,25.6,1.00,1.00,0,192.997,221.892,246.25943,0.051,0.045,0.053,0.008,16.109,17.345,15.048,-0.041364457,1.010035428,-0.223696877,0.566982277,0.00,7.39,-0.49,-0.258,-0.258,27.59754297,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
RL,Ralph Lauren Corporation Class A,RL.1Q15,3500,3525,1Q15,2014/4F,183.1,05/13/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.33,1.32,1.33,-18.29,-20.17,-28.98,7.347,131.5,7.327,133.94,7.487,135.17,-6.7448435,-0.90996027,-3.9443493,11.781955,0.6543875,-0.33280253,4.6,3.1,3.6,5.032088939,3.921975702,6.06574775,148.2,149.3,1.70,1.69,0.44566423,6944.8,7450,7620.2266,0.056,0.055,0.055,0.001,-18.527,-1.564,-3.612,0.47280559,0.280729789,0.283049494,-0.170409132,0.01,10.61,0.78,1.326,0.042,9.725645087,5/12/2015,5/18/2015,5/6/2015,5/14/2014,4/15/2015,4/8/2015,2/11/2015
RRC,Range Resources Corporation,RRC.1Q15,2100,2105,1Q15,2015/1F,154.6,04/29/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.13,0.14,0.19,-37.28,-23.26,-2.64,0.625,52.04,0.508,60.72,0.832,46.98,-42.918736,29.246498,19.292725,9.572482,5.4015517,2.2099376,6.5,5.5,3.7,10.56143814,10.49070305,9.329033917,68.8,71.4,1.39,1.44,0.47349626,1862.71,1911.98,1812.7942,0.012,0.008,0.018,0.009,-52.491,23.845,17.083,0.165420572,0.748544855,0.006742646,0.132104164,-0.05,13.24,3.85,-4.359,-30.424,-2.679740808,4/28/2015,5/4/2015,4/22/2015,4/30/2014,4/1/2015,3/25/2015,1/28/2015
RJF,"Raymond James Financial, Inc.",RJF.1Q15,4800,4840,1Q15,2015/2F,33.8,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.83,0.84,0.86,1.52,5.97,-0.89,3.932,56.78,3.950,57.34,3.836,54.41,13.088596,5.385041,-0.1393199,9.446251,2.384758,0.76304674,4.3,3.9,3.0,2.542100691,2.118317173,1.109464111,61.4,60.8,1.42,1.42,0.51492864,4485.42,4861.36,5201.49,0.069,0.069,0.070,0.002,3.642,3.000,-0.902,0.092155245,0.415883125,0.200056688,1.291286998,-0.01,7.02,-0.89,-1.227,-4.383,15.96439129,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
RYAM,Rayonier Advanced Materials Inc,RYAM.1Q15,2200,2210,1Q15,2015/1F,11.1,05/01/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.26,0.29,0.29,,-54.73,-33.18,1.379,14.9,1.372,15.32,1.370,17.12,,-10.514027,1.1888981,10.062706,6.2779784,2.6218414,11.1,10.9,5.7,12.73839843,13.02069268,16.22312818,19.9,22.7,1.70,1.90,0.6708204,1047,957.7,917.69135,0.093,0.090,0.080,-0.010,,-16.792,-1.433,0.020777703,0.949879775,-0.021680433,-0.214800112,-0.20,29.70,14.09,-10.188,-10.957,-12.35039637,4/30/2015,5/6/2015,4/24/2015,5/2/2014,4/3/2015,3/27/2015,1/30/2015
RYN,Rayonier Inc.,RYN.1Q15,4800,4890,1Q15,2015/1F,23.6,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.07,0.07,0.13,-21.32,-13.42,-3.51,0.390,26.96,0.396,25.59,0.507,29.87,-22.95494,-14.32876,-3.2514215,11.692095,1.1141062,0.5849719,6.6,4.9,6.2,3.32438292,3.399854013,3.501648462,26.3,27.1,2.06,1.81,0.17677669,1707.8,603.5,564.9875,0.014,0.015,0.017,0.001,-34.647,-15.443,-3.836,0.338755749,0.066347274,-0.022198333,-0.050623455,0.25,2.58,3.17,-2.326,-45.313,-66.9172327,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
RTN,Raytheon Company,RTN.1Q15,1300,1330,1Q15,2015/1F,190.5,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.36,1.35,1.61,10.59,7.51,1.00,6.579,109.25,6.626,108.93,6.945,107.58,13.375735,1.2548804,-1.6344547,9.446251,2.384758,0.76304674,3.9,3.8,3.8,1.800387801,1.876696821,1.683966391,117.8,114.2,1.43,1.45,0.5447114,23706,22826,22586.107,0.060,0.061,0.065,0.004,3.929,-1.130,-2.398,0.014716753,0.017559911,-0.040661346,0.069135234,-0.02,8.16,-3.06,0.288,-15.829,-4.724090947,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
RLGY,Realogy Holdings Corp.,RLGY.1Q15,4800,4885,1Q15,2015/1F,60.4,05/04/2015,1,3/31/2015,3/31/2014,9/30/2014,12/31/2014,-0.23,-0.23,-0.20,4.67,22.26,2.23,1.638,45.48,1.683,47.43,1.826,46.86,21.183407,1.2163877,2.573526,10.616529,4.48581,0.90823174,4.6,3.4,5.2,3.782526458,4.169580901,4.633886836,49.4,48.1,1.50,1.41,0.6708204,5289,5328,5698.406,0.036,0.035,0.039,0.003,10.567,-3.269,1.665,0.345915039,-0.125595152,-0.092828141,-0.183724896,0.09,4.05,-2.62,0.027,16.302,7.740707128,5/1/2015,5/7/2015,4/27/2015,5/5/2014,4/6/2015,3/30/2015,2/2/2015
O,Realty Income Corporation,O.1Q15,4800,4890,1Q15,2015/1F,119.3,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.23,0.23,0.24,26.28,26.50,8.15,1.017,51.6,1.026,49.39,1.021,55.14,20.458233,-10.4279995,-3.6292672,9.962332,4.695761,2.7262926,11.8,9.4,12.5,8.404296514,8.487344483,9.299150895,49.5,46.9,2.13,2.14,0.5163978,753.431,933.505,948.182,0.020,0.021,0.019,-0.002,10.496,-15.124,-6.356,0.255841957,-0.056710985,-0.009784918,-0.096229687,-0.01,0.13,-5.17,-2.256,-3.138,25.84855149,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
RHT,"Red Hat, Inc.",RHT.1Q15,3300,3310,1Q15,2014/4F,106.0,03/26/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.40,0.41,0.41,42.98,34.91,9.56,1.841,75.75,1.863,69.18,1.805,70.92,23.64155,-2.4534643,-0.4174471,13.76959,0.74739456,-0.20003915,6.0,4.8,6.2,3.946957536,3.385150202,3.696575662,73.0,73.0,1.39,1.30,0.5297851,1328.81,1534.61,1781.1857,0.024,0.027,0.025,-0.001,9.872,-3.201,-0.217,0.240872396,-0.03347819,0.165962306,0.067733464,0.09,5.57,-0.09,-1.336,-1.424,34.04367065,3/25/2015,3/31/2015,3/19/2015,3/27/2014,2/26/2015,2/19/2015,12/25/2014
RRGB,"Red Robin Gourmet Burgers, Inc.",RRGB.1Q15,3400,3435,1Q15,2015/1F,20.5,05/19/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.89,0.88,0.87,21.37,52.90,13.02,3.193,87,3.258,74.63,3.118,81.01,15.612817,-7.87558,-11.302596,12.170494,0.030195713,-0.011092424,7.0,5.0,6.2,9.487214659,9.095792455,10.04483705,93.2,90.1,1.21,1.38,0.39648074,1017.24,1146.1,1292.3467,0.037,0.044,0.038,-0.005,3.442,-7.906,-11.292,0.403886327,0.12502794,0.043033326,-0.055513334,-0.17,24.88,-3.31,0.974,2.037,27.04442413,5/18/2015,5/22/2015,5/12/2015,5/20/2014,4/21/2015,4/14/2015,2/17/2015
RBC,Regal Beloit Corp,RBC.1Q15,1200,1210,1Q15,2015/1F,24.7,05/11/2015,1,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.15,1.19,1.14,9.92,24.39,6.28,5.704,79.92,5.697,78.39,5.207,72.55,-1.6223252,8.04962,0.1149416,10.39083,3.3030868,1.2893319,5.4,2.9,3.2,2.776364992,2.494739844,2.23344267,85.6,82.7,1.54,1.50,0.4770368,3095.7,3257.1,3785.4922,0.071,0.073,0.072,-0.001,-12.013,4.747,-1.174,0.83563681,0.665538871,0.112887582,0.243087646,0.04,9.20,-3.43,-2.872,1.237,22.28226895,5/8/2015,5/14/2015,5/4/2015,5/12/2014,4/13/2015,4/6/2015,2/9/2015
RGC,Regal Entertainment Group Class A,RGC.1Q15,3400,3430,1Q15,2015/1F,20.2,05/01/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.12,0.12,0.17,22.27,14.89,6.93,1.225,22.84,1.194,22.59,1.223,21.16,24.986565,6.758034,-2.4190068,10.062706,6.2779784,2.6218414,18.8,13.1,12.8,9.895194435,10.93953795,11.84981335,24.1,22.4,1.71,1.66,0.56064916,3038.1,2990.1,3155.4507,0.054,0.053,0.058,0.005,14.924,0.480,-5.041,0.427265854,0.470467464,-0.095465048,-0.164949342,0.05,6.75,-7.22,-3.677,-30.245,3.862634541,4/30/2015,5/6/2015,4/24/2015,5/2/2014,4/3/2015,3/27/2015,1/30/2015
REG,Regency Centers Corporation,REG.1Q15,4800,4890,1Q15,2015/1F,46.5,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.23,0.25,0.22,33.25,26.40,6.68,1.103,68.04,1.113,62.78,1.027,69.3,22.563923,-9.408373,-8.229798,11.692095,1.1141062,0.5849719,12.1,7.4,7.3,6.040201444,5.747295229,6.006502702,68.2,66.4,1.68,1.63,0.44754037,477.03525,526.7832,545.2096,0.016,0.018,0.015,-0.003,10.872,-10.522,-8.815,0.643644297,0.666618531,0.050964185,0.005610377,0.05,8.66,-2.62,-8.731,3.495,14.29126045,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
RGP,Regency Energy Partners LP,RGP.1Q15,3100,3130,1Q15,2015/1F,34.4,05/06/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.09,0.09,0.16,-15.98,-29.89,-4.71,0.445,22.87,0.484,23.47,0.578,24.6,-19.025928,-4.5934973,1.8663168,11.055565,3.2569647,2.0187259,1.3,1.3,1.3,0.787270206,0.443415892,0.983193948,31.0,30.7,1.75,1.80,0.46291006,2521,4951,5681.703,0.019,0.021,0.023,0.003,-30.081,-7.850,-0.152,0,-0.014955031,0.775466824,-0.19927273,-0.05,32.08,-0.92,4.830,-41.450,125.3749702,5/5/2015,5/11/2015,4/29/2015,5/7/2014,4/8/2015,4/1/2015,2/4/2015
REGN,"Regeneron Pharmaceuticals, Inc.",REGN.1Q15,2300,2320,1Q15,2015/1F,379.2,05/07/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,2.77,2.68,2.64,50.35,25.23,10.05,10.960,451.48,11.220,457.46,11.671,413.87,61.82077,10.532295,4.378581,11.692095,1.1141062,0.5849719,5.2,4.1,6.6,5.746322297,6.338336635,6.174204649,457.5,434.0,1.42,1.34,0.47169906,2104.74,2819.55,3588.6216,0.024,0.025,0.028,0.004,50.129,9.418,3.794,0.254424787,-0.216056318,-0.093402161,-0.069301615,0.08,0.01,-5.15,3.348,5.070,70.50189572,5/6/2015,5/12/2015,4/30/2015,5/8/2014,4/9/2015,4/2/2015,2/5/2015
RF,Regions Financial Corporation,RF.1Q15,4800,4805,1Q15,2015/1F,173.3,04/21/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.18,0.18,0.18,-14.94,-5.88,-10.51,0.830,9.45,0.831,9.54,0.819,8.74,-9.2396555,9.153318,-3.5389304,11.27553,4.0372133,1.085043,1.0,1.2,1.1,1.494629672,1.25249592,1.177488878,10.5,10.7,1.57,1.50,0.5920221,5281,5100,5193.766,0.088,0.087,0.094,0.007,-20.515,5.116,-4.624,-0.198013929,-0.117879898,0.193320991,0.269336551,0.07,10.34,1.20,-0.793,-2.176,-1.651846241,4/20/2015,4/24/2015,4/14/2015,4/22/2014,3/24/2015,3/17/2015,1/20/2015
RGA,"Reinsurance Group of America, Incorporated",RGA.1Q15,4800,4865,1Q15,2015/1F,30.0,04/24/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.83,1.88,1.87,17.03,16.30,6.36,8.884,93.19,8.813,93.07,8.764,84.49,21.942543,10.155046,-1.1366069,10.692633,1.7467618,-1.3134301,1.8,2.0,3.4,1.507266958,1.082640055,1.074125187,94.6,92.8,1.78,1.72,0.6666667,10318.3,10904.1,10897.75,0.095,0.095,0.104,0.009,11.250,8.408,0.177,-0.075523288,-0.454739119,0.392214293,0.403250734,0.06,1.61,-1.90,-2.250,-1.938,5.615750657,4/23/2015,4/29/2015,4/17/2015,4/25/2014,3/27/2015,3/20/2015,1/23/2015
RS,Reliance Steel & Aluminum Co.,RS.1Q15,1100,1105,1Q15,2015/1F,42.0,04/23/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.01,1.03,1.32,-13.56,-10.70,-0.31,4.896,61.08,4.845,57.74,5.578,54.27,-15.828043,6.393957,0.7327318,9.446251,2.384758,0.76304674,2.7,1.9,1.7,2.558413504,2.41455306,1.924011044,65.8,71.2,1.38,1.46,0.5063697,9223.8,10451.6,10198.377,0.080,0.084,0.103,0.019,-25.274,4.009,-0.030,0.400535645,0.617308395,0.059580569,0.329729116,-0.08,13.96,8.21,-2.099,-23.660,10.56589475,4/22/2015,4/28/2015,4/16/2015,4/24/2014,3/26/2015,3/19/2015,1/22/2015
RNR,RenaissanceRe Holdings Ltd.,RNR.1Q15,4800,4855,1Q15,2015/1F,49.2,05/06/2015,3,3/31/2015,3/31/2014,9/30/2014,12/31/2014,2.44,2.31,2.26,2.18,-0.26,2.58,8.822,99.73,8.991,102.7,8.531,102.05,-2.4003148,0.63693523,1.9860983,11.055565,3.2569647,2.0187259,5.2,5.2,7.7,5.669472784,5.485851134,6.998305956,106.6,102.8,1.94,2.00,0.6344868,1203.94,1068.23,1361.37,0.088,0.088,0.084,-0.004,-13.456,-2.620,-0.033,0,-0.326302668,0.033471861,-0.189879262,-0.06,3.81,-3.63,5.761,8.062,13.07623303,5/5/2015,5/11/2015,4/29/2015,5/7/2014,4/8/2015,4/1/2015,2/4/2015
RCII,Rent-A-Center Inc,RCII.1Q15,4800,4830,1Q15,2015/1F,21.7,04/28/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.50,0.50,0.69,3.16,-9.59,-24.45,2.202,27.44,2.237,26.42,2.494,36.19,-6.188035,-26.996405,-7.1679535,10.360336,3.4916043,0.20295382,9.4,6.9,10.1,10.0768245,8.229692032,11.19427116,35.0,36.8,1.67,1.50,0.5,3104.18,3158.38,3279.64,0.080,0.085,0.069,-0.016,-16.548,-30.488,-7.371,0.362060249,-0.067876827,0.224447338,-0.099823083,0.17,32.48,5.00,0.897,-27.273,5.652378406,4/27/2015,5/1/2015,4/21/2015,4/29/2014,3/31/2015,3/24/2015,1/27/2015
RSG,"Republic Services, Inc.",RSG.1Q15,3100,3120,1Q15,2015/1F,62.6,04/24/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.44,0.44,0.43,18.74,3.95,0.77,2.062,40.56,2.071,39.36,2.070,41.01,16.773247,-4.023403,-5.8373156,10.692633,1.7467618,-1.3134301,3.9,4.8,4.5,1.534843038,1.921686175,1.999089252,43.5,41.6,1.58,1.58,0.51492864,8417.2,8788.3,9096.216,0.051,0.053,0.050,-0.002,6.081,-5.770,-4.524,-0.193950816,-0.1427459,-0.201304012,-0.232228858,0.00,10.52,-4.45,1.698,1.847,8.067005655,4/23/2015,4/29/2015,4/17/2015,4/25/2014,3/27/2015,3/20/2015,1/23/2015
RMD,ResMed Inc.,RMD.1Q15,2300,2325,1Q15,2015/3F,68.6,04/24/2015,5,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.66,0.65,0.65,60.62,45.69,28.04,2.781,71.78,2.779,71.88,2.756,65.24,49.592304,10.177803,0.1811862,10.692633,1.7467618,-1.3134301,18.6,31.4,27.6,10.86339505,12.02157543,18.73940033,66.8,60.9,1.65,1.63,0.66460484,1514.45,1554.97,1670.9559,0.039,0.039,0.042,0.004,38.900,8.431,1.495,-0.407052309,-0.323572226,-0.096341814,-0.420291212,0.02,-7.14,-8.72,1.743,1.966,10.33417412,4/23/2015,4/29/2015,4/17/2015,4/25/2014,3/27/2015,3/20/2015,1/23/2015
ROIC,Retail Opportunity Investments Corp.,ROIC.1Q15,4800,4890,1Q15,2015/1F,10.8,04/30/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.06,0.10,,22.49,24.49,8.99,0.460,18.3,0.463,17.605,0.280,18.15,17.787838,-3.0027568,-2.3842573,9.962332,4.695761,2.7262926,4.6,4.4,6.1,3.131465992,2.887302419,3.097827564,18.5,17.5,1.67,1.69,0.559017,111.232,155.863,189.417,0.025,0.026,0.015,-0.011,7.826,-7.699,-5.111,0.061490457,-0.24567401,0.0845646,0.010858715,-0.02,5.08,-5.41,-46.774,0.000,70.29002445,4/29/2015,5/5/2015,4/23/2015,5/1/2014,4/2/2015,3/26/2015,1/29/2015
RPAI,"Retail Properties of America, Inc. Class A",RPAI.1Q15,4800,4890,1Q15,2015/1F,21.3,05/05/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.02,0.02,0.03,18.39,9.57,-3.95,0.087,16.03,0.093,15.62,0.164,17.76,9.813404,-12.04955,-2.5577068,11.335397,3.2539845,2.0448089,0.9,0.9,1.7,0.800653158,0.515470976,0.892494907,17.3,17.5,2.10,2.10,0.5477226,551.223,600.614,594.24835,0.005,0.006,0.009,0.003,-1.522,-15.304,-4.603,0,-0.500265766,0.553245857,-0.102904508,0.00,10.44,1.45,-23.361,-43.223,7.805434461,5/4/2015,5/8/2015,4/28/2015,5/6/2014,4/7/2015,3/31/2015,2/3/2015
SALE,"RetailMeNot, Inc.",SALE.1Q15,3200,3210,1Q15,2015/1F,14.2,05/05/2015,2,3/31/2015,3/31/2014,9/30/2014,12/31/2014,0.16,0.15,0.22,-43.72,11.45,23.19,1.019,18.01,1.027,19.34,1.076,15.28,-41.053677,26.57069,7.384789,11.335397,3.2539845,2.0448089,6.9,6.9,7.2,14.79644926,14.81474945,22.83933226,22.9,25.6,1.67,1.57,0.559017,209.836,264.683,282.7816,0.057,0.053,0.070,0.017,-52.389,23.317,5.340,0,-0.045870404,-0.001235268,-0.352150532,0.10,18.19,12.00,7.537,-26.966,34.76314836,5/4/2015,5/8/2015,4/28/2015,5/6/2014,4/7/2015,3/31/2015,2/3/2015
REX,REX American Resources Corporation,REX.1Q15,2200,2210,1Q15,2015/1F,10.5,05/21/2015,4,3/31/2015,3/31/2014,9/30/2014,12/31/2014,1.09,1.22,2.19,6.59,-16.56,-1.87,7.798,60.81,7.137,65.71,8.590,57.5,7.135701,14.278257,3.627181,11.817431,1.1859179,0.62094927,10.4,6.3,7.8,23.40796342,22.53580556,23.32365808,88.0,104.5,1.00,1.00,0,666.091,572.23,549.473,0.128,0.109,0.149,0.041,-4.682,13.092,3.006,0.641145264,0.331093656,0.038700984,0.003614585,0.00,33.92,18.75,-10.700,-50.343,-17.507818,5/20/2015,5/26/2015,5/14/2015,5/22/2014,4/23/2015,4/16/2015,2/19/2015
