ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
MSFT,Microsoft Corporation,MSFT.2Q15,3300,3310,2Q15,2015/4F,"1,573.4",07/22/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.57,0.58,0.60,5.88,-4.95,8.60,2.888,44.15,2.896,45.76,2.777,42.985,1.7049193,6.4557314,-0.45682788,6.463027,-0.119674206,0.177598,2.0,2.6,2.1,0.774763739,0.925893705,0.948357957,50.4,46.9,1.64,1.67,0.65944976,77849,86833,93482.984,0.065,0.063,0.065,0.001,-4.758,6.575,-0.634,-0.231879698,-0.060237522,-0.163226044,-0.183047147,-0.02,10.04,-6.85,-0.746,-5.147,20.08244679,7/21/2015,7/27/2015,7/15/2015,7/23/2014,6/24/2015,6/17/2015,4/22/2015
MSTR,MicroStrategy Incorporated Class A,MSTR.2Q15,3300,3320,2Q15,2015/2F,14.6,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.41,1.53,1.42,20.95,4.73,0.53,7.631,170.08,7.657,181.5,6.519,169.7,13.10767,6.953454,1.6123652,5.110228,0.002717972,-0.5871117,3.4,1.9,1.5,1.812355817,2.255860845,1.625397894,205.8,198.3,1.25,1.00,0.5,575.888,579.83,540.52423,0.045,0.042,0.038,-0.004,7.997,6.951,2.199,0.839897183,1.352229419,-0.196601235,0.115022865,0.25,13.36,-3.60,-8.114,-1.070,-6.140737435,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
MAA,"Mid-America Apartment Communities, Inc.",MAA.2Q15,4800,4890,2Q15,2015/2F,32.2,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.47,0.54,0.51,-0.33,-2.50,-5.77,2.241,72.81,2.444,76.82,2.183,74.61,7.8089237,2.9620647,4.8450947,7.8754663,0.6981969,-0.3256321,1.9,3.3,2.6,1.186696535,1.517281859,1.171024949,83.9,82.9,1.44,1.50,0.60207975,634.087,989.296,1034.4711,0.031,0.032,0.029,-0.003,-0.067,2.264,5.171,-0.406348596,-0.263245332,-0.217879969,0.013382795,-0.06,9.21,-1.21,-12.963,-8.442,63.14340146,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
MIDD,Middleby Corporation,MIDD.2Q15,1200,1210,2Q15,2015/2F,29.7,08/13/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.99,1.00,1.00,35.67,13.25,9.33,4.344,112.23,4.494,122.32,4.256,109.25,40.697277,11.963391,8.07563,8.734596,-1.8328667,1.392138,7.1,5.8,4.6,2.93732443,2.944065553,2.32756456,129.7,121.5,1.57,1.57,0.4498677,1428.68,1636.53,1864.95,0.039,0.037,0.039,0.002,31.963,13.796,6.683,0.222227756,0.544457779,-0.002289733,0.261973343,0.00,6.01,-6.30,-0.919,-0.802,30.53657922,8/12/2015,8/18/2015,8/6/2015,8/14/2014,7/16/2015,7/9/2015,5/14/2015
MDXG,"MiMedx Group, Inc.",MDXG.2Q15,2300,2320,2Q15,2015/2F,11.2,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.05,0.05,0.04,63.47,0.52,11.44,0.267,11.59,0.267,12.5,0.233,9.4,57.308258,32.978725,6.473601,7.8754663,0.6981969,-0.3256321,6.2,32.9,23.1,20.81829335,20.32914885,18.69635406,13.9,12.8,1.14,1.40,0.37796447,59.1807,118.223,188.93333,0.023,0.021,0.025,0.003,49.433,32.281,6.799,-0.809766514,-0.729243694,0.024061239,0.113494817,-0.26,10.86,-7.63,11.111,13.636,219.2482177,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
MTX,Minerals Technologies Inc.,MTX.2Q15,2200,2240,2Q15,2015/2F,12.8,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.15,1.16,1.16,3.89,-1.90,-6.80,4.864,68.13,4.932,64.75,4.794,69.45,6.322217,-6.767452,-4.554832,7.725203,-0.5839884,1.120472,3.4,2.7,3.8,1.868232065,2.050231394,2.527880346,79.0,79.0,1.33,1.33,0.5163978,1018.18,1725,1981.7,0.071,0.076,0.069,-0.007,-1.403,-6.183,-5.675,0.268221254,-0.114157616,-0.08877014,-0.260949171,0.00,22.01,0.00,-0.433,-0.433,94.63159756,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
MBBYF,Mobileye N.V.,MBBYF.2Q15,1200,1225,2Q15,2015/2F,150.1,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.08,0.08,0.08,,31.09,26.50,0.549,53.17,0.576,60.07,0.481,44.98,64.803,33.54825,10.199965,7.6282024,0.8677006,1.2945294,4.6,4.6,8.0,14.00867695,13.70378712,14.7037347,65.2,55.8,1.23,1.23,0.388125,81.2063,143.637,218.764,0.010,0.010,0.011,0.001,57.175,32.681,8.905,0,-0.430575709,0.022248582,-0.047270831,0.00,8.54,-14.45,-0.970,1.041,169.3928919,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
MHK,"Mohawk Industries, Inc.",MHK.2Q15,1400,1420,2Q15,2015/2F,96.3,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,2.62,2.61,2.62,37.99,22.88,2.77,10.529,190.9,10.729,201.59,10.175,184.25,44.331192,9.41112,4.153967,7.725203,-0.5839884,1.120472,3.4,3.6,1.9,2.723096053,2.898894931,2.191043557,200.6,198.4,1.37,1.30,0.61139965,7348.75,7803.44,8437.412,0.055,0.053,0.055,0.002,36.606,9.995,3.033,-0.050894713,0.797033424,-0.060643411,0.242830634,0.07,-0.47,-1.11,0.344,-0.090,14.81424732,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
MOH,"Molina Healthcare, Inc.",MOH.2Q15,3350,3355,2Q15,2015/2F,65.5,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.60,0.61,0.56,57.52,31.33,4.47,3.020,70.3,3.111,69.31,2.807,59.55,71.98114,16.389584,-1.6181707,8.181036,-1.4202893,-1.3584554,5.0,8.1,11.3,17.31407334,17.53167672,16.6162751,77.2,68.8,1.50,1.63,0.5188745,6588.93,9666.6,14335.673,0.043,0.045,0.047,0.002,63.800,17.810,-0.260,-0.379259131,-0.552431314,-0.012412012,0.041994866,-0.13,11.36,-10.82,-0.985,7.021,117.5720944,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
TAP,Molson Coors Brewing Company Class B,TAP.2Q15,2400,2425,2Q15,2015/2F,122.4,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.30,1.32,1.33,-5.87,-6.32,-6.23,3.931,69.81,3.950,70.07,3.927,74.02,2.1377444,-5.336392,0.014281273,7.6282024,0.8677006,1.2945294,2.6,2.6,2.7,3.109330743,2.769562811,2.433629985,81.9,83.7,1.45,1.46,0.52223295,4206.1,4146.3,3601.464,0.056,0.056,0.053,-0.003,-5.490,-6.204,-1.280,0,-0.005973561,0.122679266,0.277651394,-0.01,16.91,2.13,-1.493,-2.447,-14.37521695,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
MDLZ,"Mondelez International, Inc. Class A",MDLZ.2Q15,2400,2405,2Q15,2015/2F,364.2,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.39,0.39,0.39,9.39,13.26,13.99,1.868,41.14,1.885,42.12,1.825,38.37,15.352893,9.773266,2.5316358,7.8754663,0.6981969,-0.3256321,1.9,1.7,1.1,0.917004576,1.285186061,0.78046682,44.1,42.0,1.39,1.41,0.5548878,35299,34244,30052.023,0.045,0.045,0.048,0.003,7.477,9.075,2.857,0.142378652,0.772525415,-0.286481076,0.174943704,-0.02,4.61,-4.68,0.709,0.999,-14.86437859,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
MPWR,"Monolithic Power Systems, Inc.",MPWR.2Q15,1300,1305,2Q15,2015/2F,15.5,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.45,0.45,0.45,19.74,1.95,-3.68,2.034,50.71,2.055,48.79,1.971,50.98,19.85346,-4.295802,-10.229987,5.110228,0.002717972,-0.5871117,4.0,4.1,1.5,2.283785522,2.438372726,1.61331913,60.7,60.0,1.28,1.28,0.44095856,238.091,282.535,330.423,0.040,0.042,0.039,-0.003,14.743,-4.299,-9.643,-0.046071601,1.5953592,-0.063397692,0.415582001,0.00,24.34,-1.10,0.000,0.000,38.78013029,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
MNRO,Monro Inc,MNRO.2Q15,3500,3540,2Q15,2015/1F,10.4,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.56,0.58,0.63,16.86,7.54,-4.44,2.241,62.16,2.256,63.73,2.343,62.4,25.727118,2.1314025,0.9664178,6.098902,0.37828684,-0.03386736,23.3,15.9,21.3,13.66077721,13.83758415,14.83910367,69.2,68.5,1.44,1.38,0.62321174,831.432,894.492,975.56,0.036,0.035,0.038,0.002,19.628,1.753,1.000,0.465553411,0.093932299,-0.012777298,-0.079406848,0.06,8.58,-1.01,-2.312,-10.106,17.33491133,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
MON,Monsanto Company,MON.2Q15,2200,2215,2Q15,2015/3F,377.5,06/24/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,2.07,2.06,2.40,-14.55,-10.78,-5.29,6.394,106.59,6.516,113.14,6.379,112.43,-6.446779,0.6314993,-4.74025,8.268309,1.9066453,-1.0851085,2.6,3.5,3.9,1.477505676,1.41677088,2.315801377,135.4,134.8,1.37,1.30,0.48188528,14861,15855,15643.008,0.060,0.058,0.057,-0.001,-14.715,-1.275,-3.655,-0.257766923,-0.337474912,0.042868467,-0.361989465,0.07,19.66,-0.42,0.488,-13.748,5.26214925,6/23/2015,6/29/2015,6/17/2015,6/25/2014,5/27/2015,5/20/2015,3/25/2015
MNST,Monster Beverage Corporation,MNST.2Q15,2400,2420,2Q15,2015/2F,190.6,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.30,0.30,0.31,88.68,23.69,-3.16,1.234,44.673336,1.249,51.183334,1.175,42.823334,95.98274,19.522072,14.932632,7.725203,-0.5839884,1.120472,3.1,1.9,1.9,1.872910447,1.690462171,1.32853608,50.4,49.6,1.47,1.45,0.60566497,2246.42,2464.86,2854.1382,0.028,0.024,0.027,0.003,88.258,20.106,13.812,0.579039828,0.650978846,0.107928044,0.409755049,0.02,-1.62,-1.41,-0.767,-1.749,27.0527417,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
MRH,Montpelier Re Holdings Ltd.,MRH.2Q15,4800,4855,2Q15,2015/2F,11.9,07/27/2015,1,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.85,0.75,0.78,23.63,10.27,2.76,2.841,39.5,2.856,41.95,2.963,38.51,28.739285,8.932757,3.4780502,4.3810487,0.7450819,-0.06789565,3.4,3.5,4.4,2.398179747,2.69332489,3.076572024,39.3,38.1,2.00,2.00,0,706,740.3,755.1,0.072,0.068,0.077,0.009,24.358,8.188,3.546,-0.029538341,-0.220271086,-0.109583936,-0.220502648,0.00,-6.44,-2.87,13.371,9.423,6.954674221,7/24/2015,7/30/2015,7/20/2015,7/28/2014,6/29/2015,6/22/2015,4/27/2015
MCO,Moody's Corporation,MCO.2Q15,3200,3220,2Q15,2015/2F,93.1,07/24/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,1.21,1.22,1.23,23.16,12.68,4.01,4.910,107.96,4.935,112.74,4.785,107.5,20.661427,4.87442,2.4350405,6.618941,0.2373457,0.4737854,5.2,6.4,4.5,2.357912094,2.848804253,2.649621978,116.4,110.9,1.55,1.55,0.52223295,2972.5,3334.3,3546.632,0.045,0.044,0.045,0.001,14.042,4.637,1.961,-0.198909222,0.152915255,-0.17231516,-0.110094907,0.00,3.27,-4.79,-0.736,-2.009,19.31478553,7/23/2015,7/29/2015,7/17/2015,7/25/2014,6/26/2015,6/19/2015,4/24/2015
MOG.A,Moog Inc. Class A,MOG.A.2Q15,1300,1330,2Q15,2015/3F,10.9,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.95,0.94,0.96,-3.03,-4.53,-5.82,4.110,70.68,4.153,66.34,4.037,69.47,6.5719843,-4.505551,-7.720131,8.181036,-1.4202893,-1.3584554,3.5,3.2,2.4,1.762555092,1.978463418,0.751152867,73.6,74.8,2.00,2.00,0,2610.31,2648.38,2538.05,0.058,0.063,0.058,-0.004,-1.609,-3.085,-6.362,0.096356696,0.460339427,-0.109129299,1.346466571,0.00,10.94,1.63,0.133,-1.262,-2.768253579,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
MS,Morgan Stanley,MS.2Q15,4800,4840,2Q15,2015/2F,324.4,07/20/2015,1,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.73,0.73,0.73,19.98,-0.03,8.69,3.173,38.79,3.216,39.32,3.055,36.96,22.427034,6.3852787,-0.5312383,7.9026103,-0.08537769,0.6246805,1.5,1.3,1.5,0.843748923,0.962607711,0.888776928,40.4,39.6,1.63,1.62,0.4901325,32417,34275,36667.957,0.082,0.082,0.083,0.001,14.524,6.471,-1.156,0.117540003,0.01559172,-0.123475832,-0.050662887,0.01,2.85,-2.12,0.935,1.032,13.11335719,7/17/2015,7/23/2015,7/13/2015,7/21/2014,6/22/2015,6/15/2015,4/20/2015
MOS,Mosaic Company,MOS.2Q15,2200,2215,2Q15,2015/2F,181.9,08/04/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.90,0.90,0.91,-5.26,2.63,1.72,3.466,46.85,3.470,42.76,3.432,44.11,-2.4835527,-3.0605376,-8.729988,8.611059,0.065624714,1.1032343,1.7,1.7,1.0,2.040742036,2.376125829,1.275071153,51.8,51.9,1.48,1.48,0.57363003,9027.4,9055.8,9690.583,0.074,0.081,0.078,-0.003,-11.095,-3.126,-9.833,0,0.662212543,-0.14114732,0.600492672,0.00,21.18,0.10,0.070,-0.728,7.346334493,8/3/2015,8/7/2015,7/28/2015,8/5/2014,7/7/2015,6/30/2015,5/5/2015
MSI,"Motorola Solutions, Inc.",MSI.2Q15,1300,1330,2Q15,2015/2F,85.0,08/05/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.55,0.54,0.56,-13.87,-14.52,-13.99,3.572,57.34,3.617,59.58,3.464,58.75,-7.221037,1.4127731,3.4375072,6.8161726,1.2234449,1.2019515,2.4,2.4,2.6,1.849501501,1.675469272,1.857231935,59.0,59.8,1.88,2.00,0.591608,8696,5881,5828.25,0.062,0.061,0.059,-0.002,-14.037,0.189,2.236,0,-0.087476028,0.103870738,-0.004162341,-0.13,-0.97,1.41,2.748,-1.420,-32.97780589,8/4/2015,8/10/2015,7/29/2015,8/6/2014,7/8/2015,7/1/2015,5/6/2015
MRC,MRC Global Inc.,MRC.2Q15,3250,3255,2Q15,2015/2F,29.3,08/04/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.18,0.18,0.18,-45.42,1.91,30.30,0.792,15.44,0.785,13.33,0.792,16.6,-38.455315,-19.6988,-13.665801,8.611059,0.065624714,1.1032343,4.1,4.1,6.6,10.18393892,8.032532113,11.46700655,18.9,18.2,1.43,1.46,0.4952152,5230.79,5933.21,4859.073,0.051,0.059,0.048,-0.011,-47.066,-19.764,-14.769,0,-0.37737893,0.267836689,-0.111892116,-0.03,41.41,-3.63,2.496,1.389,-7.106326195,8/3/2015,8/7/2015,7/28/2015,8/5/2014,7/7/2015,6/30/2015,5/5/2015
MSM,"MSC Industrial Direct Co., Inc. Class A",MSM.2Q15,3250,3255,2Q15,2015/3F,33.7,07/07/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.94,0.97,1.09,-27.05,-14.13,-3.37,4.136,69.77,4.136,69.77,4.385,71.04,-24.319983,-1.787734,-0.527519,5.9847474,-0.6775558,-2.0808697,12.1,18.5,9.3,13.99880514,13.37355755,11.57564056,74.7,83.3,1.89,1.82,0.48748064,2457.64,2787.12,2936.52,0.059,0.059,0.062,0.002,-30.305,-1.110,1.553,-0.343911355,0.301113355,0.046752526,0.209333088,0.07,7.09,11.42,-2.622,-13.715,19.48535994,7/6/2015,7/10/2015,6/30/2015,7/8/2014,6/9/2015,6/2/2015,4/7/2015
MSCI,MSCI Inc. Class A,MSCI.2Q15,3200,3220,2Q15,2015/2F,36.6,07/30/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.55,0.55,0.55,34.24,29.74,0.39,2.403,61.55,2.413,66.55,2.315,61.19,37.060772,8.759605,5.1010847,7.8754663,0.6981969,-0.3256321,0.7,1.9,1.5,0.540373272,0.583285606,0.818905236,61.6,62.3,1.82,1.85,0.6030227,1035.66,996.68,1081.2715,0.039,0.036,0.038,0.002,29.185,8.061,5.427,-0.60255576,-0.496130901,-0.073570021,-0.340127223,-0.03,-7.40,1.15,-0.074,1.149,4.404099801,7/29/2015,8/4/2015,7/23/2015,7/31/2014,7/2/2015,6/25/2015,4/30/2015
MSGN,MSG Networks Inc. Class A,MSGN.2Q15,3400,3430,2Q15,2015/4F,13.8,08/20/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.41,0.38,0.37,33.69,10.94,-1.37,2.371,25.237576,2.464,23.20926,2.314,25.824005,27.597057,-10.125244,-8.124918,5.4660797,-2.3294687,-1.9743085,10.1,8.3,11.5,5.534346361,5.694361565,8.468190327,97.0,97.2,1.42,1.38,0.51492864,1340.81,1555.59,1595.8329,0.094,0.106,0.090,-0.017,22.131,-7.796,-6.151,0.214523755,-0.122033342,-0.02810064,-0.346454656,0.03,317.94,0.17,7.652,9.009,19.0200625,8/19/2015,8/25/2015,8/13/2015,8/21/2014,7/23/2015,7/16/2015,5/21/2015
MWA,"Mueller Water Products, Inc. Class A",MWA.2Q15,1200,1210,2Q15,2015/3F,10.7,07/31/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.14,0.15,0.15,5.32,-11.13,-7.61,0.518,9.1,0.525,8.35,0.499,9.66,18.652857,-13.5610695,-10.695189,8.181036,-1.4202893,-1.3584554,3.3,4.1,2.0,2.498376223,2.313780394,2.221983401,11.0,11.1,1.31,1.31,0.48038447,1120.8,1184.7,1206.42,0.057,0.063,0.052,-0.011,10.472,-12.141,-9.337,-0.203497582,0.671156392,0.07978105,0.124390138,0.00,32.24,0.75,-2.494,-3.591,7.639186296,7/30/2015,8/5/2015,7/24/2015,8/1/2014,7/3/2015,6/26/2015,5/1/2015
MUR,Murphy Oil Corporation,MUR.2Q15,2100,2105,2Q15,2015/2F,92.2,07/29/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,-0.53,-0.58,-0.64,-37.47,-17.72,-10.79,-1.458,41.57,-1.679,34.64,-1.741,49.19,-38.624104,-29.57918,-19.81482,5.7747602,0.2264142,-0.01860261,7.9,6.6,6.0,8.022591615,8.030749553,6.116835037,47.0,49.3,2.13,2.08,0.620083,5390.08,5476.08,3058.715,-0.035,-0.048,-0.035,0.013,-44.399,-29.806,-19.796,0.190428471,0.308377423,-0.001015838,0.311559257,0.05,35.68,4.96,-9.104,-17.205,-43.25288307,7/28/2015,8/3/2015,7/22/2015,7/30/2014,7/1/2015,6/24/2015,4/29/2015
MUSA,"Murphy USA, Inc.",MUSA.2Q15,3500,3540,2Q15,2015/2F,25.6,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.76,0.93,1.19,14.17,-18.94,-22.87,3.505,55.82,3.482,54.08,3.560,60.34,8.375931,-10.37454,-5.783969,7.6282024,0.8677006,1.2945294,5.3,5.3,5.6,4.860309587,4.811362032,5.058987679,70.0,74.0,1.50,1.50,0.5477226,18083.3,17209.9,14612.017,0.063,0.064,0.059,-0.005,0.748,-11.242,-7.078,0,-0.052487608,0.010173326,-0.039272302,0.00,29.44,5.71,-19.127,-36.584,-19.19607041,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
MYL,Mylan N.V.,MYL.2Q15,2300,2315,2Q15,2015/2F,648.6,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.90,0.89,0.92,31.61,20.38,14.34,4.367,67.86,4.428,56.35,4.302,70.39,51.322853,-19.946014,-19.63777,7.6282024,0.8677006,1.2945294,5.2,5.2,1.7,7.476716225,7.174174107,6.405041618,71.6,75.5,1.56,1.41,0.47871354,6909.14,7719.6,9705.549,0.064,0.079,0.061,-0.017,43.695,-20.814,-20.932,0,2.016730589,0.042171003,0.167317353,0.15,27.09,5.48,0.222,-2.053,40.47405321,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
MYGN,"Myriad Genetics, Inc.",MYGN.2Q15,2300,2320,2Q15,2015/4F,26.5,08/12/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.42,0.41,0.42,-12.67,-0.21,-3.98,1.757,33.99,1.754,33.2,1.760,34.07,-3.3546984,-2.5535643,-0.50943494,8.358288,0.009739399,2.4176836,71.2,22.5,34.9,43.22110782,42.45168588,43.13027954,34.1,34.7,1.90,1.90,0.78806895,613.165,778.216,720.48926,0.052,0.053,0.052,-0.001,-11.713,-2.563,-2.927,2.16589131,1.042447566,0.01812465,0.002105905,0.00,2.81,1.62,1.150,-1.235,17.50332455,8/11/2015,8/17/2015,8/5/2015,8/13/2014,7/15/2015,7/8/2015,5/13/2015
NBR,Nabors Industries Ltd.,NBR.2Q15,3100,3105,2Q15,2015/2F,105.0,08/05/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,-0.09,-0.08,-0.07,-50.87,11.17,5.71,-0.182,14.43,-0.208,12.26,-0.195,16.33,-50.840492,-24.92345,-10.836363,6.8161726,1.2234449,1.2019515,2.0,2.0,1.5,4.560575388,3.979135331,4.176764439,17.3,16.8,1.50,1.43,0.60172164,6248.63,6809.72,3732.5637,-0.013,-0.017,-0.012,0.005,-57.657,-26.147,-12.038,0,0.324526161,0.146122212,0.091891931,0.07,41.26,-2.99,11.794,28.242,-40.26588708,8/4/2015,8/10/2015,7/29/2015,8/6/2014,7/8/2015,7/1/2015,5/6/2015
NDAQ,"Nasdaq, Inc.",NDAQ.2Q15,4800,4840,2Q15,2015/2F,46.2,07/23/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.80,0.80,0.80,26.39,1.77,-4.18,3.394,48.81,3.425,51.87,3.387,49.76,18.33254,4.240358,1.1505485,6.098902,0.37828684,-0.03386736,4.6,5.1,4.0,2.824679893,2.964084494,3.363487563,53.3,53.0,1.57,1.47,0.6229729,1895,2067,2177.9883,0.070,0.066,0.068,0.002,12.234,3.862,1.184,-0.099921818,0.140645046,-0.047031251,-0.160193151,0.10,2.77,-0.58,0.189,-0.084,14.93341953,7/22/2015,7/28/2015,7/16/2015,7/24/2014,6/25/2015,6/18/2015,4/23/2015
NFG,National Fuel Gas Company,NFG.2Q15,2100,2110,2Q15,2015/3F,27.1,08/07/2015,5,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.55,0.52,0.52,-24.79,-15.30,-2.39,2.777,58.89,2.704,54.07,2.826,64.43,-22.583818,-16.079468,-7.1759644,7.725203,-0.5839884,1.120472,8.4,17.1,6.9,5.392163331,6.346822572,4.200255912,63.2,66.1,1.80,1.86,0.4830459,1829.55,2113.08,2115.2666,0.047,0.050,0.044,-0.006,-30.309,-15.495,-8.296,-0.511564341,0.221296721,-0.150415303,0.28377019,-0.06,16.82,4.71,4.792,4.812,15.61676915,8/6/2015,8/12/2015,7/31/2015,8/8/2014,7/10/2015,7/3/2015,5/8/2015
NHI,"National Health Investors, Inc.",NHI.2Q15,4800,4890,2Q15,2015/2F,11.6,08/06/2015,4,6/30/2015,6/30/2014,12/31/2014,3/31/2015,,0.86,0.90,-0.42,-10.95,-12.27,3.443,62.3,3.444,64.51,3.570,66.62,3.6428094,-3.167218,1.9598603,7.6282024,0.8677006,1.2945294,5.8,5.8,5.3,2.580050138,3.092592689,2.535473659,74.0,77.3,1.75,1.71,0.46291006,117.828,177.509,223.901,0.055,0.053,0.054,0.000,-3.985,-4.035,0.665,0,0.093750992,-0.165732317,0.017581125,0.04,14.71,4.39,0.000,0.000,90.02359371,8/5/2015,8/11/2015,7/30/2015,8/7/2014,7/9/2015,7/2/2015,5/7/2015
NATI,National Instruments Corporation,NATI.2Q15,3300,3310,2Q15,2015/2F,13.7,07/29/2015,3,6/30/2015,6/30/2014,12/31/2014,3/31/2015,,0.18,0.18,-9.05,-5.24,-8.05,0.973,29.46,0.988,27.39,0.920,29.19,-9.099293,-6.1665,-11.900938,5.7747602,0.2264142,-0.01860261,4.0,5.3,3.7,2.124095973,1.940226645,1.385549196,34.0,34.0,1.50,1.67,0.57735026,1172.55,1243.86,1242.7,0.033,0.036,0.032,-0.005,-14.874,-6.393,-11.882,-0.246731483,0.088793952,0.094766933,0.533035406,-0.17,24.13,0.00,0.000,0.000,5.982687305,7/28/2015,8/3/2015,7/22/2015,7/30/2014,7/1/2015,6/24/2015,4/29/2015
NOV,"National Oilwell Varco, Inc.",NOV.2Q15,3100,3110,2Q15,2015/2F,256.9,07/28/2015,2,6/30/2015,6/30/2014,12/31/2014,3/31/2015,0.64,0.66,0.73,-41.37,-26.32,-3.42,2.783,48.28,2.672,43.43,3.025,51.93,-42.117256,-16.368187,-11.457693,5.110228,0.002717972,-0.5871117,4.6,5.8,3.7,7.279771717,5.81985382,6.766358585,49.7,52.5,2.00,1.87,0.66779184,22767,21440,15971.363,0.058,0.062,0.058,-0.003,-47.227,-16.371,-10.871,-0.215745394,0.223915382,0.2508513,0.075877317,0.13,14.36,5.64,-3.541,-13.292,-29.8486274,7/27/2015,7/31/2015,7/21/2015,7/29/2014,6/30/2015,6/23/2015,4/28/2015
