unique_earnings_code,hvol_20_120_F,hvol_10_60_F,h30_v_imp30_F
EPD.1Q14,-0.017600000000000005,-0.1081,0.037900000000000045
RP.1Q14,-0.029799999999999993,-0.10699999999999998,0.05730000000000002
ON.1Q14,-0.043300000000000005,-0.10550000000000001,0.03899999999999998
DTE.1Q14,-0.010300000000000031,0.020699999999999996,0.036199999999999954
BEAV.1Q14,-0.023799999999999988,-0.0582,-0.005599999999999994
DDS.1Q14,-0.0021999999999999797,0.0040000000000000036,0.04040000000000002
PRLB.1Q14,-0.009799999999999975,0.03410000000000002,0.0023999999999999577
DORM.1Q14,-0.0006999999999999784,0.05790000000000001,0.025599999999999984
AAN.1Q14,0.00040000000000001146,-0.027600000000000013,0.02410000000000001
HME.1Q14,0.009500000000000008,-0.012999999999999956,0.03140000000000001
BMRN.1Q14,-0.007699999999999985,-0.05049999999999999,0.020199999999999996
SO.1Q14,-0.0019000000000000128,-0.04260000000000003,0.003300000000000025
CST.1Q14,-0.04250000000000001,-0.0817,0.003300000000000025
GMH.1Q14,-0.04049999999999998,-0.11509999999999998,0.011399999999999993
DAL.1Q14,-0.03860000000000002,-0.136,-0.002799999999999997
CONN.1Q14,-0.07270000000000001,-0.08659999999999998,-0.0007999999999999952
ATR.1Q14,-0.06080000000000002,-0.020199999999999996,0.0204
DAN.1Q14,-0.045400000000000024,0.0014000000000000123,-0.010599999999999998
CTL.1Q14,-0.0683,0.0049000000000000155,-0.0039000000000000146
ATGE.1Q14,-0.0758,0.00410000000000002,-0.009500000000000008
MCO.1Q14,-0.07399999999999998,0.001700000000000007,-0.03689999999999999
TTWO.1Q14,-0.05579999999999999,0.040199999999999986,-0.04930000000000001
OKS.1Q14,-0.0562,0.00470000000000001,-0.029600000000000015
TECH.1Q14,-0.0552,-0.031,-0.03570000000000001
TER.1Q14,-0.06059999999999996,-0.09239999999999998,-0.038599999999999995
NWL.1Q14,-0.059600000000000014,-0.09259999999999999,-0.05660000000000001
AEE.1Q14,-0.05989999999999998,-0.10550000000000001,-0.06289999999999998
AER.1Q14,-0.06240000000000001,-0.09639999999999999,-0.07309999999999997
CDW.1Q14,-0.0655,-0.1466,-0.08069999999999997
CE.1Q14,-0.0877,-0.1329,-0.07999999999999999
AVP.1Q14,-0.10830000000000001,-0.11410000000000001,-0.0802
PRU.1Q14,-0.1412,-0.1229,-0.07679999999999998
CPA.1Q14,-0.12819999999999998,-0.0933,-0.07819999999999996
BWLD.1Q14,-0.12510000000000002,-0.0917,-0.08249999999999999
APD.1Q14,-0.11199999999999999,-0.05160000000000001,-0.08020000000000002
ATI.1Q14,-0.12619999999999998,-0.04169999999999999,-0.08840000000000003
MPC.1Q14,-0.10700000000000001,-0.022299999999999986,-0.09049999999999997
ANRZQ.1Q14,-0.101,0.011399999999999993,-0.11509999999999998
CAM.1Q14,-0.08830000000000002,0.01959999999999998,-0.11910000000000001
DNKN.1Q14,-0.0733,0.034800000000000025,-0.1
HON.1Q14,-0.0726,0.015400000000000025,-0.10549999999999998
KIM.1Q14,-0.06390000000000001,-0.0012000000000000066,-0.12139999999999998
FTNT.1Q14,-0.0627,-0.0664,-0.13449999999999998
GBX.1Q14,-0.02779999999999999,0.007199999999999984,-0.03970000000000001
BRKR.1Q14,-0.0353,0.010199999999999987,-0.02990000000000001
OII.1Q14,-0.04199999999999998,0.006699999999999984,-0.030899999999999983
CVS.1Q14,-0.04880000000000001,0.008699999999999986,-0.01580000000000001
NEE.1Q14,-0.08630000000000002,0.019100000000000006,-0.004399999999999987
UPS.1Q14,-0.08579999999999999,0.021400000000000002,-0.01050000000000001
CAVM.1Q14,-0.08030000000000001,-0.08360000000000001,-0.001700000000000007
ABBV.1Q14,-0.0759,-0.0888,0.0020999999999999908
CNQR.1Q14,-0.07950000000000002,-0.08510000000000001,-0.008900000000000019
IPG.1Q14,-0.07729999999999998,-0.08460000000000001,-0.026800000000000018
PNC.1Q14,-0.0746,-0.1007,-0.017099999999999976
DNB.1Q14,-0.07339999999999999,-0.093,-0.050699999999999995
VFC.1Q14,-0.0625,-0.0983,-0.0504
AES.1Q14,-0.12,-0.084,-0.05629999999999999
BYI.1Q14,-0.09319999999999999,-0.031,-0.050199999999999995
ADM.1Q14,0.06620000000000001,0.1805,-0.005100000000000021
TLRD.1Q14,0.1271,0.2365,0.0466
SYNA.1Q14,0.1304,0.2559,0.07420000000000002
BR.1Q14,0.12919999999999998,0.265,0.09390000000000001
LLTC.1Q14,0.13520000000000001,0.2491,0.08489999999999998
ICLR.1Q14,0.14780000000000001,-0.025599999999999984,0.08380000000000001
RPM.1Q14,0.1477,-0.023900000000000005,0.07700000000000001
WBMD.1Q14,0.1596,-0.01780000000000001,0.1
APOL.1Q14,0.1583,-0.01630000000000001,0.10339999999999999
DHI.1Q14,0.1705,-0.0017999999999999683,0.10849999999999999
MKL.1Q14,0.17350000000000002,0.004599999999999993,0.0975
DG.1Q14,0.17190000000000003,-0.06330000000000002,0.09969999999999998
MYGN.1Q14,0.0748,-0.044399999999999995,0.10049999999999998
OZK.1Q14,-0.016399999999999998,-0.049699999999999994,0.09559999999999999
RGA.1Q14,-0.022699999999999998,-0.0864,0.08410000000000001
HCC.1.1Q14,-0.025499999999999995,-0.08940000000000001,0.09760000000000002
AMCX.1Q14,-0.02510000000000001,-0.1583,0.0826
SUSS.1Q14,-0.023899999999999977,-0.1582,0.0895
AGCO.1Q14,-0.0436,-0.1605,0.0753
BKW.1Q14,-0.042300000000000004,-0.10289999999999999,0.008599999999999997
PLL.1.1Q14,-0.04370000000000002,-0.09889999999999999,-0.051899999999999974
GMED.1Q14,-0.06710000000000002,-0.09789999999999999,-0.06190000000000001
DWDP.1Q14,-0.0635,-0.086,-0.0534
LNC.1Q14,-0.09169999999999999,-0.0923,-0.06470000000000001
SYY.1Q14,-0.07239999999999999,-0.06089999999999998,-0.0605
CBS.1Q14,-0.0723,-0.0753,-0.07980000000000001
BHGE.1Q14,-0.0676,-0.10389999999999999,-0.08020000000000002
WWE.1Q14,-0.056900000000000006,-0.0849,-0.0726
PCP.1Q14,-0.0552,-0.08530000000000001,-0.0874
LBTYA.1Q14,-0.0539,-0.10340000000000002,-0.08299999999999999
IR.1Q14,-0.054800000000000015,-0.10250000000000001,-0.10849999999999999
MDLZ.1Q14,-0.048600000000000004,-0.1182,-0.09889999999999999
KHC.1Q14,-0.05779999999999999,-0.12090000000000001,-0.1038
BTUUQ.1Q14,-0.0718,-0.1481,-0.1117
WCC.1Q14,-0.07270000000000001,-0.1616,-0.1182
XL.1Q14,-0.01730000000000001,-0.010599999999999998,-0.0010000000000000009
LSI.1.1Q14,-0.0005000000000000004,0.016699999999999993,0.018100000000000005
TYL.1Q14,-0.009200000000000014,0.05100000000000002,0.013499999999999984
KSU.1Q14,0.010800000000000004,0.09689999999999999,0.009699999999999986
APH.1Q14,0.008599999999999997,0.1182,0.010399999999999993
AVGO.1Q14,0.00789999999999999,0.1195,0.015300000000000008
DO.1Q14,0.015000000000000013,-0.0010000000000000009,0.01419999999999999
SPLS.1Q14,0.009200000000000014,0.006199999999999983,0.007099999999999995
CGNX.1Q14,0.009800000000000003,0.004699999999999982,0.006400000000000017
ARG.1Q14,0.007700000000000012,-0.06949999999999999,0.025300000000000017
SPG.1Q14,0.007800000000000001,-0.0917,0.01150000000000001
HSIC.1Q14,0.009399999999999992,-0.0883,0.013800000000000007
ABC.1Q14,0.02949999999999997,0.1232,0.01579999999999998
XPO.1Q14,0.021900000000000003,0.12259999999999999,0.03609999999999999
OHI.1Q14,0.021999999999999992,0.13990000000000002,0.055800000000000016
IP.1Q14,0.0247,0.13640000000000002,0.060700000000000004
IM.1Q14,0.02310000000000001,0.1416,0.030299999999999994
XLNX.1Q14,0.0348,0.020199999999999996,0.030099999999999988
SPB.1.1Q14,0.04500000000000001,-0.10069999999999998,0.0116
SNDK.1Q14,0.048100000000000004,-0.1009,0.016600000000000004
DXC.1Q14,-0.03560000000000002,-0.05630000000000002,0.009300000000000003
GPI.1Q14,-0.040799999999999975,-0.038000000000000006,0.024999999999999994
AFL.1Q14,-0.062,-0.0426,0.009500000000000008
BF.B.1Q14,-0.0665,-0.0401,0.023299999999999987
FIVE.1Q14,-0.0865,-0.03999999999999998,0.02639999999999998
PODD.1Q14,-0.0844,-0.049199999999999994,0.03190000000000001
CW.1Q14,-0.09540000000000001,-0.0994,-0.050699999999999995
PXD.1Q14,-0.006199999999999983,0.040699999999999986,-0.025999999999999995
GXP.1Q14,-0.01479999999999998,0.038699999999999984,-0.03899999999999998
ACGL.1Q14,-0.013499999999999984,0.03849999999999998,-0.03949999999999998
QEP.1Q14,-0.013499999999999984,0.027699999999999975,-0.040200000000000014
CNK.1Q14,-0.012199999999999989,0.041800000000000004,-0.058699999999999974
SMG.1Q14,-0.015899999999999997,0.05449999999999999,-0.051399999999999973
SITC.1Q14,-0.018000000000000016,0.06589999999999999,-0.04300000000000001
OPEN.1Q14,-0.031299999999999994,-0.1121,-0.048500000000000015
TSS.1Q14,-0.007599999999999996,-0.08850000000000001,-0.04830000000000001
BOBE.1Q14,0.008200000000000013,-0.0941,-0.04169999999999999
ITW.1Q14,0.07669999999999999,0.10369999999999999,-0.0050000000000000044
WMT.1Q14,0.07569999999999996,0.10199999999999998,-0.0018000000000000238
JEC.1Q14,0.07680000000000001,0.09559999999999999,-0.009099999999999997
MMS.1Q14,0.07159999999999997,0.0698,-0.007399999999999962
GWW.1Q14,0.028700000000000003,0.08089999999999997,-0.02780000000000002
RGLD.1Q14,0.03059999999999999,0.08230000000000001,-0.04729999999999998
AIG.1Q14,0.030099999999999988,0.07040000000000002,-0.03579999999999997
LEA.1Q14,0.03909999999999997,-0.1547,-0.04930000000000001
MTD.1Q14,0.04770000000000002,-0.12879999999999997,-0.04959999999999998
LO.1Q14,0.07780000000000001,-0.03260000000000002,-0.02579999999999999
CYT.1Q14,0.0726,-0.03160000000000002,-0.021399999999999975
TQNT.1Q14,0.07440000000000002,-0.027200000000000002,-0.047599999999999976
NUE.1Q14,0.08280000000000001,-0.026600000000000013,-0.03839999999999999
STI.1Q14,0.08869999999999997,0.0067000000000000115,-0.03889999999999999
ZG.1Q14,0.0,0.0716,-0.030299999999999994
BMS.1Q14,-0.001799999999999996,0.06460000000000002,-0.03150000000000003
ESRX.1Q14,0.0033999999999999864,0.019999999999999962,0.02579999999999999
ITRI.1Q14,0.029700000000000004,-0.02679999999999999,0.06540000000000001
ARRS.1Q14,0.02779999999999999,-0.055900000000000005,0.003500000000000003
CPB.1Q14,0.022199999999999998,-0.050199999999999995,0.003899999999999987
ZLTQ.1Q14,0.00839999999999999,-0.03589999999999999,0.017600000000000005
IRBT.1Q14,0.0252,0.015000000000000013,0.03140000000000001
WDR.1Q14,0.023999999999999994,-0.0020000000000000018,0.0358
UMPQ.1Q14,-0.0021000000000000185,0.008399999999999963,0.0295
WEN.1Q14,0.01579999999999998,0.03710000000000002,0.04249999999999998
NUVA.1Q14,0.008599999999999997,0.04460000000000003,0.052799999999999986
SJM.1Q14,-0.004399999999999987,-0.03209999999999999,0.029799999999999993
PNRA.1Q14,0.008400000000000019,-0.0199,0.03290000000000001
TDC.1Q14,-0.0126,-0.1356,0.0257
CTSH.1Q14,-0.0731,-0.04680000000000001,-0.033299999999999996
HII.1Q14,-0.08129999999999998,-0.08970000000000002,-0.041800000000000004
MHK.1Q14,-0.0597,-0.03989999999999999,-0.06490000000000001
INFA.1Q14,-0.0539,-0.03109999999999999,-0.07319999999999999
FHN.1Q14,-0.048000000000000015,-0.009199999999999986,-0.07060000000000002
CMG.1Q14,-0.016499999999999987,0.055499999999999966,-0.04630000000000001
EQR.1Q14,-0.021300000000000013,0.01369999999999999,-0.06249999999999997
GTLS.1Q14,-0.012299999999999978,0.020900000000000002,-0.1305
PRXL.1Q14,-0.0003999999999999837,0.05499999999999999,-0.09050000000000002
WPX.1Q14,-0.0008000000000000229,0.05930000000000002,-0.1036
SIVB.1Q14,0.005900000000000016,0.04780000000000001,-0.0811
ATML.1Q14,0.006200000000000011,-0.018000000000000016,-0.06659999999999999
VRTX.1Q14,0.0,-0.005299999999999999,-0.0703
EV.1Q14,0.0006999999999999784,0.0014000000000000123,-0.065
BGC.1Q14,0.0033999999999999864,-0.0978,-0.0723
CBST.1Q14,-0.01090000000000002,-0.1162,-0.07600000000000001
KEY.1Q14,-0.0012000000000000066,-0.03259999999999999,-0.0627
WYNN.1Q14,-0.00789999999999999,-0.03670000000000001,-0.0547
PL.1Q14,-0.045899999999999996,-0.0121,-0.04379999999999998
AYI.1Q14,-0.0257,0.0131,-0.06570000000000001
LXK.1Q14,0.0030999999999999917,0.06059999999999999,-0.0489
RF.1Q14,-0.01899999999999999,0.05980000000000002,-0.0539
TOL.1Q14,-0.02729999999999999,0.07160000000000002,-0.05529999999999999
WGL.1Q14,-0.02400000000000002,0.046999999999999986,-0.050799999999999984
CHK.1Q14,-0.02729999999999999,0.043800000000000006,-0.06709999999999999
TTC.1Q14,-0.026499999999999996,0.04100000000000001,-0.07599999999999998
TECD.1Q14,-0.037599999999999995,-0.01999999999999999,-0.06619999999999998
CAA.1Q14,-0.023400000000000004,-0.0857,-0.060000000000000026
LGF.A.1Q14,-0.02529999999999999,-0.07959999999999999,-0.08299999999999999
HMSY.1Q14,-0.042200000000000015,-0.1048,-0.0676
FLR.1Q14,-0.028299999999999992,-0.0524,-0.0008999999999999841
OLED.1Q14,-0.013399999999999995,-0.0023999999999999855,0.01100000000000001
JCI.1Q14,-0.038599999999999995,0.01040000000000002,0.002700000000000008
EOG.1Q14,-0.0615,0.015600000000000003,0.0029000000000000137
TRTN.1Q14,-0.060200000000000004,0.014600000000000002,0.0005999999999999894
CB.1Q14,-0.06709999999999999,0.014899999999999997,0.0034999999999999754
ODFL.1Q14,-0.048100000000000004,0.011800000000000005,-0.011400000000000021
LULU.1Q14,-0.04420000000000002,-0.07010000000000001,-0.017699999999999994
URI.1Q14,-0.03719999999999998,-0.0766,-0.029099999999999987
EBAY.1Q14,-0.030100000000000016,-0.05680000000000002,-0.032200000000000006
SUSQ.1Q14,-0.026400000000000007,-0.037599999999999995,-0.02210000000000001
SLCA.1Q14,-0.015199999999999991,-0.014899999999999997,-0.03509999999999999
RHI.1Q14,-0.04450000000000001,0.001700000000000007,-0.043399999999999994
STX.1Q14,-0.053200000000000025,-0.003599999999999992,-0.04730000000000001
TSCO.1Q14,-0.056599999999999984,-0.006400000000000017,-0.01849999999999999
D.1Q14,-0.052800000000000014,-0.027900000000000008,-0.026600000000000013
NSR.1Q14,0.0020000000000000018,0.028999999999999998,-0.00010000000000001674
UNM.1Q14,0.0252,0.07659999999999997,0.015500000000000014
HD.1Q14,0.024900000000000005,0.07669999999999999,0.011200000000000015
SVU.1Q14,0.02400000000000002,0.08330000000000001,-0.0066000000000000225
RLGY.1Q14,0.018100000000000005,0.0867,-0.024400000000000005
PF.1Q14,0.014000000000000012,0.08349999999999999,-0.021300000000000013
KEX.1Q14,0.0030999999999999917,-0.09169999999999999,-0.026600000000000013
ANTM.1Q14,0.013800000000000007,-0.0777,-0.012799999999999978
GGP.1Q14,0.009599999999999997,-0.0893,-0.026600000000000013
CHTR.1Q14,-0.05429999999999999,-0.06100000000000001,-0.04719999999999999
TWTC.1Q14,-0.08319999999999998,-0.0626,-0.05249999999999999
BERY.1Q14,-0.0787,-0.050900000000000015,-0.0413
BDX.1Q14,-0.0828,-0.05390000000000002,-0.05529999999999999
KAR.1Q14,-0.08990000000000001,-0.05760000000000001,-0.0524
CINF.1Q14,-0.08770000000000001,-0.06479999999999998,-0.060100000000000015
ASB.1Q14,-0.08679999999999999,-0.08470000000000001,-0.1078
ODP.1Q14,-0.04980000000000001,-0.0067000000000000115,-0.0838
THO.1Q14,-0.04669999999999999,-0.0005999999999999894,-0.0644
TMH.1Q14,-0.04630000000000001,-0.0010000000000000009,-0.08310000000000001
XEC.1Q14,-0.047000000000000014,-0.0012000000000000066,-0.0773
EIX.1Q14,-0.049100000000000005,-0.007200000000000012,-0.1222
F.1Q14,-0.03309999999999999,0.017600000000000005,-0.05499999999999999
AGN.1Q14,-0.03259999999999999,0.012699999999999989,-0.04880000000000001
VAR.1Q14,-0.03219999999999998,-0.018600000000000005,-0.04830000000000001
GES.1Q14,-0.0305,-0.039900000000000005,-0.0504
WAL.1Q14,-0.026600000000000013,-0.017100000000000004,-0.04730000000000001
CBRL.1Q14,-0.023400000000000004,-0.011400000000000021,-0.04630000000000001
HAS.1Q14,-0.023200000000000026,-0.009300000000000003,-0.041800000000000004
SNV.1Q14,-0.026600000000000013,-0.0455,-0.057499999999999996
NTRS.1Q14,-0.030699999999999977,-0.042499999999999996,-0.05929999999999999
GS.1Q14,-0.045899999999999996,-0.04000000000000001,-0.054900000000000004
KOG.1Q14,-0.043300000000000005,-0.03620000000000001,-0.05679999999999999
YUM.1Q14,-0.04290000000000001,-0.04709999999999999,-0.06
TKR.1Q14,-0.028200000000000003,-0.037000000000000005,-0.05730000000000002
TXI.1Q14,-0.022400000000000003,-0.03610000000000001,-0.061700000000000005
MXIM.1Q14,-0.045,-0.012800000000000006,-0.060700000000000004
TWC.1Q14,-0.042800000000000005,-0.0034999999999999892,-0.0653
HAIN.1Q14,-0.04229999999999999,-0.0029,-0.0789
RE.1Q14,-0.021900000000000003,0.03340000000000001,-0.07599999999999998
UBNT.1Q14,-0.023900000000000005,0.019199999999999995,-0.0763
PCG.1Q14,-0.03459999999999999,0.014300000000000007,-0.08549999999999999
CUBE.1Q14,0.0542,0.13820000000000002,0.030199999999999977
PBI.1Q14,0.05399999999999999,0.1388,0.029200000000000004
JLL.1Q14,0.050799999999999984,0.08909999999999998,0.034900000000000014
KR.1Q14,0.05740000000000001,0.08169999999999997,0.023799999999999988
DKS.1Q14,0.05379999999999999,0.09070000000000003,0.014600000000000002
CBOE.1Q14,0.052299999999999985,0.0809,0.01730000000000001
SCCO.1Q14,0.0519,-0.07899999999999999,0.022799999999999987
PPL.1Q14,0.06009999999999999,-0.053099999999999994,0.03090000000000001
ENDP.1Q14,0.0348,-0.04479999999999999,0.024300000000000016
ETR.1Q14,0.041800000000000004,-0.0644,0.02830000000000002
SDOCQ.1Q14,0.057999999999999996,-0.0363,0.0237
ADP.1Q14,-0.04160000000000001,-0.03409999999999999,0.018000000000000016
KATE.1Q14,-0.009999999999999981,0.011700000000000016,-0.049699999999999994
SPLK.1Q14,-0.018299999999999983,-0.00839999999999999,-0.0542
XRAY.1Q14,-0.006500000000000006,-0.03539999999999999,-0.05080000000000001
PCL.1Q14,-0.002599999999999991,-0.035500000000000004,-0.053299999999999986
CPRT.1Q14,-0.0015000000000000013,-0.038000000000000006,-0.051699999999999996
QLIK.1Q14,-0.018500000000000016,-0.0426,-0.05360000000000001
ALGT.1Q14,-0.019100000000000006,-0.05790000000000001,-0.06839999999999999
TGI.1Q14,-0.011399999999999993,-0.040100000000000025,-0.059
TPR.1Q14,-0.008200000000000013,-0.04600000000000001,-0.05120000000000002
HDS.1Q14,-0.019600000000000006,-0.05270000000000001,-0.050799999999999984
CVX.1Q14,-0.0295,-0.0807,-0.05560000000000001
XLS.1Q14,-0.03059999999999999,-0.0605,-0.0766
ATW.1Q14,-0.0324,-0.060300000000000006,-0.08389999999999997
GE.1Q14,-0.0348,-0.047299999999999995,-0.09309999999999999
MELI.1Q14,-0.037000000000000005,-0.0397,-0.09079999999999999
S.1Q14,-0.0397,-0.04790000000000001,-0.09770000000000001
CNP.1Q14,-0.023900000000000005,-0.015200000000000019,-0.10040000000000002
XYL.1Q14,-0.01820000000000002,-0.004200000000000009,-0.09709999999999999
VAL.1Q14,-0.02009999999999998,0.0069999999999999785,-0.09510000000000002
DCP.1Q14,-0.02059999999999998,0.0068999999999999895,-0.09239999999999998
LPLA.1Q14,-0.018700000000000022,0.005999999999999978,-0.10089999999999999
CSX.1Q14,-0.037500000000000006,-0.0032000000000000084,-0.09440000000000001
APA.1Q14,-0.0398,0.001899999999999985,-0.09490000000000001
SALE.1Q14,-0.0422,-0.028399999999999995,-0.10899999999999999
CRZO.1Q14,-0.041999999999999996,-0.0721,-0.1099
DFS.1Q14,-0.029500000000000012,-0.0431,-0.11439999999999999
UAA.1Q14,-0.022700000000000026,-0.006599999999999995,-0.1131
MAS.1Q14,-0.022699999999999998,-0.0020000000000000018,-0.12179999999999999
RAI.1Q14,-0.012899999999999995,0.028499999999999998,-0.1388
MDR.1Q14,0.0005000000000000004,0.04749999999999999,-0.12610000000000002
PII.1Q14,-0.01479999999999998,0.0499,-0.12190000000000001
AUXL.1Q14,0.06740000000000002,0.16319999999999998,0.020200000000000023
FL.1Q14,0.08270000000000002,0.1752,0.02890000000000001
SODA.1Q14,0.08200000000000002,0.1707,0.04520000000000002
TEX.1Q14,0.0943,0.14090000000000003,0.05680000000000002
JWN.1Q14,0.09549999999999997,0.14939999999999998,0.0582
WBS.1Q14,0.09509999999999996,0.1468,0.050799999999999984
NPSP.1Q14,0.09240000000000001,0.015600000000000003,0.05740000000000001
IDXX.1Q14,0.0582,-0.05719999999999999,0.05600000000000002
RS.1Q14,0.057499999999999996,-0.0894,0.064
CIEN.1Q14,0.062200000000000005,-0.0802,0.061799999999999994
LHO.1Q14,-0.023400000000000004,-0.07889999999999998,0.0519
PSX.1Q14,-0.06760000000000001,-0.0828,0.05379999999999999
WDAY.1Q14,-0.06130000000000001,-0.04569999999999999,0.04869999999999999
JOY.1Q14,-0.0532,-0.0939,-0.0688
CRI.1Q14,-0.029799999999999993,-0.07579999999999999,-0.0643
TEN.1Q14,-0.03210000000000002,-0.06809999999999998,-0.06340000000000001
MS.1Q14,-0.030099999999999988,-0.0746,-0.0635
YNDX.1Q14,-0.05629999999999999,-0.0646,-0.0685
ORLY.1Q14,-0.038300000000000015,-0.051699999999999996,-0.0532
FCS.1Q14,-0.03860000000000001,-0.07339999999999999,-0.05639999999999999
UPLMQ.1Q14,-0.029099999999999987,-0.06599999999999999,-0.05260000000000001
SRE.1Q14,-0.028499999999999998,-0.0861,-0.06259999999999999
BX.1Q14,-0.028599999999999987,-0.07909999999999999,-0.07800000000000001
GM.1Q14,-0.0295,-0.08959999999999999,-0.0771
USG.1Q14,-0.02059999999999998,-0.07019999999999998,-0.07410000000000001
INTU.1Q14,-0.03890000000000002,-0.01390000000000001,-0.07499999999999998
GD.1Q14,-0.048500000000000015,-0.0020000000000000018,-0.05650000000000001
