ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
FNGN,"Financial Engines, Inc.",FNGN.4Q15,4800,4845,4Q15,2015/4F,13.2,02/19/2016,5,12/31/2015,0.24,0.24,0.24,1.132,33.67,1.157,25.29,1.107,35.22,-27.348644,-28.194206,-7.9023957,-10.168457,-10.996294,-0.8376479,24.9,37.8,39.8,20.0588895,19.97747695,20.6178445,38.0,40.8,1.50,1.57,0.83666,238.958,281.92,310.3988,0.034,0.046,0.031,-0.014,-17.180,-17.198,-7.065,-0.341417116,-0.373342048,0.004075217,-0.027110254,-0.07,50.26,7.24,-0.452,-0.282,29.89680195,2/18/2016,2/24/2016,2/12/2016,2/20/2015,1/22/2016,1/15/2016,11/20/2015
LM,"Legg Mason, Inc.",LM.4Q15,4800,4845,4Q15,2015/3F,46.8,01/22/2016,5,12/31/2015,0.71,0.71,0.73,3.176,39.23,3.076,32,3.145,45.56,-27.701843,-29.762953,-15.455741,0.19904375,-9.648317,-6.4083576,5.4,5.3,3.1,4.259819113,5.289523547,5.098530726,45.9,50.2,1.44,1.56,0.5123475,2741.75,2819.1,2737.2256,0.081,0.096,0.069,-0.027,-27.901,-20.115,-9.047,0.015358905,0.724957447,-0.194668655,-0.164500649,-0.13,43.51,9.21,-0.517,-2.605,-0.165018692,1/21/2016,1/27/2016,1/15/2016,1/23/2015,12/25/2015,12/18/2015,10/23/2015
OZK,Bank OZK,OZK.4Q15,4800,4810,4Q15,2015/4F,39.5,01/15/2016,5,12/31/2015,0.56,0.56,0.55,2.443,49.46,2.458,45.81,2.339,45.87,46.726192,-0.13079643,-7.603872,-0.9718895,-5.832398,-4.647279,7.7,11.1,10.0,9.340873376,8.547216288,8.952162246,55.3,49.5,1.56,1.56,0.4955156,265.456,355.377,482.4084,0.049,0.054,0.051,-0.003,47.698,5.702,-2.957,-0.300368234,-0.224318105,0.092855622,0.043420921,0.00,20.74,-10.51,0.192,0.871,81.72819601,1/14/2016,1/20/2016,1/8/2016,1/16/2015,12/18/2015,12/11/2015,10/16/2015
WEN,Wendy's Company,WEN.4Q15,3400,3435,4Q15,2015/4F,37.7,02/09/2016,2,12/31/2015,0.11,0.11,0.11,0.364,10.77,0.369,10.37,0.357,9.57,-8.600187,8.359456,-1.1439443,-6.794369,-8.91698,-5.734104,6.2,9.5,7.6,11.81762436,9.720614674,9.992960745,11.6,11.3,1.47,1.63,0.6242643,2487.41,2061.06,1874.125,0.034,0.036,0.037,0.002,-1.806,17.276,4.590,-0.342291669,-0.179400786,0.215728096,0.182594895,-0.16,12.18,-2.65,2.078,3.950,-24.65556543,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
SRCL,"Stericycle, Inc.",SRCL.4Q15,3350,3370,4Q15,2015/4F,130.4,02/05/2016,5,12/31/2015,1.08,1.08,1.09,5.057,120.6,5.065,120.35,5.000,125.88,-9.178895,-4.393071,-0.207299,-6.9965067,-7.863307,-5.16119,7.8,7.5,2.2,5.347867874,4.854010161,4.747806698,136.9,141.8,1.56,1.53,0.47871354,2142.8,2555.6,2998.5217,0.042,0.042,0.040,-0.002,-2.182,3.470,4.954,0.03416478,2.53724813,0.101742208,0.126387028,0.03,13.77,3.54,-0.210,-1.427,39.93474426,2/4/2016,2/10/2016,1/29/2016,2/6/2015,1/8/2016,1/1/2016,11/6/2015
NUVA,"NuVasive, Inc.",NUVA.4Q15,2300,2325,4Q15,2015/4F,24.9,02/12/2016,5,12/31/2015,0.31,0.30,0.30,1.474,54.11,1.517,41.45,1.443,50.74,4.469037,-18.309027,-21.092707,-10.832018,-7.3210716,-2.2102594,4.4,7.9,3.7,6.824906504,5.415618222,5.490638461,60.4,58.4,1.36,1.38,0.47809145,685.173,762.415,811.085,0.027,0.037,0.028,-0.008,15.301,-10.988,-18.882,-0.444470115,0.200071818,0.260226667,0.243007813,-0.02,45.81,-3.31,0.113,0.113,18.37667275,2/11/2016,2/17/2016,2/5/2016,2/13/2015,1/15/2016,1/8/2016,11/13/2015
QEP,"QEP Resources, Inc.",QEP.4Q15,2100,2105,4Q15,2015/4F,48.6,02/25/2016,4,12/31/2015,-0.12,-0.11,-0.07,-1.198,13.4,-1.636,10.57,-1.003,16.38,-43.4803,-35.470085,5.383849,-10.830534,-8.53076,2.704668,2.5,3.3,3.4,8.365805398,7.401311454,6.490959449,16.6,20.4,1.47,1.50,0.48057505,2935.8,3414.3,2341.6472,-0.089,-0.155,-0.061,0.094,-32.650,-26.939,2.679,-0.25043894,-0.255746591,0.130313925,0.288839572,-0.03,57.45,22.48,11.351,67.826,-20.23819061,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
COL,"Rockwell Collins, Inc.",COL.4Q15,1300,1330,4Q15,2016/1F,56.7,01/22/2016,5,12/31/2015,1.00,0.94,1.12,5.461,92.3,5.511,85.85,5.403,86.85,5.810225,-1.1514127,-2.6423275,0.19904375,-9.648317,-6.4083576,10.2,5.8,6.7,4.070628433,4.0981696,3.632986381,98.4,96.2,1.45,1.45,0.6048053,4979,5244,5342.666,0.059,0.064,0.062,-0.002,5.611,8.497,3.766,0.765910642,0.535708039,-0.006720358,0.120463444,0.00,14.59,-2.22,6.028,-10.887,7.303996787,1/21/2016,1/27/2016,1/15/2016,1/23/2015,12/25/2015,12/18/2015,10/23/2015
TNK,Teekay Tankers Ltd. Class A,TNK.4Q15,4600,4625,4Q15,2015/4F,17.0,02/18/2016,4,12/31/2015,0.42,0.42,0.46,1.555,6.88,1.446,3.9,1.569,7.05,-25.65359,-44.68085,-11.363638,-11.44616,-12.339568,-4.7505198,2.2,2.4,2.4,4.638270334,4.203417356,5.186039155,8.8,10.7,1.46,1.17,0.72168785,170.087,235.593,488.59723,0.226,0.371,0.223,-0.148,-14.207,-32.341,-6.613,-0.082597604,-0.074251817,0.103452249,-0.105623734,0.29,126.81,20.55,-0.071,-8.946,187.2631242,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
EWBC,"East West Bancorp, Inc.",EWBC.4Q15,4800,4810,4Q15,2015/4F,35.3,01/28/2016,4,12/31/2015,0.65,0.65,0.65,2.846,41.56,2.868,33.72,2.816,41.35,13.180828,-18.452232,-20.189344,0.64446926,-10.811817,-9.538245,1.9,2.4,1.9,1.381904015,1.22229785,1.330788342,47.3,46.8,1.29,1.38,0.46880722,863.725,1029.16,1128.09,0.068,0.085,0.068,-0.017,12.536,-7.640,-10.651,-0.221850956,-0.016862081,0.130578783,0.03841007,-0.10,40.12,-1.06,0.048,-0.228,30.60754291,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
PLKI,"Popeyes Louisiana Kitchen, Inc.",PLKI.4Q15,3400,3435,4Q15,2015/4F,11.3,02/24/2016,3,12/31/2015,0.41,0.42,0.41,2.231,58.5,2.308,61.85,2.198,57.39,-11.037302,7.7713847,4.5823455,-11.403161,-8.12304,3.6468625,6.0,8.5,6.9,5.633747641,5.406386503,3.991637475,65.6,63.1,1.44,1.57,0.52704626,206,235.6,261.2,0.038,0.037,0.038,0.001,0.366,15.894,0.935,-0.297683928,-0.134513234,0.042054178,0.411387601,-0.13,6.00,-3.78,-0.701,0.115,26.7961165,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
OIS,"Oil States International, Inc.",OIS.4Q15,3100,3110,4Q15,2015/4F,29.3,02/18/2016,4,12/31/2015,-0.01,-0.01,-0.01,-0.156,27.25,-0.254,22.36,-0.049,29.9,-40.28777,-25.21739,-14.525991,-11.44616,-12.339568,-4.7505198,3.0,3.4,3.2,8.699984793,4.856604375,5.152070672,31.3,32.1,1.63,1.65,0.48327282,2670.16,1819.6,1110.1592,-0.006,-0.011,-0.002,0.010,-28.842,-12.878,-9.775,-0.141441212,-0.070313935,0.791371938,0.688638481,-0.02,39.76,2.61,2.127,10.653,-58.42349522,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
MCK,McKesson Corporation,MCK.4Q15,3250,3270,4Q15,2015/3F,351.2,01/28/2016,4,12/31/2015,3.13,3.18,3.18,14.043,197.23,13.413,170.45,13.765,186.25,-10.158068,-8.483225,-14.522844,0.64446926,-10.811817,-9.538245,1.5,1.4,1.4,1.312986541,0.819424575,1.227550391,212.1,234.8,1.20,1.10,0.3769685,137609,179045,192569.69,0.071,0.079,0.074,-0.005,-10.803,2.329,-4.985,0.088168791,0.117635188,0.602327513,0.069598894,0.10,24.41,10.74,-1.400,-1.458,39.93974958,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
NMBL,"Nimble Storage, Inc.",NMBL.4Q15,1300,1345,4Q15,2015/4F,25.3,03/04/2016,5,12/31/2015,-0.12,-0.12,-0.12,-0.446,9.2,-0.448,7.54,-0.408,11.2,-72.28,-32.67857,14.7640705,-9.715933,-6.983453,0.5212784,3.0,3.0,1.0,9.686790784,9.901046525,6.695189656,13.6,17.3,1.52,1.56,0.50917506,125.733,227.673,320.47418,-0.048,-0.059,-0.036,0.023,-62.564,-25.695,14.243,0,2.130744352,-0.021639707,0.446828437,-0.04,79.74,27.38,2.361,2.993,154.8847001,3/3/2016,3/9/2016,2/26/2016,3/6/2015,2/5/2016,1/29/2016,12/4/2015
ALJ,"Alon USA Energy, Inc.",ALJ.4Q15,2100,2120,4Q15,2015/4F,15.5,02/25/2016,4,12/31/2015,-0.19,-0.19,-0.17,0.799,14.84,0.521,10.4,0.860,17.88,-13.049746,-41.83445,-11.5646305,-10.830534,-8.53076,2.704668,9.4,9.6,10.9,27.85957995,30.02774734,29.19597159,15.4,19.5,2.14,2.14,0.45226702,7046.38,6779.45,4207.042,0.054,0.050,0.048,-0.002,-2.219,-33.304,-14.269,-0.017916193,-0.140119624,-0.072205463,-0.045773152,0.00,47.84,26.83,3.014,18.013,-40.29498835,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
RHI,Robert Half International Inc.,RHI.4Q15,3200,3235,4Q15,2015/4F,52.3,02/03/2016,3,12/31/2015,0.70,0.70,0.70,3.072,47.14,3.089,43.28,3.017,52.74,-26.312346,-17.937052,-8.922565,-2.9701293,-10.709011,-8.867913,0.9,1.9,1.8,0.886240065,0.994293197,1.481395474,57.5,59.5,1.53,1.53,0.6182974,4245.89,4695.01,5100.33,0.065,0.071,0.057,-0.014,-23.342,-7.228,-0.055,-0.51297233,-0.468216472,-0.108673309,-0.401753225,0.00,32.94,3.48,0.047,0.168,20.12393161,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
AMCX,AMC Networks Inc. Class A,AMCX.4Q15,3400,3415,4Q15,2015/4F,66.1,02/25/2016,4,12/31/2015,1.21,1.25,1.22,5.730,74.68,5.834,65.06,5.637,82.22,-2.426982,-20.87084,-11.902505,-10.830534,-8.53076,2.704668,10.2,8.1,5.8,10.30852527,11.5228785,12.69216996,84.5,84.9,1.39,1.39,0.488164,1591.85,2175.64,2577.401,0.077,0.090,0.069,-0.021,8.404,-12.340,-14.607,0.259272936,0.76078305,-0.105386274,-0.187804347,0.00,29.83,0.56,-3.269,-0.744,61.91230329,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
QGEN,QIAGEN NV,QGEN.4Q15,2300,2325,4Q15,2015/4F,24.5,02/03/2016,3,12/31/2015,0.34,0.34,0.35,1.228,28.714523,1.186,23.283169,1.213,25.972883,16.578722,-10.355854,-18.79754,-2.9701293,-10.709011,-8.867913,5.9,5.6,2.6,1.732750739,1.64211553,1.792945588,27.5,27.6,1.82,1.85,0.5422491,1301.98,1344.77,1284.2693,0.043,0.051,0.047,-0.004,19.549,0.353,-9.930,0.044681982,1.236960854,0.055194173,-0.03357316,-0.03,18.30,0.27,-2.366,-2.792,-1.360289713,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
NOV,"National Oilwell Varco, Inc.",NOV.4Q15,3100,3110,4Q15,2015/4F,195.1,02/03/2016,3,12/31/2015,0.44,0.46,0.46,1.440,33.49,1.251,31.1,1.745,39.89,-40.11084,-22.035593,-7.824546,-2.9701293,-10.709011,-8.867913,7.7,12.1,6.3,10.18114381,10.65537572,10.00128243,35.5,38.6,1.99,2.01,0.54874563,22767,21440,15087.204,0.043,0.040,0.044,0.004,-37.141,-11.327,1.043,-0.361439905,0.221505882,-0.044506353,0.017983832,-0.03,13.99,8.74,-3.034,-4.602,-33.73213862,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
NXPI,NXP Semiconductors NV,NXPI.4Q15,1300,1305,4Q15,2015/4F,410.7,02/04/2016,4,12/31/2015,1.04,1.02,1.08,5.533,84.25,5.750,70.28,5.288,79.5,-2.900213,-11.597485,-16.5816,-6.2579927,-10.177458,-7.521206,3.8,3.8,2.2,2.870016246,2.689719116,7.761233945,105.6,102.4,1.12,1.11,0.2986079,4815,5647,6034.7964,0.066,0.082,0.067,-0.015,3.358,-1.420,-9.060,0,0.741138826,0.067031955,-0.630211347,0.01,50.29,-3.09,1.555,-4.265,25.33325857,2/3/2016,2/9/2016,1/28/2016,2/5/2015,1/7/2016,12/31/2015,11/5/2015
ONB,Old National Bancorp,ONB.4Q15,4800,4810,4Q15,2015/4F,11.5,02/01/2016,1,12/31/2015,0.28,0.28,0.27,1.042,13.56,1.003,11.29,1.031,14.33,-1.7937183,-21.214235,-18.306797,-0.8202076,-11.1290455,-8.959031,4.6,9.8,4.4,5.135923938,5.158650407,4.466484267,13.9,14.6,1.90,1.90,0.31622776,519.058,548.498,585.975,0.077,0.089,0.072,-0.017,-0.974,-10.085,-9.348,-0.52711448,0.046428611,-0.004405507,0.149880674,0.00,23.51,4.38,-0.397,2.033,12.89200821,1/29/2016,2/4/2016,1/25/2016,2/2/2015,1/4/2016,12/28/2015,11/2/2015
DFS,Discover Financial Services,DFS.4Q15,4800,4810,4Q15,2015/4F,174.2,01/28/2016,4,12/31/2015,1.30,1.31,1.31,5.707,53.62,5.722,48.42,5.640,56.94,-2.224654,-14.96312,-11.593944,0.64446926,-10.811817,-9.538245,2.2,2.9,2.4,1.769741769,1.779150247,1.679463631,66.3,67.5,1.17,1.23,0.3555795,8224,8489.714,8753.09,0.106,0.118,0.099,-0.019,-2.869,-4.151,-2.056,-0.238932509,-0.078065444,-0.005288187,0.053754149,-0.07,36.89,1.87,-1.082,-1.250,6.433487354,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
JEC,Jacobs Engineering Group Inc.,JEC.4Q15,3100,3115,4Q15,2016/1F,46.0,02/03/2016,3,12/31/2015,0.66,0.69,0.80,3.185,41.95,3.186,37.46,3.358,41.57,1.834166,-9.886938,-11.6925955,-2.9701293,-10.709011,-8.867913,4.7,3.2,4.3,2.749156423,3.241969738,3.924153627,46.3,46.2,1.73,1.67,0.6381511,12695.1,12114.8,12026.4375,0.076,0.085,0.081,-0.004,4.804,0.822,-2.825,0.470743974,0.106509747,-0.152010461,-0.299426912,0.06,23.58,-0.25,-4.079,-17.738,-5.26709124,2/2/2016,2/8/2016,1/27/2016,2/4/2015,1/6/2016,12/30/2015,11/4/2015
VMW,"VMware, Inc. Class A",VMW.4Q15,3300,3308,4Q15,2015/4F,186.3,01/27/2016,3,12/31/2015,1.25,1.25,1.25,4.176,56.57,4.199,49.19,4.195,60.9,-24.020784,-19.22825,-14.452177,2.5777936,-11.327952,-10.081095,9.5,6.4,5.7,17.15559576,15.45535913,8.362679639,71.7,78.0,1.71,1.72,0.4371172,5207,6035,6622.061,0.074,0.085,0.069,-0.016,-26.599,-7.900,-4.371,0.467384603,0.668746669,0.110009519,1.051447203,-0.01,45.86,8.73,-0.235,-0.057,27.17612829,1/26/2016,2/1/2016,1/20/2016,1/28/2015,12/30/2015,12/23/2015,10/28/2015
FDS,FactSet Research Systems Inc.,FDS.4Q15,3200,3220,4Q15,2016/1F,51.7,12/15/2015,2,12/31/2015,1.47,1.47,1.49,6.437,162.57,6.406,172.38,6.291,166.36,24.839878,3.6186576,-1.6039729,3.8107872,3.8968563,-1.0115623,6.7,6.7,8.9,4.956454232,5.626209639,7.178468992,161.7,159.1,2.00,1.94,0.35355338,920.335,1006.76,1133.9781,0.040,0.037,0.038,0.001,21.029,-0.278,-0.592,-0.00165121,-0.251863338,-0.119042028,-0.309538811,0.06,-6.20,-1.61,-0.101,-1.463,23.2136233,12/14/2015,12/18/2015,12/8/2015,12/16/2014,11/17/2015,11/10/2015,9/15/2015
ICE,"Intercontinental Exchange, Inc.",ICE.4Q15,4800,4840,4Q15,2015/4F,187.1,02/04/2016,4,12/31/2015,0.60,0.60,0.59,2.839,51.252003,2.865,50.908,2.740,52.3,12.539291,-2.661562,-0.671196,-6.2579927,-10.177458,-7.521206,1.1,1.1,1.8,1.316438407,1.158985613,1.382944236,57.2,56.8,1.32,1.36,0.50581414,1674,3092,3326.4814,0.055,0.056,0.052,-0.004,18.797,7.516,6.850,0,-0.39133914,0.135853968,-0.048090029,-0.04,12.33,-0.71,0.595,2.003,98.71454002,2/3/2016,2/9/2016,1/28/2016,2/5/2015,1/7/2016,12/31/2015,11/5/2015
RBC,Regal Beloit Corp,RBC.4Q15,1200,1210,4Q15,2015/4F,15.1,02/09/2016,2,12/31/2015,1.10,1.11,1.13,5.623,58.52,5.598,54.54,5.642,63.76,-24.150688,-14.460474,-4.8333645,-6.794369,-8.91698,-5.734104,2.7,6.6,6.9,3.412190881,3.455336013,4.120956609,74.2,78.6,1.57,1.62,0.47463116,3095.7,3257.1,3576.6162,0.096,0.103,0.088,-0.014,-17.356,-5.543,0.901,-0.59360856,-0.613903644,-0.012486523,-0.171990583,-0.04,36.05,5.93,-0.935,-2.744,15.53497432,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
TILE,"Interface, Inc.",TILE.4Q15,1200,1230,4Q15,2015/4F,11.6,02/25/2016,4,12/31/2015,0.29,0.30,0.29,1.347,19.14,1.365,17.02,1.319,20.33,-17.97809,-16.281355,8.338642,-10.830534,-8.53076,2.704668,1.6,1.6,1.3,1.504731555,1.500884891,1.614100794,24.2,25.8,1.13,1.13,0.35355338,959.989,1003.9,1018.095,0.070,0.080,0.065,-0.015,-7.148,-7.751,5.634,-0.00259747,0.277084079,0.002562931,-0.067758618,0.00,41.99,6.90,-3.138,-0.977,6.052777688,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
TWO,Two Harbors Investment Corp.,TWO.4Q15,4800,4890,4Q15,2015/4F,20.3,02/04/2016,4,12/31/2015,0.47,0.46,0.47,1.931,13.270023,1.930,12.123231,1.931,13.482998,-19.317066,-10.085047,-8.641976,-6.2579927,-10.177458,-7.521206,1.6,1.6,1.9,0.747566548,0.701761798,0.554368478,16.0,16.8,1.25,1.25,0.4472136,455.184,469.757,475.985,0.146,0.159,0.143,-0.016,-13.059,0.092,-1.121,0,-0.160513033,0.065271079,0.348501181,0.00,32.03,4.78,1.025,0.426,4.569800344,2/3/2016,2/9/2016,1/28/2016,2/5/2015,1/7/2016,12/31/2015,11/5/2015
FLT,"FleetCor Technologies, Inc.",FLT.4Q15,3200,3205,4Q15,2015/4F,87.8,02/05/2016,5,12/31/2015,1.61,1.62,1.63,7.135,142.93,6.877,122.84,7.037,156.4,-13.84964,-21.457798,-14.05583,-6.9965067,-7.863307,-5.16119,2.4,4.9,3.5,3.099957821,2.331106223,2.109891982,153.3,171.6,1.39,1.44,0.48748064,895.1942,1199.39,1702.6511,0.050,0.056,0.045,-0.011,-6.853,-13.594,-8.895,-0.513229262,-0.326679513,0.329822635,0.469249539,-0.05,24.82,11.91,-0.561,-1.121,90.19907636,2/4/2016,2/10/2016,1/29/2016,2/6/2015,1/8/2016,1/1/2016,11/6/2015
ARRS,ARRIS International Plc,ARRS.4Q15,1300,1320,4Q15,2015/4F,49.7,02/18/2016,4,12/31/2015,0.48,0.47,0.44,2.356,30.57,3.276,22.85,2.327,29.72,-10.721654,-23.115742,-18.42199,-11.44616,-12.339568,-4.7505198,3.4,6.6,8.7,4.896322195,11.96693855,11.15105694,38.4,36.0,1.08,1.07,0.20412415,3620.9,5322.92,4815.92,0.077,0.143,0.078,-0.065,0.725,-10.776,-13.671,-0.480170478,-0.604163773,-0.590845881,-0.560909587,0.01,68.05,-6.25,2.030,8.113,33.00339695,2/17/2016,2/23/2016,2/11/2016,2/19/2015,1/21/2016,1/14/2016,11/19/2015
APTV,Aptiv PLC,APTV.4Q15,1200,1225,4Q15,2015/4F,136.2,02/04/2016,4,12/31/2015,1.16,1.16,1.15,5.255,71.80607,5.205,53.72263,5.103,69.75398,-1.1070073,-22.982704,-25.18372,-6.2579927,-10.177458,-7.521206,3.6,3.6,1.8,2.161743687,1.767668224,1.634962149,77.2,75.6,1.21,1.31,0.40532175,16463,17023,15070.95,0.073,0.097,0.073,-0.024,5.151,-12.805,-17.663,0,1.017501218,0.222935196,0.322198002,-0.09,43.61,-2.00,0.338,0.722,-8.455627771,2/3/2016,2/9/2016,1/28/2016,2/5/2015,1/7/2016,12/31/2015,11/5/2015
EVRG,"Evergy, Inc.",EVRG.4Q15,4700,4705,4Q15,2015/4F,41.2,02/25/2016,4,12/31/2015,0.34,0.34,0.38,2.448,42.41,2.461,45.72,2.424,42.07,7.182741,8.676016,13.224363,-10.830534,-8.53076,2.704668,2.7,4.0,5.7,2.124195395,1.941155605,2.815936081,41.1,39.9,1.73,1.73,0.52501523,2370.65,2601.7,2539.94,0.058,0.054,0.058,0.004,18.013,17.207,10.520,-0.311582819,-0.518872643,0.094294239,-0.245652126,0.00,-10.10,-2.92,0.797,-10.899,7.141079451,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
QLYS,"Qualys, Inc.",QLYS.4Q15,3300,3310,4Q15,2015/4F,11.6,02/09/2016,2,12/31/2015,0.17,0.17,0.17,0.811,33.09,0.836,26.39,0.790,36.38,-35.85428,-27.460146,-17.06474,-6.794369,-8.91698,-5.734104,3.1,4.1,6.6,5.731230156,5.777353363,7.378205754,42.6,42.7,1.57,1.53,0.6229729,107.962,133.579,164.42589,0.025,0.032,0.022,-0.010,-29.060,-18.543,-11.331,-0.25034626,-0.533534156,-0.007983449,-0.223221696,0.04,61.55,0.14,-1.961,-1.990,52.2997814,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
FITB,Fifth Third Bancorp,FITB.4Q15,4800,4810,4Q15,2015/4F,159.7,01/21/2016,4,12/31/2015,0.40,0.41,0.40,1.736,20.1,1.739,17.65,1.722,18.71,14.57287,-5.665416,-12.989897,-0.33423305,-6.7535996,-6.0780945,2.2,1.8,1.7,2.225095325,2.001795542,1.212835032,22.2,22.1,1.64,1.57,0.5293002,5875,6072,6015.5254,0.086,0.099,0.092,-0.007,14.907,1.088,-6.912,0.225837828,0.301021213,0.111549746,0.834623232,0.07,25.67,-0.48,-1.685,-1.443,2.391921702,1/20/2016,1/26/2016,1/14/2016,1/22/2015,12/24/2015,12/17/2015,10/22/2015
AMP,"Ameriprise Financial, Inc.",AMP.4Q15,4800,4840,4Q15,2015/4F,116.3,01/28/2016,4,12/31/2015,2.35,2.36,2.36,10.379,106.42,10.383,90.57,10.177,115.41,-17.027908,-21.523268,-16.092278,0.64446926,-10.811817,-9.538245,2.3,2.7,2.5,1.286823776,1.402492519,1.718028617,129.1,133.7,1.38,1.38,0.5063697,10857,11591,11812.45,0.098,0.115,0.088,-0.026,-17.672,-10.711,-6.554,-0.124498188,-0.070246636,-0.082473697,-0.25098816,0.00,42.53,3.59,-0.502,-0.502,8.800313162,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
MAA,"Mid-America Apartment Communities, Inc.",MAA.4Q15,4800,4890,4Q15,2015/4F,37.2,02/04/2016,4,12/31/2015,0.58,0.62,0.59,2.348,90.81,2.457,91.93,2.636,86.02,17.180443,6.8704963,1.2333512,-6.2579927,-10.177458,-7.521206,3.5,3.5,2.4,2.261637617,1.886168535,1.80468977,94.8,89.9,1.53,1.47,0.49918234,634.087,989.296,1041.8214,0.026,0.027,0.031,0.004,23.438,17.048,8.755,0,0.451096706,0.199064439,0.25320022,0.06,3.16,-5.17,-7.239,-2.496,64.3025957,2/3/2016,2/9/2016,1/28/2016,2/5/2015,1/7/2016,12/31/2015,11/5/2015
FINL,"Finish Line, Inc. Class A",FINL.4Q15,3500,3525,4Q15,2015/3F,18.1,01/07/2016,4,12/31/2015,-0.04,-0.03,-0.03,1.874,18.08,1.874,18.08,1.853,19.85,-34.928234,-8.916879,11.742889,-0.6708026,1.0517597,-0.52164793,2.7,3.3,1.7,7.763154706,8.031548497,11.38268814,23.9,25.4,1.55,1.61,0.5096472,1670.41,1820.58,1901.3,0.104,0.104,0.093,-0.010,-34.257,-9.969,12.265,-0.188510482,0.600151383,-0.03341744,-0.317985821,-0.06,31.98,6.29,28.677,38.101,13.82235499,1/6/2016,1/12/2016,12/31/2015,1/8/2015,12/10/2015,12/3/2015,10/8/2015
ITGR,Integer Holdings Corporation,ITGR.4Q15,1200,1235,4Q15,2015/4F,10.9,03/01/2016,2,12/31/2015,0.75,0.75,0.86,3.477,47.83333,3.434,34.175777,3.302,54.89444,-32.61953,-37.742733,-4.772788,-10.204327,-8.923984,0.9801626,3.0,4.7,4.3,2.807795501,3.774013057,2.780714687,63.2,66.3,1.21,1.21,0.3933979,663.945,687.787,808.6162,0.073,0.100,0.060,-0.040,-22.415,-28.819,-5.753,-0.372029731,-0.307227269,-0.256018604,0.009738796,0.00,84.83,5.01,0.267,-12.791,21.78963619,2/29/2016,3/4/2016,2/23/2016,3/3/2015,2/2/2016,1/26/2016,12/1/2015
